nuts,August Fire Weather Index (-) ensemble median - RCP4.5 - (2041 - 2070)
TR61,41.23308216746454
TR62,40.814820150646625
TR63,47.99866582037647
TR71,49.54638278007431
TR72,46.12797821015517
TR81,22.97900432070037
UKK1,11.320411133152342
UKK2,9.905631656867547
UKK3,7.921824845767183
UKK4,8.026414084342527
UKL1,4.874179274223539
UKL2,6.027207530342725
UKM5,4.192621102690261
UKM7,4.037200991747579
UKM8,3.609292412197545
UKM9,4.019446123370063
UKN0,2.9534670916448835
SE21,7.965758766578634
SE22,8.83468391042351
SE23,7.049882067606354
SE31,5.566372929425625
SE32,4.744253756703795
SE33,4.127321011336132
SI03,12.210079166315893
SI04,11.123711999349725
SK01,19.568593879700035
SK02,17.461701670817046
SK03,10.27711717179786
SK04,9.538587175583585
TR10,33.04162933644563
TR21,40.44269165667526
UKE4,7.8221443005687235
UKF1,9.404846476667014
UKF2,12.069526681351075
UKF3,11.505832667683766
UKG1,10.907967080721896
UKG2,7.841739730628063
UKG3,10.518157555394207
UKH1,12.82459322869576
UKH2,13.572174870871294
UKH3,13.579223180041362
UKI3,12.732510487645015
UKI4,12.881431152673873
UKI5,12.86476364830903
UKI6,12.358426088955786
UKI7,12.713992310397941
UKJ1,11.895998291938747
UKJ2,12.857376090770334
UKJ3,12.409611023998702
UKJ4,13.030298374953619
NO09,6.015054639196254
NO0A,2.7854571351929382
NO0B,0.0
HR05,16.714636758595294
HR06,16.37209193264029
NO02,3.943551573113113
NO06,2.7510985588274544
NO07,2.611237385098783
NO08,5.60622056432928
