nuts,February Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
TR42,3.1552310993054644
TR51,4.3145410632653896
TR52,5.345144812315254
TR61,3.530484922161057
TR62,4.4530125841356005
TR63,4.5498055680070895
TR71,4.799781448906985
TR72,4.8467684153392305
TR81,1.862095491470478
UKK1,1.6284408318293881
UKK2,1.593467177085232
UKK3,1.4498788403438272
UKK4,1.4538383832597885
UKL1,0.7799186287190929
UKL2,0.9091108274593339
UKM5,0.8349017478559503
UKM7,0.6020643518751096
UKM8,0.4379925990265456
UKM9,0.6461728364983469
UKN0,0.6660567794942042
SE21,0.4257366973679185
SE22,0.4216312233942153
SE23,0.30968144269555203
SE31,0.1982745053373878
SE32,0.13098708162752287
SE33,0.11425489424320384
SI03,2.0008881602000073
SI04,1.7517269150752675
SK01,2.2095927994448004
SK02,1.6529761692969378
SK03,0.7286865543257371
SK04,0.6763524310574783
TR10,2.4341838670154727
TR21,3.592475409891134
UKE4,1.2996123925638325
UKF1,1.780181345490898
UKF2,1.9834170024569646
UKF3,2.4192868660980458
UKG1,1.583573971220549
UKG2,1.3617287538999285
UKG3,1.5734081856755824
UKH1,2.1923295966718745
UKH2,2.1899715621571394
UKH3,2.181972803138341
UKI3,1.870416481839256
UKI4,1.9152536953192913
UKI5,1.9190959305146855
UKI6,1.7391844768153617
UKI7,1.9278413775197205
UKJ1,1.7751474491691692
UKJ2,1.7919589043013295
UKJ3,1.624776314958714
UKJ4,1.8819120629327923
NO09,0.18598945004765663
NO0A,0.20717414453744867
NO0B,0.0
HR05,1.6780859002310429
HR06,1.9105140550392696
NO02,0.10177185947031774
NO06,0.15162898760553023
NO07,0.1287426900044401
NO08,0.14859758661709396
