nuts,August Fire Weather Index (-) ensemble median - RCP8.5 - (2041 - 2070)
ITC4,15.096766204421973
ITF1,23.539234093804787
ITF2,28.9198065854223
ITF3,30.84380335865791
ITF4,38.18593015157776
ITF5,35.303635534319724
ITF6,27.07654631092467
ITG1,38.598464720828616
LT01,8.581978236600472
LT02,8.39356102712185
LU00,14.924660819425812
PL22,11.187902706157919
PL41,13.779533268324393
PL42,10.611199454442003
PT18,43.181217027216704
PT20,0.0
PT30,0.0
RO11,13.125345181410255
RO12,10.438837234662067
RO21,14.319327850891332
RO22,22.49072008362099
RO31,20.001553480838183
RO32,20.085211231969122
ITH3,14.430977208896417
ITH4,11.231999360917323
ITH5,21.40646864764232
ITI1,25.81042594385608
ITI2,30.345073987579628
ITI3,25.040736597599377
ITI4,28.671718160542795
LI00,5.606603339357935
FI1D,4.34704859853064
TR82,31.655713637637778
TR83,34.0639808882395
TR90,18.106978599071404
TRA1,34.269535550624525
TRA2,20.31932797998916
PL43,14.889125709583515
PL51,12.7228340439882
PL52,12.599753449692267
PL61,11.691594026392055
PL62,9.74393280448092
PL63,8.818824868220686
PL71,13.25785405686654
PL72,12.072034550959213
PL81,11.478056797569764
PL82,9.788782877889162
PL84,10.49029922955762
PL91,12.195757074208963
PL92,12.178248917734399
PT11,31.67743941518427
PT15,43.66622520750344
TRB1,53.37442267998248
TRB2,52.54348614431808
TRC1,57.87741684696681
RS12,23.084122364121395
RS21,20.70037612982999
RS22,22.702825251667413
SE11,6.334712898609755
SE12,6.435166708913882
NL33,9.732605530202079
NL34,11.320395026474177
NL41,10.856658653270635
NL42,11.708184537396578
PL21,8.511118198581933
UKM6,2.4631428830444797
TR22,44.8514718269205
TRC2,63.178148360009146
TRC3,64.39421739839737
UKC1,7.22265232028478
UKC2,6.269311727469314
UKD1,4.713698626435311
UKD3,6.288379997181247
UKD4,5.136704982030014
UKD6,7.931770178507894
UKD7,6.865728724749256
UKE1,11.0320047073266
UKE2,8.231986222157564
UKE3,10.82618405345673
RO41,19.979503621660264
RO42,16.686254209527586
RS11,23.989543187267195
TR41,38.74622105786788
TR42,25.87392526736861
TR51,45.06449367849685
TR52,50.5667831778515
TR61,42.26596533329629
TR62,41.780407549949814
TR63,49.98476433012367
TR71,51.862553333552505
TR72,48.1388410291495
TR81,24.75288508338492
UKK1,14.153873178638925
UKK2,13.148843111350061
UKK3,10.84723558634487
UKK4,11.159705158180987
UKL1,6.850866451964968
UKL2,8.831685078555452
UKM5,4.196915056047925
UKM7,4.301220798164417
UKM8,4.020727525597034
UKM9,4.765908006353693
UKN0,4.047860611063527
SE21,7.864092861988453
SE22,8.101206140611412
SE23,6.612776161705325
SE31,5.925316242449524
SE32,4.343112636230306
SE33,4.00263554911168
SI03,11.801160988074903
SI04,11.792645629901418
SK01,18.58086387913453
SK02,16.94105080080201
SK03,10.23967992871191
SK04,10.206567650960926
TR10,35.01110473729367
TR21,39.74791196926633
UKE4,8.56455563911649
UKF1,11.910063825084762
UKF2,14.475939398596855
UKF3,13.865766804043606
UKG1,13.264232380604923
UKG2,10.847230290766712
UKG3,12.679748670003367
UKH1,14.055128957241193
UKH2,15.326996095820254
UKH3,14.937437422608022
UKI3,14.297356561568721
UKI4,14.399016100692982
UKI5,14.481298277662788
UKI6,13.923113416027048
UKI7,14.423925202215532
UKJ1,14.573939936787237
UKJ2,14.613141425153339
UKJ3,14.299652899378383
UKJ4,13.618855893135995
NO09,6.531134513679275
NO0A,3.131481156718579
NO0B,0.0
HR05,17.15572813233836
HR06,16.28151834681711
NO02,4.731643294519687
NO06,2.5481756904555937
NO07,2.6034884204774063
NO08,6.740416692401991
