nuts,September Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
SE22,6.127677534732964
SE23,5.982806949305313
SE31,4.311408260590266
SE32,2.927284552519635
SE33,2.088371026781238
SI03,10.449547463327889
SI04,10.29985926112746
SK01,15.543815099780318
SK02,15.138710706520028
SK03,10.058876833346135
SK04,10.593314151885977
TR10,29.854478332005915
TR21,37.296464666000986
UKE4,7.3025753254948205
UKF1,9.666730002573733
UKF2,11.68508726027023
UKF3,12.08350393559373
UKG1,10.47070279776485
UKG2,8.513981274619784
UKG3,10.064104518960082
UKH1,12.704007722985093
UKH2,13.991368596139617
UKH3,14.356208221200054
UKI3,13.833640766945248
UKI4,13.86653679143186
UKI5,13.893730883166315
UKI6,14.052910629615575
UKI7,13.664885273217461
UKJ1,12.808772190506696
UKJ2,14.40923499852218
UKJ3,12.93804146996328
UKJ4,14.539436398576765
NO09,4.4977661443150545
NO0A,1.8005228724994184
NO0B,0.0
HR05,12.52314033994289
HR06,12.643119390727596
NO02,3.0737345869602195
NO06,1.5678879740594436
NO07,1.6005773951721856
NO08,4.678513225267516
