nuts,September Fire Weather Index (-) ensemble median - RCP4.5 - (2011 - 2040)
UKI7,10.94460283289471
UKJ1,10.304120019372567
UKJ2,10.958106690740987
UKJ3,9.619616499288501
UKJ4,10.932458731760843
NO09,3.6455999422967333
NO0A,1.3348360265595764
NO0B,0.0
HR05,9.98945574205501
HR06,9.906966072190293
NO02,2.783898108014437
NO06,1.5155691233760182
NO07,1.1845479065783373
NO08,4.068778397024155
