nuts,Summer Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
ITH5,18.006569109545573
ITI1,20.906889946744272
ITI2,24.96756091101922
ITI3,20.994347217594818
ITI4,24.16839156769401
LI00,3.204687259165251
FI1D,5.619649429540541
TR82,24.929200355205765
TR83,26.87280156130601
TR90,11.597343081224421
TRA1,24.382597768596916
TRA2,9.162053098427558
PL43,12.919306014872468
PL51,9.927650521057929
PL52,10.049281317943013
PL61,10.088080911317842
PL62,8.016207249483262
PL63,8.383418590578858
PL71,11.831000380275798
PL72,10.524335128393714
PL81,9.886962614461345
PL82,8.363263798233175
PL84,8.893463620315993
PL91,9.90867815607331
PL92,9.779851296670557
PT11,24.837330193569564
PT15,40.8670821588552
TRB1,44.75657409780765
TRB2,38.75926551876385
TRC1,54.03644501510924
RS12,19.826052096506743
RS21,15.281202294681005
RS22,18.786707506990805
SE11,8.71865995912262
SE12,8.907269930689637
NL33,7.48613635217342
NL34,8.465860058236249
NL41,8.70342547062309
NL42,8.881131798634312
PL21,7.104208397589129
UKM6,2.6719141320767124
TR22,38.77578795116342
TRC2,60.43871731280388
TRC3,60.359273133860995
UKC1,6.189428342207146
UKC2,5.438296372600129
UKD1,3.904732081584298
UKD3,5.473153722374856
UKD4,4.361971354845887
UKD6,6.272631814724339
UKD7,5.547369100119469
UKE1,8.461053397679429
UKE2,7.0682633213110275
UKE3,8.839463087545235
RO41,17.187311010244862
RO42,13.252846405488478
RS11,19.335632090336038
TR41,34.7630686977813
TR42,20.8816126447016
TR51,39.643538775721076
TR52,44.39246294385975
TR61,36.565675493932694
TR62,33.76135174804386
TR63,44.2101380022639
TR71,44.270146203435814
TR72,38.33157137844626
TR81,18.08693429066951
UKK1,9.26726960087592
UKK2,8.34102164700129
UKK3,6.970812029087613
UKK4,6.980777452113824
UKL1,5.229119322924777
UKL2,6.289746396279927
UKM5,3.6484265238954734
UKM7,4.0375369190855785
UKM8,3.897599713952624
UKM9,4.145785481718601
UKN0,4.047299583182142
SE21,9.19464349274962
SE22,8.738921512875775
SE23,8.125892876437236
SE31,7.022968100971238
SE32,5.943187962352396
SE33,5.682243356484402
SI03,10.067346805788967
SI04,8.5752928762895
SK01,18.08827286598027
SK02,15.41596768659539
SK03,8.714659286474458
SK04,8.981814742177777
TR10,28.109622571544847
TR21,32.925859313093625
UKE4,7.304268196853993
UKF1,9.32002197937873
UKF2,10.261194157183045
UKF3,9.99451558723781
UKG1,9.148695821321123
UKG2,7.939001669384182
UKG3,9.268261628828084
UKH1,9.515335836480414
UKH2,10.662507066885123
UKH3,10.173737285618143
UKI3,10.65084362417528
UKI4,10.595800210068784
UKI5,10.46328347835363
UKI6,9.955131287962777
UKI7,10.459641810873144
UKJ1,9.847517753186864
UKJ2,10.047620213801983
UKJ3,9.643192811313023
UKJ4,9.488474819169273
NO09,6.6725859749406435
NO0A,3.4695878227109174
NO0B,0.0
HR05,14.286552871258795
HR06,13.949275594955527
NO02,5.372918136049242
NO06,3.56008181878418
NO07,3.9978164483128253
NO08,6.639256986787587
