nuts,December Fire Weather Index (-) ensemble median - RCP4.5 - (2011 - 2040)
FR10,0.5376209851006202
FRB0,0.5364593814931893
FRC1,0.4499684734632153
FRC2,0.4615623000589493
FRD1,0.5616008022684503
FRD2,0.5303283692337727
FRE1,0.5427565393751852
FRE2,0.48729856151243134
FRF1,0.34981311307488233
NL13,0.4045288362918667
NL21,0.40227334199900566
NL22,0.45544725863337165
NL23,0.49739813347475687
NL31,0.5193219515759506
NL32,0.6150851380051272
ITG2,3.6583793480164912
ITH1,0.9187985962743377
ITH2,1.0919591177517995
FRI3,0.8904707411329496
FRJ1,2.8757515248711107
FRJ2,1.4033026611796218
FRK1,0.7938288212735045
FRK2,0.8812401441400398
FRL0,3.02748925954859
FRM0,2.254516657437975
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,3.4014209641439983
TR32,4.787085101579802
TR33,4.265880085070118
HR03,0.8845556795476763
HR02,0.9061560550075785
HU11,0.8860477107326785
HU12,1.0099104055363097
HU21,1.13316447744221
HU22,1.3156812801607722
PT16,4.586465946942231
PT17,6.710915278335164
FRF2,0.44616278834635253
FRF3,0.35657756025625276
FRG0,0.7068643566483213
FRH0,0.8827254597750875
FRI1,1.3419073384593556
FRI2,0.8790491265955943
ITC4,1.238746990822088
ITF1,1.265029639280893
ITF2,1.9356850128058176
ITF3,1.3461256344761485
ITF4,3.7517798711781563
ITF5,3.059047952471549
ITF6,2.1550596689099986
ITG1,4.684284596623363
LT01,0.10452848437970721
LT02,0.1255930403964021
LU00,0.21101836405664728
PL22,0.6093180735302687
PL41,0.3867278300343227
PL42,0.3067879939900199
PT18,7.408004546303537
PT20,0.0
PT30,0.0
RO11,0.6860251113662978
RO12,0.9075972636395794
RO21,1.718339019689414
RO22,2.784732287475648
RO31,1.938438302324993
RO32,1.8216556406452717
ITH3,1.552258305914818
ITH4,0.9765934722571273
ITH5,1.5192397367812216
ITI1,1.2276046081253067
ITI2,0.9882403034605275
ITI3,1.389341602814786
ITI4,1.1754125133207651
LI00,0.29793756595171883
FI1D,0.06759874277339217
TR82,2.623719613858409
TR83,2.90979003482527
TR90,1.4511521261750295
TRA1,2.2492168683397953
TRA2,0.6868122772253415
PL43,0.3965221495099189
PL51,0.5536560512783233
PL52,0.6522226496185999
PL61,0.3107985466521323
PL62,0.22189719320309917
PL63,0.25172096192410714
PL71,0.5045787981956756
PL72,0.5154017250542031
PL81,0.4032142640641011
PL82,0.5516575639467487
PL84,0.1977875095669098
PL91,0.37395885793525935
PL92,0.3534472179489856
PT11,2.2876222365373935
PT15,8.59895359023326
TRB1,3.3904627553021456
TRB2,2.4337093222398747
TRC1,6.536367873143834
RS12,1.6512781773387921
RS21,1.1801061553309553
RS22,1.5505559108666351
SE11,0.22594528477961703
SE12,0.14372408321195715
NL33,0.5974453760755827
NL34,0.5959949017035134
NL41,0.5377932222808555
NL42,0.44643031172549374
PL21,0.5356559717736652
UKM6,0.28343780562917925
TR22,3.37087193747738
TRC2,7.807150867096297
TRC3,9.020231831982471
UKC1,0.3280011385856675
UKC2,0.37636149365793115
UKD1,0.18419674704344258
UKD3,0.23881126907328182
UKD4,0.2769616140962308
UKD6,0.3031636390719991
UKD7,0.35248147147408965
UKE1,0.8637138497176325
UKE2,0.4286852695623157
UKE3,0.5567371135712947
RO41,1.7180119251800658
RO42,1.1824851611712468
RS11,1.6625917909090837
TR41,3.931198122613533
TR42,1.8122913160510492
TR51,4.5909552591564635
TR52,6.073635953316283
TR61,4.708448625028363
TR62,5.72620277680799
TR63,5.441527205683008
TR71,5.157125228479151
TR72,4.066120444900728
TR81,1.6761142288172248
UKK1,0.6727728285231348
UKK2,0.7669474557355628
UKK3,0.9764579649730865
UKK4,0.7821744429686804
UKL1,0.37583928437310576
UKL2,0.3022220324569679
UKM5,0.4083427541899164
UKM7,0.2144911414473185
UKM8,0.13294350147439843
UKM9,0.26107272932250997
UKN0,0.3209273350363224
SE21,0.16233706356438768
SE22,0.21283498484591057
SE23,0.13740257972142014
SE31,0.10288188737097131
SE32,0.0747497329076513
SE33,0.07707759006846171
SI03,0.7151968555925466
SI04,0.5627325641479877
SK01,1.08125236657082
SK02,0.7014167418894002
SK03,0.31170964697971987
SK04,0.3643490033325086
TR10,2.660744522854264
TR21,3.1186192661031717
UKE4,0.37672579473091866
UKF1,0.6408577444789906
UKF2,0.8321898635275565
UKF3,0.9611358441487609
UKG1,0.6121741108102494
UKG2,0.4655120481936554
UKG3,0.5072853421454753
UKH1,1.0182844038399579
UKH2,0.857731419406751
UKH3,0.8364358762545061
UKI3,0.4430807519448228
UKI4,0.5629440409844396
UKI5,0.6009782723597121
UKI6,0.5663973656420549
UKI7,0.564565144460548
UKJ1,0.7281892317117651
UKJ2,0.6740473599978082
UKJ3,0.6390734892313226
UKJ4,0.7787747981520299
NO09,0.10749691468481488
NO0A,0.13685624196806895
NO0B,0.0
HR05,0.7972264526183648
HR06,0.9808441142235431
NO02,0.053636264748983545
NO06,0.10955993825094619
NO07,0.10299746073584902
NO08,0.08856901606567646
