nuts,June Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
TRA2,6.464487763730262
PL43,10.591911889825633
PL51,8.696816951884411
PL52,7.618284739145542
PL61,8.580878035689928
PL62,6.760233157191641
PL63,7.442205963995967
PL71,8.926204140873267
PL72,7.586202380356483
PL81,7.222983346116508
PL82,6.065337071467448
PL84,6.935355167056655
PL91,7.502799189865619
PL92,7.544259806746589
PT11,20.517375215789883
PT15,36.15867734490092
TRB1,35.72674073924222
TRB2,25.483964553430216
TRC1,48.86467347235219
RS12,15.777546923542376
RS21,11.057304476332758
RS22,14.301639051097794
SE11,9.368147480358049
SE12,9.474538411744456
NL33,7.143463416481481
NL34,7.723291261559721
NL41,7.750765133755033
NL42,7.383433837729186
PL21,5.252241168616843
UKM6,2.707708209181704
TR22,28.894311257043935
TRC2,55.74214082442523
TRC3,56.14069102589949
UKC1,5.08215745522103
UKC2,4.62679242172969
UKD1,3.4859132475088246
UKD3,4.722097101528902
UKD4,3.61064468814931
UKD6,5.276579786436105
UKD7,4.651590263987158
UKE1,6.539678192133074
UKE2,5.625242328821642
UKE3,6.896078115320705
RO41,14.244252376456135
RO42,9.525673529301903
RS11,15.057954329033365
TR41,29.631203575354217
TR42,13.252813134157883
TR51,34.49760771385002
TR52,38.39451192354349
TR61,31.56205578806463
TR62,27.61103578023348
TR63,37.691249365436626
TR71,36.49771741541339
TR72,27.555640900737224
TR81,9.235367453423091
UKK1,7.116056884618775
UKK2,6.720726953183077
UKK3,5.9120330762184965
UKK4,5.6925049809645785
UKL1,4.391412508899091
UKL2,4.997922984486761
UKM5,3.282698395365244
UKM7,3.789437649900723
UKM8,3.7684815436842856
UKM9,3.977382601411917
UKN0,4.089937338035111
SE21,9.849022218850527
SE22,9.292107615304873
SE23,8.810606353802928
SE31,7.453405022972454
SE32,6.646238181244379
SE33,7.330512358767761
SI03,8.051608266214368
SI04,6.326217809622661
SK01,14.83186215031902
SK02,12.800248155893744
SK03,7.12685083414978
SK04,6.842767571188597
TR10,18.341031133673738
TR21,24.1415983148142
UKE4,5.89494077230696
UKF1,7.302679923439615
UKF2,7.809776816787764
UKF3,7.512628694862181
UKG1,6.954254333003883
UKG2,6.139634456396439
UKG3,7.127874483001731
UKH1,7.477900750692586
UKH2,7.813896108318819
UKH3,7.553769588175517
UKI3,8.354933047352526
UKI4,8.22654759470669
UKI5,8.100463611329463
UKI6,7.98709997785596
UKI7,8.269445141538041
UKJ1,7.865254719162225
UKJ2,7.930935626739829
UKJ3,7.9563642874213745
UKJ4,7.549251873669285
NO09,6.664629937290389
NO0A,5.2477504827531565
NO0B,0.0
HR05,11.340739007184926
HR06,11.342818167176032
NO02,5.896056759881841
NO06,5.177612229042841
NO07,5.631650671361324
NO08,6.833134458710971
