nuts,March Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
PT16,10.198842934677097
PT17,12.073189328158874
FRF2,1.8139682291334656
FRF3,1.6221641882234683
FRG0,3.306897306447191
FRH0,2.986271077397974
FRI1,4.035905835214192
FRI2,3.151775361473423
ITC4,3.844245804703826
ITF1,3.027450458265649
ITF2,4.080368331042979
ITF3,3.5776209427764805
ITF4,7.2847974186276
ITF5,5.561380011190796
ITF6,4.022477257377244
ITG1,8.280585929186628
LT01,1.4546727001745048
LT02,1.5164463886457717
LU00,1.3851910327057007
PL22,2.5442653449799577
PL41,2.4120932027547672
PL42,1.613920516589214
PT18,13.896716866119771
PT20,0.0
PT30,0.0
RO11,2.631225181648572
RO12,2.1974932950792954
RO21,3.5222153537429555
RO22,5.519804663822387
RO31,5.277730897118523
RO32,5.660919110259252
ITH3,3.510762341811844
ITH4,2.452162372357906
ITH5,4.94385549546509
ITI1,4.485776762181706
ITI2,4.454719013754682
ITI3,4.043958060900356
ITI4,3.9514847442823138
LI00,0.9035578795531114
FI1D,0.24412502601280367
TR82,3.3862598638376795
TR83,3.9254380337191885
TR90,1.3256251436441482
TRA1,1.2202988136340402
TRA2,0.2191477948629245
PL43,2.175097819504672
PL51,2.2306179806504822
PL52,2.502271225202482
PL61,2.2403465458425496
PL62,1.705192608336479
PL63,1.8381560063134512
PL71,2.5925593903420245
PL72,2.5168121852928387
PL81,2.1546157322886317
PL82,1.9437312228916053
PL84,1.8078780040624818
PL91,2.1027591396349274
PL92,2.1693021843611078
PT11,6.60773019376492
PT15,14.838284188396065
TRB1,3.0718254908543154
TRB2,0.8491862507409896
TRC1,6.63595669012141
RS12,5.48133339842074
RS21,3.3042002542462345
RS22,4.0252111655414025
SE11,1.820903784899368
SE12,2.0245652066098
NL33,1.810687265027342
NL34,1.9483108740889417
NL41,1.8493751041240913
NL42,1.7475031644912906
PL21,1.9914028972876494
UKM6,0.8450903670971894
TR22,4.816770404836254
TRC2,8.658198267653383
TRC3,8.798438237076804
UKC1,1.9218822259523027
UKC2,1.7718478825364206
UKD1,0.805418589437
UKD3,1.2755425435079404
UKD4,0.964051295984883
UKD6,1.4456399585788444
UKD7,1.3901089473729304
UKE1,3.069746319790826
UKE2,2.1376065034574405
UKE3,2.6404691963469302
RO41,5.240260749829333
RO42,3.5351410581675213
RS11,4.9918332240385
TR41,5.482873576590095
TR42,2.443758326161989
TR51,6.7370538352539855
TR52,9.63330716312284
TR61,5.1288457838241985
TR62,5.110492683689364
TR63,5.000693764335216
TR71,8.238435648179662
TR72,4.702309290127139
TR81,2.0144272962520176
UKK1,2.6293819658355337
UKK2,2.3578407461675686
UKK3,1.988976647247692
UKK4,1.9334898945295442
UKL1,1.080347784875765
UKL2,1.406582696611203
UKM5,1.28459226146211
UKM7,0.9826620694085284
UKM8,0.8478146350893795
UKM9,1.1560342832333863
UKN0,1.0241937034150719
SE21,1.7650639916353703
SE22,1.4045195646485178
SE23,1.3185038289582607
SE31,1.2085831313589641
SE32,0.3132394106494599
SE33,0.22461939673282386
SI03,3.3091158408689725
SI04,2.810444099785091
SK01,4.740848135141917
SK02,4.302185992810295
SK03,2.24017366435962
SK04,2.2528808993350227
TR10,3.4744671369621187
TR21,5.521202826406643
UKE4,2.128396471822291
UKF1,2.5429662282598517
UKF2,2.929516654914398
UKF3,3.1434626249453617
UKG1,2.473023297227687
UKG2,1.9337801551565206
UKG3,2.4739736925011897
UKH1,3.0392029531081666
UKH2,3.192130396576547
UKH3,3.1739806012081915
UKI3,3.217791256869961
UKI4,3.2517948813422204
UKI5,3.1927358928145786
UKI6,3.066528031599147
UKI7,3.098479305998859
UKJ1,2.9498385486612273
UKJ2,3.0395196621115983
UKJ3,2.9519944092508994
UKJ4,2.9322215237547202
NO09,0.8651923112024058
NO0A,0.26325386843922355
NO0B,0.0
HR05,3.545983686535998
HR06,3.88473528898828
NO02,0.38389870614875427
NO06,0.2553778506776005
NO07,0.15335449784322291
NO08,0.8654281146335043
