nuts,February Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
ES41,5.25752137816226
ES42,10.453567494892097
HU23,2.6904278520244116
HU31,2.072705951536387
HU32,2.010612332812027
HU33,2.5920879476560823
IE04,0.9549561982136067
EE00,0.23484657754113064
EL30,6.776359574593769
EL41,4.799304836288583
EL43,7.584141742853402
EL51,4.4073964920808635
EL52,3.566240779992871
FI20,0.6459015679632543
FR10,1.4027664730625569
FRB0,1.4280198122848753
FRC1,1.1775696577953358
FRC2,2.055177298594609
FRD1,1.1095752036709072
FRD2,1.1835732455824066
FRE1,1.2081964935938085
FRE2,1.3274702845167354
FRF1,1.2650829602655322
NL13,1.270450300682198
NL21,1.2011296599906118
NL22,1.0949949169857027
NL23,1.1648550411117637
NL31,1.0654379867753525
NL32,1.1092432873455116
ITG2,6.2764772743369655
ITH1,1.3996432335196127
ITH2,2.4165330359217805
FRI3,1.9003346907866348
FRJ1,4.535772976841147
FRJ2,2.8399753848517943
FRK1,2.1221710935787015
FRK2,2.2630844084039907
FRL0,4.3025024645334025
FRM0,4.031510874791331
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,3.4496227083228628
TR32,4.811629118349604
TR33,4.826092610520327
HR03,1.7639384232211266
HR02,2.24890097741539
HU11,2.6877008999673
HU12,2.7564162068089617
HU21,2.850303630748262
HU22,2.8933861728469688
PT16,7.130715672951496
PT17,9.542948483040169
FRF2,1.0723265432245774
FRF3,1.4643251916268534
FRG0,1.4238560846179633
FRH0,1.4241891884176752
FRI1,2.343548094427762
FRI2,2.2059530223742487
ITC4,2.74641607061435
ITF1,3.09891092425993
ITF2,3.5530825915545967
ITF3,2.542507481756934
ITF4,4.956314879273294
ITF5,4.1220646689535325
ITF6,3.2110562323193856
ITG1,6.2482596861091375
LT01,0.28249813182155614
LT02,0.43128412560879775
LU00,0.7750271220417403
PL22,1.3516058882531594
PL41,1.1332280947170514
PL42,0.9050746879915799
PT18,13.248973428160928
PT20,0.0
PT30,0.0
RO11,1.3869789920585887
RO12,1.8850972607201875
RO21,2.8274102541226784
RO22,4.406142616551765
RO31,4.278880830402399
RO32,4.125781888609721
ITH3,2.684931957556686
ITH4,1.7536415111685748
ITH5,3.782777072243784
ITI1,2.880279565125628
ITI2,2.9616059554851475
ITI3,3.4146234648902887
ITI4,2.5299498115190406
LI00,1.3727094806825395
FI1D,0.10789272801858002
TR82,4.381477470887514
TR83,4.343174415490781
TR90,1.6581268958567064
TRA1,2.1806826663353234
TRA2,0.11857513315105771
PL43,1.0462622855001367
PL51,1.184775133407576
PL52,1.4116475185707464
PL61,0.9106038191130389
PL62,0.9408115545562089
PL63,1.0631435348200207
PL71,1.0877097918071548
PL72,1.1888290258451795
PL81,1.0289538391206245
PL82,1.2088267457343604
PL84,0.9724903177297011
PL91,0.7663843132401701
PL92,0.8642337159218509
PT11,3.420441028926138
PT15,15.442536631025297
TRB1,5.7461118794509485
TRB2,1.437574020281901
TRC1,5.7744239637206345
RS12,2.619904166602325
RS21,2.2708225202014414
RS22,2.9989688311527307
SE11,0.7504733277031845
SE12,0.6546654721013884
NL33,1.141199064524058
NL34,1.2885282386632175
NL41,1.0418771442871384
NL42,1.0596884019780088
PL21,1.2649441286806449
UKM6,0.6837064070572991
TR22,3.9868635749638406
TRC2,7.059982726750905
TRC3,8.214245514347994
UKC1,1.2387646489876825
UKC2,1.093056024444511
UKD1,0.6167993736753904
UKD3,0.9976928074174649
UKD4,0.838487003636356
UKD6,1.0310916009989213
UKD7,1.0594718649829449
UKE1,2.112178787232432
UKE2,1.3953859343405746
UKE3,1.7402681266024922
RO41,3.558567693898241
RO42,2.0167033744613185
RS11,2.427402439173972
TR41,4.3588138696567205
TR42,2.9178370731950407
TR51,6.516909065154956
TR52,6.28465649341387
TR61,4.456728042723739
TR62,5.763842460914017
TR63,7.060102173659839
TR71,7.316721480819107
TR72,8.167593205972768
TR81,2.141487510069835
UKK1,1.3769538198692837
UKK2,1.435604254213982
UKK3,1.3552399480568638
UKK4,1.3942185226146377
UKL1,0.7959291886748203
UKL2,0.9049029620774546
UKM5,0.771824945281102
UKM7,0.5722768868512154
UKM8,0.4434651138605806
UKM9,0.7781591216970309
UKN0,0.9169834739209722
SE21,0.8120345839664455
SE22,0.6961421995212618
SE23,0.37744183845964197
SE31,0.2765201812444299
SE32,0.14879475236858875
SE33,0.11628839871234677
SI03,2.234446102546817
SI04,1.7877402779690572
SK01,2.6197341664923957
SK02,2.0199275944203308
SK03,1.1956113558664834
SK04,0.9153614770047405
TR10,3.2393091381617043
TR21,4.617792249791178
UKE4,1.3728510079953704
UKF1,1.6473710005881628
UKF2,1.7587914501670865
UKF3,2.1207085236671936
UKG1,1.2960598711879763
UKG2,1.0579294600884963
UKG3,1.34208701259608
UKH1,1.9088657304729486
UKH2,1.9567494697503864
UKH3,1.8245218874122686
UKI3,1.4984106167085134
UKI4,1.6048486135908973
UKI5,1.6021041014665078
UKI6,1.430085647972403
UKI7,1.4626428568565482
UKJ1,1.6315719273336446
UKJ2,1.4108155556831743
UKJ3,1.3668672769592864
UKJ4,1.4547479674214578
NO09,0.27141521603425217
NO0A,0.229760263147801
NO0B,0.0
HR05,1.990288749416269
HR06,2.345343732673217
NO02,0.11857364226878282
NO06,0.17967403340150986
NO07,0.13381920782080248
NO08,0.17970766972226482
