nuts,Annual Fire Weather Index (-) ensemble median - RCP4.5 - (2011 - 2040)
PT18,23.723254112179394
PT20,0.0
PT30,0.0
RO11,6.34590998093666
RO12,5.066831255976215
RO21,8.295466998064544
RO22,13.271439662842667
RO31,11.467381725641369
RO32,11.679480474274918
ITH3,6.891195287932201
ITH4,4.816125279089385
ITH5,11.119678498810186
ITI1,11.928486139001965
ITI2,13.8192554142327
ITI3,11.929733580407866
ITI4,12.922498439518765
LI00,2.1403987503472575
FI1D,3.11173747226083
TR82,15.009307035442012
TR83,15.894818927014473
TR90,7.344397656456988
TRA1,15.816300413300945
TRA2,5.548444489040193
PL43,7.797115325018356
PL51,6.379641095664802
PL52,6.605153311777835
PL61,6.371847212782686
PL62,5.1704057699864165
PL63,5.5203695793066965
PL71,7.140594903598817
PL72,6.283877795816364
PL81,6.02655315433213
PL82,5.031346256313404
PL84,5.48148635892479
PL91,6.140649753417671
PL92,6.177061877710318
PT11,14.08458781623916
PT15,25.12327658775662
TRB1,27.944622894401462
TRB2,23.195943840736675
TRC1,34.271603309122035
RS12,12.343119913348982
RS21,9.34124751136237
RS22,11.237129763198286
SE11,5.292675015269843
SE12,5.424754596658825
NL33,5.086748372129129
NL34,5.452741421888731
NL41,5.7288735137924
NL42,5.577865487059075
PL21,4.474964424798773
UKM6,1.7868094685104718
TR22,22.483596838331856
TRC2,38.08108895953872
TRC3,38.29965519611644
UKC1,3.7878920299561907
UKC2,3.3219306134639464
UKD1,2.479690595584026
UKD3,3.4050366637743816
UKD4,2.7133876610505716
UKD6,3.7934958998247
UKD7,3.405754021869869
UKE1,5.836259706121859
UKE2,4.277020556902759
UKE3,5.587349216593417
RO41,11.38475777088658
RO42,8.324920329850164
RS11,11.7419183226593
TR41,21.40335344332219
TR42,11.748056058047094
TR51,24.961023915712556
TR52,28.514027243109705
TR61,23.441984023546986
TR62,22.24180071064235
TR63,28.14286480603885
TR71,27.392205935206604
TR72,23.569221028176642
TR81,10.215063520743985
UKK1,5.975986807884893
UKK2,5.4369953036640375
UKK3,4.647781675666224
UKK4,4.606035814199365
UKL1,3.191696979267066
UKL2,3.8590715465075682
UKM5,2.4441633770911824
UKM7,2.4334475276429766
UKM8,2.457261049517422
UKM9,2.6470533419394
UKN0,2.5548722849752243
SE21,5.557425823349465
SE22,5.315658835349242
SE23,5.03358817155509
SE31,4.400290483200553
SE32,3.479683008190125
SE33,3.1403498400739243
SI03,6.277839706267714
SI04,5.189022067555364
SK01,10.3090063513535
SK02,8.839645939229829
SK03,5.262875644805109
SK04,5.3844220485384
TR10,16.100472950302354
TR21,19.68130905014789
UKE4,4.33454716333022
UKF1,5.97342514844823
UKF2,6.830984893117512
UKF3,6.9391694547535225
UKG1,5.953521136628438
UKG2,5.018008250170393
UKG3,6.079474327789788
UKH1,6.858257403862319
UKH2,7.153071425463214
UKH3,6.849161453641413
UKI3,6.9509269644629255
UKI4,6.9099626663754785
UKI5,6.87931380708301
UKI6,6.668052979773027
UKI7,6.864827055587141
UKJ1,6.636105873126888
UKJ2,6.585973965406815
UKJ3,6.436851336913143
UKJ4,6.31093981209627
NO09,3.767405852176951
NO0A,1.9340340416643822
NO0B,0.0
HR05,8.852638101702642
HR06,8.807208389194459
NO02,2.9940211714135176
NO06,2.04118930505338
NO07,1.7568150572449022
NO08,3.888805823421142
