nuts,Spring Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
ME00,6.244164733104503
MK00,11.999104469336237
MT00,0.0
NL11,5.097579230916838
NL12,4.7931379115559585
EL64,18.364074086053467
EL65,20.578201254302265
ES11,7.491613356699206
ES12,4.54133396019058
ES13,5.202736231573526
ES21,6.322576382898429
ES22,13.376731675751056
ES23,13.674119333512587
ES24,22.115718581532082
ES30,19.778212198254984
IE05,3.3895575738354586
IE06,3.486121683938504
IS00,1.7173391380163314
ITC3,6.274001342850586
FI19,5.150142393444032
FI1B,5.673682186442362
FI1C,5.507927688675468
DEA1,5.3598667212943685
DEA2,4.5973862139724915
DEA3,5.426228108993427
DEA4,4.486081670417992
DEA5,4.480328402634556
DEB1,4.928408948269003
DEB2,4.669277809431734
DEB3,5.670351732932824
DEC0,5.377109927148211
DED2,5.329197537628323
DED4,4.3740962726125385
DED5,5.606966624500831
DEE0,5.559673744404521
DEF0,5.153202032396379
DEG0,4.800011820725539
DK01,6.100928251674382
DK02,5.126988992995408
DK03,4.749973385504675
DK04,4.772311034792745
ES41,16.126217062816266
ES42,24.115596411141944
HU23,9.897150389637197
HU31,11.643282223450575
HU32,12.283187379048437
HU33,11.6226487149161
IE04,3.1191445465416714
EE00,5.083018598046226
EL30,29.46992169384197
EL41,19.433122346152317
EL43,27.877757740589665
EL51,13.045360698676383
EL52,14.18904635781404
FI20,4.479445817239659
FR10,6.714962709507447
FRB0,7.56869481593829
FRC1,6.119788434019432
FRC2,5.512324351148813
FRD1,5.485200674538849
FRD2,5.460214241707689
FRE1,5.366769956274892
FRE2,5.64177082079184
FRF1,5.371288652001345
NL13,5.334786295821497
NL21,5.845297135544404
NL22,5.946964414554944
NL23,5.711902747907561
NL31,5.936899146333492
NL32,5.337849813622987
ITG2,18.521834511839806
ITH1,3.134002267009633
ITH2,3.9233192426390695
FRI3,8.266943623287933
FRJ1,11.759842660188339
FRJ2,7.56413841665074
FRK1,6.307199639992307
FRK2,6.570330073966968
FRL0,12.379668385792327
FRM0,9.499507708113397
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,22.119161222755416
TR32,25.420764730194726
TR33,22.702335436657165
HR03,7.224353866697393
HR02,8.584051066906273
HU11,11.118110926643281
HU12,11.423348180740865
HU21,9.925832908994806
HU22,9.458155102993112
PT16,16.141695818357512
PT17,19.751997572618162
FRF2,5.491387300585432
FRF3,5.334046470806258
FRG0,7.576401311556842
FRH0,6.188082511123595
FRI1,7.94620454011201
FRI2,6.633933699753132
ITC4,7.6488738493869395
ITF1,9.135977442253393
ITF2,12.359739528483402
ITF3,11.760717218890685
ITF4,19.169882889374524
ITF5,16.985317648489385
ITF6,12.454634940712383
ITG1,23.347745486386838
LT01,5.428746922512647
LT02,5.938846323878252
LU00,4.608639279540106
PL22,5.5763770045330405
PL41,7.650789168409528
PL42,6.282997685292811
PT18,22.844696640621454
PT20,0.0
PT30,0.0
RO11,6.878716091445033
RO12,5.501027852988155
RO21,7.647910708010706
RO22,12.591273553808303
RO31,12.06315288178342
RO32,12.521726912917853
ITH3,7.348816480507669
ITH4,4.482703438882539
ITH5,11.33434052985104
ITI1,9.717914918825448
ITI2,10.652568511025025
ITI3,9.50700724068006
ITI4,10.395269639350998
LI00,2.7987368638873513
FI1D,3.5252740570704617
TR82,10.90642975056076
TR83,10.801168293376133
TR90,6.501622557269787
TRA1,11.948437813548301
TRA2,8.490502238134505
PL43,7.771867224008119
PL51,6.306096424734381
PL52,6.293901886740789
PL61,6.908623295124148
PL62,5.632490021618482
PL63,5.690261954110472
PL71,6.9794053321120595
PL72,5.833249356795239
PL81,6.324243779787977
PL82,5.164172565214811
PL84,6.157401316044775
PL91,6.58535824456406
PL92,6.392192065369452
PT11,12.385179772829074
PT15,24.867941544447305
TRB1,22.308288061079793
TRB2,18.71107162861403
TRC1,27.453130097474997
RS12,13.100192828604976
RS21,8.057446012088185
RS22,9.888566057708772
SE11,5.822952838629073
SE12,6.005977709998281
NL33,5.297978154259521
NL34,5.655807008019961
NL41,5.886167070936018
NL42,5.563768817196209
PL21,4.907795675800056
UKM6,2.2163177935571294
TR22,18.299782317073674
TRC2,32.79833001824852
TRC3,33.0825980469391
UKC1,3.5849560488788534
UKC2,3.0859654574217212
UKD1,2.493335280341647
UKD3,3.749196808424893
UKD4,3.0381602248153055
UKD6,3.94570340504677
UKD7,3.9272869841642546
UKE1,5.086307053899566
UKE2,4.112787421433524
UKE3,4.829847894795419
RO41,11.630938276666791
RO42,8.425406883658793
RS11,11.67385563943707
TR41,19.853052136150193
TR42,10.406629409757961
TR51,22.783503583144086
TR52,26.1952804113153
TR61,20.708873617822004
TR62,18.022229536317212
TR63,21.41874680718317
TR71,23.507241272387272
TR72,17.102981071978505
TR81,6.950600142851362
UKK1,5.0674345439068995
UKK2,4.681248196868729
UKK3,4.460069675330376
UKK4,4.068481445802253
UKL1,3.389772186621103
UKL2,3.556457201545136
UKM5,2.5116648043212493
UKM7,2.5609186895677296
UKM8,2.7686691029659065
UKM9,2.687059609196311
UKN0,3.0182545684885014
SE21,6.896339973316197
SE22,5.579726983187351
SE23,5.7965567096182395
SE31,7.050122370150706
SE32,5.0830881654415
SE33,4.591885785378576
SI03,6.212618949454365
SI04,5.64418077332504
SK01,10.281792856596162
SK02,9.14144779973056
SK03,6.389846786942163
SK04,6.610635643185727
TR10,12.278340517297861
TR21,16.274280653708058
UKE4,4.225858602294385
UKF1,4.824531298411148
UKF2,5.364333987227152
UKF3,5.61044637982208
UKG1,4.7404916770481496
UKG2,4.1830143183117645
UKG3,4.915494347110285
UKH1,5.420588261782602
UKH2,5.873913266033122
UKH3,5.540244711951604
UKI3,6.54783149906321
UKI4,6.368961375148112
UKI5,6.217243359484148
UKI6,6.089121218183637
UKI7,6.278531134631889
UKJ1,5.592726534234276
UKJ2,5.760530655563164
UKJ3,5.545063581024031
UKJ4,5.527521630512988
NO09,6.200523960002674
NO0A,2.6541489818241315
NO0B,0.0
HR05,7.455983111151831
HR06,7.758111025160259
NO02,4.647896369987084
NO06,3.185997462077405
NO07,2.0802489313674473
NO08,6.4649910487056
