nuts,April Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
RO32,8.788697019236578
ITH3,5.559996145085126
ITH4,4.568831443324514
ITH5,7.521733542536718
ITI1,6.398110644471938
ITI2,6.476953075103464
ITI3,5.316983462412832
ITI4,5.759275439661615
LI00,4.099443062878378
FI1D,3.0290919217658123
TR82,7.661157861652424
TR83,7.604710386214575
TR90,3.033708823236115
TRA1,6.136802023181182
TRA2,1.7493764287399274
PL43,6.863700956807536
PL51,6.358527445921323
PL52,6.874578715949972
PL61,6.72130272498387
PL62,6.133996074764611
PL63,6.197822068737221
PL71,7.55947850444688
PL72,6.140415085439024
PL81,6.491417127511499
PL82,5.060285021142377
PL84,6.344177718654324
PL91,7.024403162750197
PL92,6.866914601065537
PT11,9.72841860526282
PT15,20.132969307333376
TRB1,11.730206895608752
TRB2,9.868368147673438
TRC1,18.564519659187784
RS12,8.949203783830919
RS21,5.927648437953907
RS22,6.72051845372264
SE11,5.3204895097057765
SE12,6.031778465931719
NL33,5.106182176615214
NL34,5.735674316171711
NL41,6.0464548484415745
NL42,6.136023936772807
PL21,5.3258137612376535
UKM6,1.7244389659963824
TR22,9.673620034002115
TRC2,21.629270386639323
TRC3,22.653967359057017
UKC1,3.628197882945653
UKC2,3.2212325684048877
UKD1,2.7877722339128628
UKD3,3.661600565948659
UKD4,3.3010768846130487
UKD6,3.714164644975039
UKD7,3.7238438108074283
UKE1,5.218034775406397
UKE2,3.9150779319062634
UKE3,4.685791352169038
RO41,8.339035507138952
RO42,6.163303325101903
RS11,8.206552985709902
TR41,13.149329485978482
TR42,5.612622876380912
TR51,15.870168526263878
TR52,20.024505625014154
TR61,12.389984683118598
TR62,11.271529370047993
TR63,13.70988495821423
TR71,16.192503884918615
TR72,10.688563750262514
TR81,4.183536697038725
UKK1,5.235977112929139
UKK2,4.745989919238638
UKK3,4.467374305640243
UKK4,4.471289931499747
UKL1,3.4999198679728085
UKL2,3.6591707336128763
UKM5,2.2178546118548446
UKM7,2.466171687056608
UKM8,2.5413492730222584
UKM9,2.7653286126511176
UKN0,2.6251244360745476
SE21,7.463477202109049
SE22,6.241362630823821
SE23,6.093853867290708
SE31,6.917622061589445
SE32,6.700660480696965
SE33,4.6256076601198295
SI03,6.4779589498503185
SI04,5.90491087926052
SK01,9.118921664439547
SK02,8.163458618430377
SK03,5.306239964536405
SK04,5.798982527219806
TR10,6.668412874789603
TR21,10.002610141253024
UKE4,4.10809397803266
UKF1,4.744834979449323
UKF2,5.28716225015408
UKF3,5.464499639695626
UKG1,4.980837130591983
UKG2,4.1738332770066915
UKG3,5.059892168255918
UKH1,5.430821167246706
UKH2,5.777449811424437
UKH3,5.665608445243645
UKI3,5.979561721167298
UKI4,5.925721375361461
UKI5,5.855169291897951
UKI6,5.762447547553802
UKI7,5.826141277076069
UKJ1,5.5196551882724485
UKJ2,6.040866561506121
UKJ3,5.725019652253563
UKJ4,5.682161918931379
NO09,5.449403829459591
NO0A,1.6300091357599025
NO0B,0.0
HR05,6.727757525708617
HR06,7.052396990329608
NO02,4.831558772746363
NO06,1.5732601455814414
NO07,0.6609083258258523
NO08,4.9688243132907255
