nuts,Annual Fire Weather Index (-) ensemble median - RCP4.5 - (2041 - 2070)
FRJ2,9.424171815575665
FRK1,8.506150502276245
FRK2,8.959704809989866
FRL0,15.413353600340296
FRM0,13.060033096309025
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,28.561634434860476
TR32,28.405094302709955
TR33,26.502021188022884
HR03,10.649296045295339
HR02,10.512003661903568
HU11,11.993331845716527
HU12,12.286475209978388
HU21,11.333902919597984
HU22,10.593550869951866
PT16,21.43309599979988
PT17,23.148247899341783
FRF2,8.307853091563825
FRF3,7.898406006733694
FRG0,10.529842205468126
FRH0,8.789245202693417
FRI1,9.294470167652833
FRI2,8.626562826503282
ITC4,8.489827421530146
ITF1,11.81253949113011
ITF2,14.945838906452964
ITF3,15.753071707424846
ITF4,21.511734538004706
ITF5,19.47481328650626
ITF6,14.664141705553607
ITG1,22.80343797220491
LT01,5.91466246048013
LT02,6.039865439435739
LU00,7.051383472711242
PL22,6.439361262364007
PL41,8.163159010532848
PL42,6.45714219196868
PT18,25.825557568692627
PT20,0.0
PT30,0.0
RO11,7.224965897181658
RO12,5.847648460536697
RO21,8.6980008108249
RO22,13.207589910557813
RO31,11.804285269150915
RO32,11.730392795744653
ITH3,7.743756440584906
ITH4,5.77879146901895
ITH5,11.792892295661124
ITI1,13.110723545730817
ITI2,14.877744811627586
ITI3,13.018883112800276
ITI4,14.031208084854491
LI00,2.9515170593815974
FI1D,2.8140347626950546
TR82,16.90427486965487
TR83,18.169454295134543
TR90,7.96044888731311
TRA1,16.839036253106105
TRA2,6.019274585814024
PL43,8.42266516717335
PL51,7.101533768703582
PL52,7.3203357468653625
PL61,7.441572868080498
PL62,6.530891430731829
PL63,6.223476449871875
PL71,7.482179174000269
PL72,6.421779421850075
PL81,6.690463369723947
PL82,5.329386551868098
PL84,6.789913555273709
PL91,7.227074446565139
PL92,7.187151538954787
PT11,16.066057169412947
PT15,27.002981869533738
TRB1,29.835180754616474
TRB2,26.356522729617012
TRC1,34.3888883028753
RS12,13.686355350711011
RS21,10.984293842991764
RS22,12.880260577310993
SE11,5.449869315130825
SE12,5.592574743724185
NL33,5.725440392994578
NL34,6.290163103489407
NL41,6.499119185805841
NL42,6.840073071580783
PL21,4.935283703999901
UKM6,1.8811893522464023
TR22,24.654792035456122
TRC2,38.503905502008806
TRC3,38.99870371428436
UKC1,3.8414759366264395
UKC2,3.433240401360485
UKD1,2.518289211461762
UKD3,3.8229798325875675
UKD4,2.914816401534159
UKD6,4.21955108070471
UKD7,3.770771763766846
UKE1,6.0086297800805415
UKE2,4.487723220592058
UKE3,5.747310470481475
RO41,12.343843920813722
RO42,9.291810130143604
RS11,13.604138989395377
TR41,22.764115552168573
TR42,13.501189915561028
TR51,26.795008681783226
TR52,30.33670463765453
TR61,24.3693468346058
TR62,23.695897183024247
TR63,28.999566053174256
TR71,29.989103191129562
TR72,25.888541535931857
TR81,11.729937966944062
UKK1,6.786882322474985
UKK2,6.247079982745749
UKK3,4.845450611360033
UKK4,4.906319214626145
UKL1,3.357904131730291
UKL2,4.0276532016337265
UKM5,2.6508368790401495
UKM7,2.6310965882997985
UKM8,2.4204752734006885
UKM9,2.6766906554819734
UKN0,2.650640812785679
SE21,5.915166375066463
SE22,5.84205264682083
SE23,5.45957468482423
SE31,4.605759916151521
SE32,3.2198583494078954
SE33,2.8969866555494317
SI03,7.151719949819025
SI04,6.262867935386859
SK01,11.359752945067724
SK02,10.036914807663614
SK03,6.147239351007308
SK04,6.082584207421403
TR10,17.086203749421085
TR21,21.013450133018377
UKE4,4.706836817288922
UKF1,6.083811067014668
UKF2,7.598998604306245
UKF3,7.309324807037133
UKG1,6.3980065575289355
UKG2,5.253886129658092
UKG3,6.46434235488306
UKH1,7.6385392837329915
UKH2,8.304160428809299
UKH3,8.080777713482252
UKI3,8.305029964193507
UKI4,8.307635009267477
UKI5,8.31694386138857
UKI6,7.979146229124194
UKI7,8.096115880358138
UKJ1,7.549447284151716
UKJ2,8.051051603322986
UKJ3,7.792254315910995
UKJ4,7.806978086068912
NO09,4.01682908793515
NO0A,2.1488799207049825
NO0B,0.0
HR05,9.622450203999042
HR06,9.562605900738216
NO02,3.0229631699137767
NO06,2.126943824211631
NO07,1.830748006067273
NO08,4.237987742027502
