nuts,September Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
ITH2,5.3976558713209055
FRI3,19.650592438211493
FRJ1,21.222318046144576
FRJ2,15.173988337706232
FRK1,11.746206945981939
FRK2,11.32893096049621
FRL0,19.350875484576328
FRM0,18.046637669915697
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,39.00362388449155
TR32,39.06343829930274
TR33,36.737157686727116
HR03,14.532806917693655
HR02,12.252647810685767
HU11,12.784017062945754
HU12,13.533762224537144
HU21,12.340171177521203
HU22,10.992154600042026
PT16,31.082507735675083
PT17,31.45686345899932
FRF2,11.409156739824718
FRF3,9.588772314041668
FRG0,19.190111549184888
FRH0,16.437982306424583
FRI1,15.074720294608978
FRI2,13.818233169610036
ITC4,9.94401197255714
ITF1,13.823369128645822
ITF2,18.769424428561997
ITF3,20.644509561794578
ITF4,26.07549613620317
ITF5,23.645062815818896
ITF6,16.701585345826953
ITG1,25.25689097669187
LT01,5.055368595652791
LT02,5.045098867513148
LU00,7.900105345157055
PL22,7.8283679636002335
PL41,8.558231160559197
PL42,7.154626461216592
PT18,35.164165083419924
PT20,0.0
PT30,0.0
RO11,10.5581649051014
RO12,8.060479609610102
RO21,12.201018717667363
RO22,18.37450320971008
RO31,15.262207971887541
RO32,15.284125686865119
ITH3,9.641591720499049
ITH4,7.031118305532492
ITH5,14.642405532141247
ITI1,16.527072577471955
ITI2,19.707398983329703
ITI3,16.986615498156283
ITI4,18.060710446192854
LI00,2.870533744186471
FI1D,1.9249553609481722
TR82,24.544044855948336
TR83,26.950803973562966
TR90,15.08423823662473
TRA1,32.42465037664862
TRA2,13.023459769912101
PL43,9.409110083431957
PL51,7.472679195576172
PL52,8.256643288993164
PL61,7.334970804293296
PL62,5.66454473961255
PL63,5.887755097983466
PL71,8.653266805088123
PL72,8.442014009772773
PL81,7.519914107193451
PL82,6.464319875913249
PL84,6.118881228792169
PL91,7.367930540226694
PL92,7.0768457047129285
PT11,25.308996670297663
PT15,36.44695357417566
TRB1,47.13606697497291
TRB2,45.02648619859473
TRC1,51.32318720148538
RS12,17.167990834102103
RS21,14.573838736053554
RS22,16.54766949448075
SE11,4.7293438189759875
SE12,4.506066294004405
NL33,6.907482762947903
NL34,8.414693981690238
NL41,8.374484480571626
NL42,8.712796430680946
PL21,5.95821780695317
UKM6,1.9574305938192096
TR22,34.768209193709865
TRC2,56.81665931071056
TRC3,57.44848996007573
UKC1,6.170897799811738
UKC2,4.677682428635768
UKD1,2.6865699306918245
UKD3,4.499367374317356
UKD4,3.3693382323921655
UKD6,5.385230401831084
UKD7,4.666112038782642
UKE1,10.511604964671273
UKE2,7.594924827733348
UKE3,10.04200714655779
RO41,16.27009096236725
RO42,12.193901402198648
RS11,16.634168030502614
TR41,31.776990112862592
TR42,19.968670800082997
TR51,37.53247348818872
TR52,43.97890435097151
TR61,35.10768699258833
TR62,36.50591577905419
TR63,43.740625433200485
TR71,44.230652318488275
TR72,40.235103878017405
TR81,19.17683439957511
UKK1,10.02904752399905
UKK2,8.707684246075173
UKK3,7.272360928350048
UKK4,7.527993767279288
UKL1,4.950852105330243
UKL2,6.682103756008254
UKM5,3.5928099357883063
UKM7,2.97989095314957
UKM8,2.3993237743812035
UKM9,2.901189375772932
UKN0,2.9463332937115956
SE21,5.085271811412503
SE22,4.868922615133387
SE23,3.94133676566
SE31,3.814256385772278
SE32,2.434316457431104
SE33,1.9541229088630694
SI03,7.080178691727268
SI04,7.061807318692623
SK01,12.737675245824292
SK02,11.126610998508182
SK03,6.8949384019291164
SK04,7.315909328132239
TR10,27.279990776889846
TR21,31.65776139325332
UKE4,7.473376403434983
UKF1,10.111668428522425
UKF2,11.411076857316171
UKF3,11.696913900125539
UKG1,10.340357569181874
UKG2,8.277418219102016
UKG3,9.982390085042113
UKH1,11.607082783734437
UKH2,12.05458970355367
UKH3,11.119775992165529
UKI3,11.368991278804854
UKI4,10.866536086577385
UKI5,10.78258743292146
UKI6,10.617029430090994
UKI7,11.496744622311795
UKJ1,11.641811018598478
UKJ2,11.229586061523284
UKJ3,10.49364592541544
UKJ4,10.742511820255558
NO09,3.426802799832383
NO0A,1.4809885951677468
NO0B,0.0
HR05,10.812961816028997
HR06,10.539539537036225
NO02,2.2942944549024835
NO06,1.4971704896139573
NO07,1.4143104444863739
NO08,3.7340437019068218
