nuts,November Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
ITI3,2.6252004967091067
ITI4,2.544516935496392
LI00,1.0407108680295103
FI1D,0.06882370202718828
TR82,6.245337753809296
TR83,7.060471580820569
TR90,3.7189904553762854
TRA1,6.756370539057118
TRA2,2.414241665688711
PL43,1.6689632176409277
PL51,2.156678466543763
PL52,2.5795579431346334
PL61,1.6232877188560257
PL62,0.8495380968632696
PL63,1.1667408062277274
PL71,2.4404243516978075
PL72,2.0436009272579585
PL81,1.815925501848338
PL82,1.8616333212458682
PL84,1.1695344025326393
PL91,1.6589288621569334
PL92,1.6990661607572104
PT11,4.105075359721426
PT15,12.792484559550319
TRB1,10.244880776710747
TRB2,7.6942144239961685
TRC1,15.877187413201108
RS12,5.910505220640425
RS21,3.6432600255476912
RS22,4.442598894273667
SE11,0.7445371842087048
SE12,0.6640149887863975
NL33,1.0584264087835915
NL34,1.2668788888375808
NL41,1.0976820059142736
NL42,1.2710263116243172
PL21,1.519667754255118
UKM6,0.4130784958508773
TR22,7.606962946790996
TRC2,17.419711560307288
TRC3,20.52041027201666
UKC1,0.9871880746581826
UKC2,0.8806328574569952
UKD1,0.49821595215227155
UKD3,0.6456348742320772
UKD4,0.5557413071618679
UKD6,0.7643493032339131
UKD7,0.8013813296473506
UKE1,1.6769536611344171
UKE2,1.2259531661646796
UKE3,1.4002649811862564
RO41,4.4627909644766905
RO42,4.327007462599995
RS11,5.792296293788801
TR41,8.900939300675489
TR42,4.823982016376827
TR51,11.189985082557305
TR52,14.051026631966387
TR61,10.48389056751824
TR62,12.688442199554098
TR63,13.011356095982393
TR71,12.364226881793043
TR72,10.5439798859255
TR81,4.395232598014064
UKK1,1.5461965939610696
UKK2,1.4516211056857793
UKK3,1.4033368513061006
UKK4,1.275874992548668
UKL1,0.6682085099401746
UKL2,0.8557485596086893
UKM5,0.6153789570696787
UKM7,0.456702943502783
UKM8,0.31718761520737265
UKM9,0.6302237542999349
UKN0,0.7016447292028531
SE21,0.6839508344249429
SE22,0.7701991625831508
SE23,0.4251252219867764
SE31,0.3618417292458028
SE32,0.13976020046166823
SE33,0.08277346262316339
SI03,2.1738071088943136
SI04,1.7476848808581322
SK01,3.7764567006782266
SK02,3.272499053802107
SK03,1.682663613510121
SK04,1.584529916566176
TR10,5.720394880360693
TR21,6.948783040140097
UKE4,1.2121706761155382
UKF1,1.550371259880664
UKF2,1.85074142834984
UKF3,1.9574447809356625
UKG1,1.4561703317843617
UKG2,1.2379420238008025
UKG3,1.584804520242807
UKH1,1.929794104560873
UKH2,2.1136950739502716
UKH3,2.0529320023575193
UKI3,1.804991733357058
UKI4,1.8836135022693665
UKI5,1.9047649618503129
UKI6,1.8062047771102279
UKI7,1.9513022589919968
UKJ1,1.6766127276928307
UKJ2,1.6905088645358501
UKJ3,1.6659885450587988
UKJ4,1.7528612624828248
NO09,0.3693800023707007
NO0A,0.19515250985539806
NO0B,0.0
HR05,2.1095811477866744
HR06,2.5911042920164977
NO02,0.13577541204265198
NO06,0.24443267318336645
NO07,0.11963087108427221
NO08,0.32471947813628893
