nuts,October Fire Weather Index (-) ensemble median - RCP4.5 - (2011 - 2040)
FRD2,4.890026019754903
FRE1,3.7919280508763036
FRE2,4.3985157174100875
FRF1,3.877261428426978
NL13,2.7435569697540254
NL21,2.656421926208516
NL22,2.7225467649411983
NL23,2.732478321989214
NL31,2.764990649606941
NL32,2.701189986964485
ITG2,14.532708838537582
ITH1,2.5096441304879145
ITH2,2.81087903776012
FRI3,9.133356329615989
FRJ1,10.834795652245722
FRJ2,7.333905722772772
FRK1,5.731331035297654
FRK2,5.275543902140676
FRL0,10.366661679747727
FRM0,7.977596453209843
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,22.094658264604394
TR32,24.945932328640385
TR33,23.026960692454534
HR03,4.621486818222435
HR02,6.140066504582182
HU11,8.254232180786364
HU12,9.027457602729664
HU21,7.8297784629337865
HU22,6.957574621910575
PT16,16.86624861690357
PT17,16.98446585966725
FRF2,3.9890181755848446
FRF3,3.8090111168317335
FRG0,7.840869611368785
FRH0,6.057398450929773
FRI1,7.911476864081029
FRI2,6.435988433938564
ITC4,5.32359368714186
ITF1,5.726138609433942
ITF2,9.075687892136774
ITF3,8.279805440952757
ITF4,13.219880695468719
ITF5,12.296007713806533
ITF6,8.798471177667968
ITG1,14.291659841695628
LT01,2.7700909348503258
LT02,2.5887371973502766
LU00,3.0609035624625114
PL22,3.9274938278978713
PL41,5.021352275657872
PL42,3.667170319270423
PT18,20.129730810737268
PT20,0.0
PT30,0.0
RO11,5.08317034958472
RO12,4.467575923144537
RO21,6.2355289136573315
RO22,10.31530279391214
RO31,8.763796093181728
RO32,8.572749913353805
ITH3,5.511786546630114
ITH4,3.492422322607006
ITH5,6.919052198389843
ITI1,6.250917373746242
ITI2,6.908515835500745
ITI3,6.3315175942870745
ITI4,6.007213627101035
LI00,1.719433000545336
FI1D,0.4733716523961049
TR82,14.814533142724425
TR83,16.112976638703806
TR90,8.410822880027464
TRA1,16.424078754212267
TRA2,6.626186330593096
PL43,4.290685966952003
PL51,4.082976086213803
PL52,4.329236234244964
PL61,4.715253520564066
PL62,3.4436553066888043
PL63,3.7440808999334747
PL71,4.719506868080573
PL72,4.110032099255106
PL81,3.719505241370468
PL82,4.260511649376862
PL84,3.4899370165708294
PL91,3.8740825719052765
PL92,3.9844843123644194
PT11,12.47197336112815
PT15,22.06228750517105
TRB1,26.14540728429088
TRB2,22.365874857535495
TRC1,32.30082829491331
RS12,10.548517418628755
RS21,7.2761911863369715
RS22,8.86541863272071
SE11,2.462441154095023
SE12,2.2565160073620847
NL33,2.817388013017699
NL34,3.5246401987574805
NL41,3.2113696509933694
NL42,3.282415791217405
PL21,3.2150599533582147
UKM6,0.9820052019370604
TR22,18.88911105434224
TRC2,35.91256420633919
TRC3,37.104408329188296
UKC1,3.1265998887122235
UKC2,2.4814433872443935
UKD1,1.2295580538994664
UKD3,2.1653570036025207
UKD4,1.5624431819216438
UKD6,2.4346807286849277
UKD7,2.096969315238946
UKE1,5.566329263766001
UKE2,3.661940784040207
UKE3,5.305398105292675
RO41,8.852499248571409
RO42,7.012407063018079
RS11,10.123034925262687
TR41,19.88906530789983
TR42,10.582043176590377
TR51,24.90090673915009
TR52,27.40287958075674
TR61,22.31416894574734
TR62,24.21822713720007
TR63,27.172949994878067
TR71,26.14355141824438
TR72,23.321214543533372
TR81,9.724435953143916
UKK1,4.774062055040524
UKK2,4.092418688708532
UKK3,3.134677793940312
UKK4,3.2988712850535
UKL1,1.8983038805258967
UKL2,2.558004664765788
UKM5,1.8145455784600955
UKM7,1.361661087698847
UKM8,1.0520562396122712
UKM9,1.4612066033281879
UKN0,1.4943363755814423
SE21,2.465139486612903
SE22,3.0872852589860926
SE23,2.024579469158009
SE31,1.5415412690596768
SE32,0.8894326758714081
SE33,0.565603375196791
SI03,3.7899150835639013
SI04,3.0296735256644856
SK01,7.6280023636644
SK02,6.361903566134218
SK03,3.8098848650638226
SK04,4.511705043393117
TR10,13.455113680179151
TR21,17.38214746448518
UKE4,3.561375265206118
UKF1,5.709976522022547
UKF2,6.179961237485934
UKF3,6.929361382334616
UKG1,4.917152436486432
UKG2,3.916681912477045
UKG3,5.097079915096356
UKH1,6.378100967871783
UKH2,6.530206494223155
UKH3,6.5148507627045875
UKI3,6.217594146468881
UKI4,6.247846983351157
UKI5,6.183938052840294
UKI6,5.663085242792836
UKI7,6.104171960028292
UKJ1,5.601790966843639
UKJ2,5.518336618524317
UKJ3,5.111635686894228
UKJ4,5.420786570699699
NO09,1.102267458968371
NO0A,0.544711226003801
NO0B,0.0
HR05,4.402743007401977
HR06,5.140034036427242
NO02,0.6783378756149949
NO06,0.7633237271033538
NO07,0.42843011968643957
NO08,1.1632870128134276
