nuts,May Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
ITG2,17.491056304673922
ITH1,1.7505926537599648
ITH2,2.4184494749247816
FRI3,7.0971490589495945
FRJ1,11.466811446351851
FRJ2,5.803122030718334
FRK1,5.175014897258344
FRK2,5.877376707213585
FRL0,12.403875024172715
FRM0,9.04195084437306
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,23.369085721116935
TR32,26.090160204087336
TR33,24.130616952169184
HR03,7.201426638783895
HR02,10.1221321478838
HU11,11.729048797939342
HU12,12.208954519409524
HU21,12.0974735407063
HU22,12.182119230003892
PT16,15.793471111769254
PT17,18.9259628833853
FRF2,6.22925870581102
FRF3,5.83963135616467
FRG0,6.743881753209575
FRH0,6.0211021128607145
FRI1,6.322194976332333
FRI2,4.852905695823988
ITC4,6.829643843500701
ITF1,8.116547260222141
ITF2,11.81807480217717
ITF3,11.853635361579567
ITF4,20.425976576482967
ITF5,17.245323292720155
ITF6,12.330220754509751
ITG1,24.036247799201586
LT01,7.654402706917812
LT02,7.60901120372625
LU00,5.633818512924841
PL22,7.252111279702045
PL41,10.41979248665498
PL42,8.561731958682167
PT18,22.184095053214122
PT20,0.0
PT30,0.0
RO11,7.360463250421652
RO12,5.735489043604291
RO21,10.562880875720733
RO22,15.261470192420877
RO31,13.103624787476527
RO32,13.85954491324752
ITH3,6.66937642074977
ITH4,4.102883380901851
ITH5,9.926424088994121
ITI1,9.067536903171986
ITI2,10.572908985947175
ITI3,8.971866396937003
ITI4,9.950993254293044
LI00,2.0605085130102685
FI1D,5.321525988112135
TR82,11.53887866537841
TR83,11.326827896633436
TR90,4.28647608847825
TRA1,7.934922084227962
TRA2,2.4100194753241735
PL43,10.229020014188018
PL51,8.343963833967882
PL52,8.02123595673379
PL61,9.404045934329734
PL62,7.483890073764589
PL63,7.732585506466881
PL71,9.549285825263885
PL72,8.481763593939508
PL81,8.531938712935364
PL82,6.827813940825698
PL84,8.111262496618279
PL91,9.477404406480058
PL92,9.198628812818741
PT11,10.717675388601304
PT15,25.497392786051275
TRB1,16.99584418337497
TRB2,9.298687958998686
TRC1,29.833019941438852
RS12,14.690746335631719
RS21,8.3414722854267
RS22,9.593871697378987
SE11,8.2306316275099
SE12,8.291073447419915
NL33,6.983395205412952
NL34,7.016878709265404
NL41,7.4457912762451075
NL42,7.273122900791041
PL21,5.605747415522668
UKM6,2.9969320811184055
TR22,18.88909231651686
TRC2,34.20509105763284
TRC3,36.50492709976528
UKC1,4.123786781383138
UKC2,3.901487185777135
UKD1,3.671874341957856
UKD3,4.628485421406787
UKD4,3.9217903841483266
UKD6,5.159757686906495
UKD7,5.0908927586331245
UKE1,6.110705972510625
UKE2,4.839872494511926
UKE3,6.16117400927233
RO41,10.555663627610452
RO42,8.69710628783102
RS11,13.463304207002684
TR41,20.427198489349863
TR42,9.460133439006563
TR51,23.727832074023958
TR52,27.95656541212935
TR61,20.302198788055414
TR62,17.30343289211259
TR63,21.356518521496522
TR71,24.421132524674515
TR72,15.318770961750996
TR81,6.917373834315894
UKK1,6.227285038560167
UKK2,5.801793520963388
UKK3,5.44730711291924
UKK4,5.109092803215277
UKL1,3.986085058124492
UKL2,4.508297277563104
UKM5,3.1206621227643168
UKM7,3.5640839816907266
UKM8,3.9353349624470293
UKM9,3.8477046006770426
UKN0,3.9281883918412213
SE21,8.775567767180283
SE22,8.110217208428125
SE23,7.826100436493313
SE31,6.791251673058933
SE32,6.0302898328519525
SE33,4.970417973464877
SI03,6.491255241525121
SI04,4.538460867005025
SK01,12.28186867644115
SK02,10.256050638206583
SK03,5.854499733056571
SK04,7.312747150779197
TR10,13.134386888913824
TR21,16.45827238960233
UKE4,5.313441554447828
UKF1,6.488779680844136
UKF2,7.57037423054976
UKF3,7.319160846560618
UKG1,6.533265759387485
UKG2,5.77095247278048
UKG3,6.8078966942680506
UKH1,7.13920352826846
UKH2,7.713597999847171
UKH3,7.174270748875122
UKI3,7.862379117484822
UKI4,7.644702592624692
UKI5,7.573938944156504
UKI6,7.475437221716302
UKI7,7.691398800389727
UKJ1,7.195963947234346
UKJ2,7.078277608368594
UKJ3,6.581406687457895
UKJ4,6.993545633174039
NO09,5.033326166380635
NO0A,2.6065479237971663
NO0B,0.0
HR05,8.802152179734874
HR06,9.311753264005201
NO02,4.604004766858938
NO06,3.3339870479687206
NO07,1.7887736928678941
NO08,5.563923352391516
