nuts,November Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
TR72,11.738244426423082
TR81,4.670565376085947
UKK1,2.2139519678130397
UKK2,1.868157319121536
UKK3,1.5019520402565378
UKK4,1.508308421636194
UKL1,0.8720523263878893
UKL2,1.0372308161719384
UKM5,0.6038697410588807
UKM7,0.4891779471750281
UKM8,0.3089632848405365
UKM9,0.6315465560216905
UKN0,0.5471616834151726
SE21,0.6917651576700622
SE22,0.7178698400006109
SE23,0.44154061874301503
SE31,0.4156762373612245
SE32,0.12403699615072263
SE33,0.08206612419826087
SI03,1.9309786455033016
SI04,1.5001743034686132
SK01,3.1347475599857337
SK02,2.744351210691398
SK03,1.3948987058404765
SK04,1.4344110488742963
TR10,5.1576652021161
TR21,8.121454873825254
UKE4,1.3906020116389495
UKF1,1.792260028862175
UKF2,2.281116894582381
UKF3,2.1755468346215485
UKG1,1.8562017733992624
UKG2,1.386807218231284
UKG3,1.9141450991658118
UKH1,2.541370077485937
UKH2,2.892514150083547
UKH3,3.027048862811351
UKI3,4.199716050769013
UKI4,3.672621208746392
UKI5,3.8522711840728032
UKI6,3.37402180654119
UKI7,3.5792962416543412
UKJ1,2.631474142363142
UKJ2,3.1967735470430942
UKJ3,3.0055643926694673
UKJ4,3.271231270252815
NO09,0.30046374258896213
NO0A,0.20006010396443455
NO0B,0.0
HR05,1.740454137628786
HR06,2.1710321420062333
NO02,0.17378957896912067
NO06,0.24753729775111324
NO07,0.10999295051868625
NO08,0.3751756728985906
