nuts,June Fire Weather Index (-) ensemble median - RCP4.5 - (2041 - 2070)
HU22,14.260412549326727
PT16,28.751938885860344
PT17,31.371227362048096
FRF2,9.304951284985572
FRF3,8.461899289181815
FRG0,11.872478737309866
FRH0,9.799872992082104
FRI1,10.973433612957724
FRI2,8.362490793630066
ITC4,11.68107026420348
ITF1,15.899724467528191
ITF2,22.56198260149335
ITF3,23.707861698991664
ITF4,34.50617777330675
ITF5,32.058059760682866
ITF6,24.216612585634024
ITG1,36.22806699118721
LT01,8.231357475250691
LT02,8.518217083166116
LU00,7.448651141002904
PL22,7.373507120831045
PL41,11.942562850612628
PL42,10.66655289105173
PT18,34.784559717094226
PT20,0.0
PT30,0.0
RO11,8.733165590343706
RO12,6.968840079545935
RO21,12.294308853372247
RO22,19.095014176519104
RO31,15.416637046513442
RO32,15.796104090574913
ITH3,9.811372740001898
ITH4,6.316962624860445
ITH5,17.078931072370924
ITI1,17.739187446095336
ITI2,20.937750662711565
ITI3,17.903512196676303
ITI4,19.152962157318445
LI00,2.754283935668544
FI1D,5.958187099396109
TR82,21.0019184363692
TR83,22.569120460466443
TR90,9.03025847903832
TRA1,19.284617592609756
TRA2,7.237528233415106
PL43,13.012242481650787
PL51,9.543885055341551
PL52,8.708491174240761
PL61,9.458180430734664
PL62,8.41043107935923
PL63,9.120032610831704
PL71,10.216234610719177
PL72,8.848692055260717
PL81,9.507106489762958
PL82,6.896618069427284
PL84,9.044780648047688
PL91,9.667488509644873
PL92,9.449706707915158
PT11,21.267538164784916
PT15,35.993590051956126
TRB1,41.09528938090203
TRB2,32.834758341902585
TRC1,49.670762883255925
RS12,16.92604266034851
RS21,12.997321660865213
RS22,16.94487035474836
SE11,9.836583327582003
SE12,10.449944105280325
NL33,8.796413358870334
NL34,8.985455451056898
NL41,8.92577367917388
NL42,8.408239569326335
PL21,5.850474621554653
UKM6,3.2021968500871076
TR22,34.16079322420476
TRC2,57.52219372672352
TRC3,58.73850283091814
UKC1,5.156394740478226
UKC2,4.712619253541437
UKD1,3.766995760783522
UKD3,4.967933476073576
UKD4,3.9632835718277097
UKD6,5.6094717092182185
UKD7,5.244809350965629
UKE1,6.825719986750153
UKE2,5.756934055509502
UKE3,7.018922554700428
RO41,16.056242062612203
RO42,11.34172805536796
RS11,15.798712707715097
TR41,33.47843757392975
TR42,17.885493593909224
TR51,39.250229318312044
TR52,43.51734003074235
TR61,36.708833452740905
TR62,31.321141806102194
TR63,40.385744890608414
TR71,41.59759671791057
TR72,32.78792429499781
TR81,14.20776690301201
UKK1,7.693610124888569
UKK2,7.715743744161628
UKK3,7.065548990698354
UKK4,6.827577164411103
UKL1,5.021306622007002
UKL2,5.383004905785169
UKM5,3.566443480710653
UKM7,3.928747052799486
UKM8,3.9712309348472603
UKM9,4.003944576450766
UKN0,4.477674367716746
SE21,11.101833878925468
SE22,10.338658038487244
SE23,9.238324937913143
SE31,7.9746463961653955
SE32,6.743746890366136
SE33,6.340677106197092
SI03,9.231399214413566
SI04,7.620006482556331
SK01,16.088488095599853
SK02,13.77772859766803
SK03,7.909546844425116
SK04,8.027965194501807
TR10,21.52947956813643
TR21,26.040572914285853
UKE4,6.088150090975216
UKF1,7.345609954014033
UKF2,8.096127616478586
UKF3,8.23197300522508
UKG1,6.99271025020176
UKG2,6.204766652955243
UKG3,7.077696282579816
UKH1,8.657718578595118
UKH2,9.669830275003712
UKH3,9.493964190465732
UKI3,10.275549094266623
UKI4,9.796493677138164
UKI5,9.606278572059603
UKI6,9.626179141903913
UKI7,9.903313941824775
UKJ1,8.647906030631894
UKJ2,9.48400751329063
UKJ3,9.030073769865863
UKJ4,9.411145555086145
NO09,6.905377642685321
NO0A,5.729881315458474
NO0B,0.0
HR05,11.379068810950283
HR06,11.763320903094135
NO02,5.766122193121022
NO06,5.077986811469985
NO07,5.965091641517924
NO08,6.795361909127336
