nuts,Autumn Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
DEB2,5.016447116891057
DEB3,5.919277959870157
DEC0,5.49594343498839
DED2,4.303006173122933
DED4,3.6815899172687194
DED5,5.615911538712818
DEE0,5.676709377439378
DEF0,3.650350930499562
DEG0,4.657682790472032
DK01,3.710164485420155
DK02,4.075124809324955
DK03,3.09783796411923
DK04,3.276912961967034
ES41,17.698343173670317
ES42,24.55687551017756
HU23,8.399115127058089
HU31,8.52352582581581
HU32,10.222229659337255
HU33,10.328415339946748
IE04,2.5069960107881735
EE00,2.5278311367586976
EL30,28.08275627884783
EL41,26.225342609832357
EL43,29.666551522475384
EL51,18.301149950114983
EL52,15.371068996668237
FI20,3.5522855956039128
FR10,9.809614888223487
FRB0,10.544094771881568
FRC1,7.35131184112465
FRC2,5.417746935368103
FRD1,8.796315988961409
FRD2,8.342040136160968
FRE1,6.971269927138699
FRE2,8.305008564433432
FRF1,4.9189429359501275
NL13,4.214195261308732
NL21,4.49959563642248
NL22,4.727788262237932
NL23,3.9178516117904914
NL31,4.559344627789511
NL32,4.070845451398086
ITG2,20.013119978024974
ITH1,3.0844196478412487
ITH2,4.051412143879466
FRI3,12.413063449337598
FRJ1,13.382144751301484
FRJ2,9.354592669708378
FRK1,7.275734855197373
FRK2,6.914259902678693
FRL0,13.072249714374529
FRM0,12.20899232779303
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,28.894685911319854
TR32,30.015672284875688
TR33,27.141659489771435
HR03,8.667251856265292
HR02,7.964717915608758
HU11,8.28983056805364
HU12,8.866099128435662
HU21,8.132513526009495
HU22,7.278736021088418
PT16,20.371516059951016
PT17,21.24454611922729
FRF2,7.040781927168742
FRF3,5.536070256222488
FRG0,11.880818936175883
FRH0,10.106987120376475
FRI1,9.654816488133122
FRI2,8.10000351471213
ITC4,6.9874544251068915
ITF1,9.73040839050081
ITF2,13.079846363320945
ITF3,13.223475501918127
ITF4,18.147603047943257
ITF5,16.771575799672366
ITF6,11.782325701412928
ITG1,18.09074810700905
LT01,3.587883599078242
LT02,3.3455772676412154
LU00,4.786599434840682
PL22,4.925011360044571
PL41,5.365944756259458
PL42,4.427259506241943
PT18,23.672047387199456
PT20,0.0
PT30,0.0
RO11,6.832172581836353
RO12,5.635470677403354
RO21,8.325553433253683
RO22,12.663997358947382
RO31,11.006925031526352
RO32,10.785043571126343
ITH3,6.287348364096401
ITH4,4.644100121191364
ITH5,9.741247693855238
ITI1,10.85421218019073
ITI2,12.547521719229687
ITI3,11.270619317534821
ITI4,11.741576253077255
LI00,2.1670024618645747
FI1D,1.0725888285132246
TR82,17.49160921260128
TR83,19.701019202029514
TR90,10.531044150478188
TRA1,21.277695110111058
TRA2,9.32740030366354
PL43,5.819308781571681
PL51,4.601703179889936
PL52,5.317645796995654
PL61,4.664120749278036
PL62,3.7102606193013403
PL63,3.7426598900234107
PL71,5.522742021193962
PL72,5.297395388213206
PL81,4.660480845841531
PL82,4.682659940737734
PL84,3.9736725401743627
PL91,4.256955974935274
PL92,4.368536745945717
PT11,16.684888989561216
PT15,25.260603501226676
TRB1,32.338729164629065
TRB2,29.500427066849067
TRC1,37.14875095345155
RS12,11.15908479242728
RS21,9.288415209054468
RS22,10.717818361312851
SE11,3.435359527939608
SE12,2.90701306467737
NL33,4.4426512465612165
NL34,5.108451040677901
NL41,5.309895910622701
NL42,5.433421948465846
PL21,4.288557085798393
UKM6,1.3304517232641528
TR22,24.409445797322007
TRC2,39.24746926588948
TRC3,39.72259634267991
UKC1,3.8067658928556636
UKC2,3.0180646117310506
UKD1,1.7745812023515453
UKD3,2.7858045808796783
UKD4,2.071572674331294
UKD6,3.363308203977629
UKD7,2.9621878537821997
UKE1,6.689777697763778
UKE2,4.644344696111274
UKE3,6.187447350762946
RO41,11.2240536055241
RO42,8.218360471691522
RS11,10.710510377645399
TR41,23.195763395195428
TR42,13.638820213839269
TR51,27.650800464097113
TR52,30.761126372973234
TR61,26.151968141327934
TR62,28.531065180563402
TR63,31.90564384274135
TR71,30.618117209020152
TR72,29.053588656117636
TR81,12.653769739305252
UKK1,6.280247398280887
UKK2,5.760535675917315
UKK3,4.806494246415234
UKK4,4.749254162520027
UKL1,2.9835112014080987
UKL2,3.960572578837859
UKM5,2.2528388199535145
UKM7,1.8003058489572343
UKM8,1.5138910103541057
UKM9,1.8840372914670216
UKN0,1.932313492273317
SE21,3.198033171737445
SE22,3.1465820343897883
SE23,2.4265509183913894
SE31,2.321256541434217
SE32,1.4859643288487898
SE33,1.1924075939311611
SI03,4.838000502812613
SI04,4.546427055254811
SK01,8.278269380853105
SK02,7.4591356902726105
SK03,4.505928513318764
SK04,4.555127448668733
TR10,18.109630931301893
TR21,21.60231088562255
UKE4,4.531712514069046
UKF1,6.5121795807787235
UKF2,7.6531070293237615
UKF3,7.917047520247351
UKG1,6.453944558977049
UKG2,5.160263141845415
UKG3,6.3926549962222
UKH1,7.8909626903191965
UKH2,8.438797881156933
UKH3,8.058925409289584
UKI3,7.894651499395264
UKI4,7.893947713441243
UKI5,7.920363895202431
UKI6,7.7127250573256845
UKI7,7.587864047453549
UKJ1,7.399815865153957
UKJ2,8.265641070862998
UKJ3,7.195663158823913
UKJ4,7.539706299643269
NO09,1.9855122275977655
NO0A,0.8130516878804235
NO0B,0.0
HR05,7.576957261666028
HR06,6.832265542133046
NO02,1.3043019468587995
NO06,1.0446522688129967
NO07,0.8163572549033021
NO08,2.1557010028777284
