nuts,August Fire Weather Index (-) ensemble median - RCP4.5 - (2011 - 2040)
DEE0,12.794473384835023
DEF0,10.027497872710587
DEG0,10.208157387860767
DK01,10.351088449903653
DK02,10.310165973202366
DK03,8.991067946643838
DK04,7.736252232914621
ES41,32.535023879534
ES42,45.045222306955154
HU23,18.08659626220784
HU31,16.75763998366394
HU32,18.76298004060727
HU33,19.905834332538117
IE04,3.01682159457596
EE00,6.815385261658883
EL30,45.71979838988713
EL41,42.76894473053427
EL43,45.180228906648516
EL51,30.46423456694537
EL52,24.681430314817522
FI20,7.47787041501583
FR10,15.906617195022323
FRB0,17.179335475620423
FRC1,13.846801895696508
FRC2,11.621508853574722
FRD1,11.29777746157176
FRD2,11.892598753236808
FRE1,10.484217533032307
FRE2,12.746850753011003
FRF1,12.128319832172966
NL13,9.766955594554414
NL21,11.094025254689408
NL22,11.830119024810937
NL23,11.228103972017733
NL31,10.492816602952425
NL32,9.057711585741382
ITG2,36.916886211492574
ITH1,4.847709472767779
ITH2,5.766924295215317
FRI3,17.39193994744481
FRJ1,23.185194852096878
FRJ2,13.842395178742969
FRK1,12.07429753973257
FRK2,13.018946976314929
FRL0,24.521720564573858
FRM0,22.902789111217718
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,45.777995751252575
TR32,44.73238000015097
TR33,41.812034269134784
HR03,19.083227948516207
HR02,16.530202463208266
HU11,17.369903345100777
HU12,18.12847684623518
HU21,17.948510482605148
HU22,17.256609022803232
PT16,35.74859633022273
PT17,35.4930812909508
FRF2,13.669156140086745
FRF3,12.918429038219083
FRG0,15.716044370038563
FRH0,12.419071745485917
FRI1,14.303397850949086
FRI2,12.069594533521839
ITC4,12.853477516326127
ITF1,21.450090152780238
ITF2,26.376977164615827
ITF3,27.69205545282704
ITF4,35.83423589643892
ITF5,32.506642975592776
ITF6,24.748543263087395
ITG1,36.38710248591919
LT01,8.824980780676793
LT02,9.24446637767616
LU00,10.829889880182884
PL22,9.598709768224975
PL41,12.852232395606118
PL42,11.938372221524748
PT18,40.25344667283138
PT20,0.0
PT30,0.0
RO11,10.857699799288515
RO12,8.842617456575045
RO21,12.858563017406002
RO22,21.74394295891688
RO31,18.938242058016172
RO32,19.244290018329423
ITH3,12.490344528410048
ITH4,9.268449095752533
ITH5,18.989013422810515
ITI1,22.505201637492256
ITI2,27.293480116802254
ITI3,22.400825746181365
ITI4,25.88487677661605
LI00,3.6495428015188547
FI1D,4.640428774603589
TR82,29.29323052302153
TR83,30.9231669097351
TR90,13.024771155597156
TRA1,28.711923433466456
TRA2,9.79871183231821
PL43,13.922677436881335
PL51,11.479743854209087
PL52,10.582023037641132
PL61,10.303339617388977
PL62,9.256077828371101
PL63,8.650276147703368
PL71,11.467162808009766
PL72,10.433555915246387
PL81,10.1160923166033
PL82,7.605516269403331
PL84,10.034828616365294
PL91,10.476212661831589
PL92,10.146404633912113
PT11,28.3882193314227
PT15,40.910440431271375
TRB1,50.653455839300875
TRB2,44.22162826511247
TRC1,56.41097400796117
RS12,21.05945119388387
RS21,17.916906157268198
RS22,20.484565850222822
SE11,7.220811017993114
SE12,7.522359022173525
NL33,9.287575820805653
NL34,10.423536245965874
NL41,10.872205864114232
NL42,10.75076870267543
PL21,7.05986176134827
UKM6,2.2064745648177992
TR22,40.799519383990464
TRC2,62.874375938348855
TRC3,63.36634572272125
UKC1,6.4981226351634165
UKC2,5.53396152310096
UKD1,3.741700535539651
UKD3,5.661765390485143
UKD4,4.2831264619706335
UKD6,6.709183248725455
UKD7,5.284528962187808
UKE1,10.861578071931474
UKE2,7.709789739316572
UKE3,10.103382847818049
RO41,18.388193943912757
RO42,14.742110922590069
RS11,20.77792222690497
TR41,36.65658661979851
TR42,23.080072292814997
TR51,42.951314121100495
TR52,48.06539035596038
TR61,39.623637766108736
TR62,38.99848685676979
TR63,47.86333812888899
TR71,48.96634340149859
TR72,45.19945035760065
TR81,20.947827884914133
UKK1,11.078183627827826
UKK2,9.2857836357694
UKK3,7.869154677108576
UKK4,7.72796212232506
UKL1,5.792136856979061
UKL2,7.189786819912757
UKM5,3.642309537080713
UKM7,3.663176318248591
UKM8,3.3352817758460898
UKM9,3.863407605382161
UKN0,2.9729389267676374
SE21,8.478171524098663
SE22,8.544798838848052
SE23,7.137926565248161
SE31,6.084650711355042
SE32,5.39717591232983
SE33,4.693933178345572
SI03,10.971588637635996
SI04,9.669571792449176
SK01,17.71604634025215
SK02,15.346408897971612
SK03,8.74753577141894
SK04,8.410550299026173
TR10,31.511430710975336
TR21,37.306319874756625
UKE4,7.81501598417479
UKF1,10.921025028424078
UKF2,12.175894680789675
UKF3,12.453345545454685
UKG1,11.119253099633982
UKG2,9.082956887544732
UKG3,11.239869539341449
UKH1,12.438720647131216
UKH2,12.916369181723086
UKH3,12.362733109144301
UKI3,12.246767983111472
UKI4,12.203492515228767
UKI5,12.166222696827822
UKI6,11.516366183896356
UKI7,11.90842937981912
UKJ1,11.92001522404996
UKJ2,11.594631747432503
UKJ3,11.524172223674551
UKJ4,11.1872758455077
NO09,6.056395336288623
NO0A,3.040392785827599
NO0B,0.0
HR05,16.42478275291472
HR06,15.716732189134873
NO02,4.565319377076243
NO06,2.9049091395392344
NO07,2.661547779366606
NO08,6.240020674810131
