nuts,Winter Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
DK03,0.4589466746588811
DK04,0.47987261926620645
ES41,3.0387141762992202
ES42,6.380822214618435
HU23,1.6199973129647514
HU31,1.3201079148403307
HU32,1.2295735148088633
HU33,1.6009103649425263
IE04,0.5600581541572126
EE00,0.14333783912047168
EL30,4.398856276251943
EL41,3.7797016771765723
EL43,6.007852144649081
EL51,2.508849876430854
EL52,2.2785361498565035
FI20,0.7969755898267533
FR10,0.7965112957312246
FRB0,0.8981761756763755
FRC1,0.7493419513068164
FRC2,0.7096479507377844
FRD1,0.7791086440863889
FRD2,0.8031037010282727
FRE1,0.8043212632425643
FRE2,0.7703470907523107
FRF1,0.597613555783304
NL13,0.5687293037775474
NL21,0.48474371382195247
NL22,0.5324152927720583
NL23,0.5463970468458775
NL31,0.5963392374852126
NL32,0.6778319122438645
ITG2,4.342446678219142
ITH1,0.7402684076353135
ITH2,1.351461699904567
FRI3,1.2685806182882937
FRJ1,3.374329509309036
FRJ2,1.5628790406533504
FRK1,1.1058709757464675
FRK2,1.0982105738753485
FRL0,3.5337271795935967
FRM0,2.968342866353043
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,2.7620963303791264
TR32,3.499575312546065
TR33,3.0525669773248922
HR03,1.2434845237522647
HR02,1.2589233506991744
HU11,1.4914274907748508
HU12,1.592481647169412
HU21,1.6224261673697935
HU22,1.7945065312322956
PT16,4.235721274557804
PT17,5.510170521809855
FRF2,0.6136172237458529
FRF3,0.5712115912353681
FRG0,0.9837397838584666
FRH0,1.030549200379537
FRI1,1.4898158236716603
FRI2,1.3538031084671571
ITC4,1.9341349788215585
ITF1,1.6704029964888016
ITF2,2.1708426969361927
ITF3,1.4644342056671547
ITF4,3.859753368948539
ITF5,3.1306479354215595
ITF6,2.1626820106179023
ITG1,4.272261935739557
LT01,0.14893362680259464
LT02,0.19978282373903788
LU00,0.39690979135804366
PL22,0.7198485861718459
PL41,0.6691545048162136
PL42,0.4607148925636096
PT18,6.583474254403534
PT20,0.0
PT30,0.0
RO11,0.6626418857463751
RO12,0.8165506274816888
RO21,1.7790111559285318
RO22,2.7792443442419508
RO31,2.2381310436137953
RO32,2.153900913660194
ITH3,1.8253605183361377
ITH4,1.217987441878862
ITH5,2.3364275841673665
ITI1,1.9035038387909513
ITI2,1.5643083820637391
ITI3,1.9675359405463262
ITI4,1.7244298239351064
LI00,0.3869540287960675
FI1D,0.08278408493003575
TR82,1.9323960170222334
TR83,2.3105969064516176
TR90,1.0578105856241393
TRA1,1.0662688424556492
TRA2,0.40377514032492423
PL43,0.6453728497170164
PL51,0.7823033926940853
PL52,0.8551534012897702
PL61,0.6027202833335816
PL62,0.33601808528751553
PL63,0.4858999366036161
PL71,0.695702347430091
PL72,0.724566504034229
PL81,0.5511045056383332
PL82,0.6441622036344062
PL84,0.3491885618778753
PL91,0.5533634541865186
PL92,0.5392337234923272
PT11,2.1618192971386883
PT15,8.889059853657935
TRB1,1.9740563692721267
TRB2,1.1709072485143255
TRC1,4.203663109906554
RS12,1.7026722349567305
RS21,1.1236735285745378
RS22,1.5335200216523412
SE11,0.3981908357240732
SE12,0.31484332400347426
NL33,0.6807430927550304
NL34,0.7740162999382968
NL41,0.644911768745594
NL42,0.6411087921575018
PL21,0.6693743584848666
UKM6,0.3694168810474593
TR22,2.521701911885742
TRC2,5.03118807755412
TRC3,6.059756684265919
UKC1,0.7372646067820403
UKC2,0.703376260733187
UKD1,0.36052196665525266
UKD3,0.5677213202783711
UKD4,0.48881676062039076
UKD6,0.6238302719948302
UKD7,0.6695701481086824
UKE1,1.3053292571337596
UKE2,0.9036893519473114
UKE3,1.1088429956339874
RO41,2.25242326589228
RO42,1.1107702940422335
RS11,1.5333102165792427
TR41,2.9134134468109147
TR42,1.3517172292318171
TR51,3.3240320241081593
TR52,4.607419694037579
TR61,3.0143382152646727
TR62,4.102427187504346
TR63,3.7589398539657246
TR71,4.076806221337529
TR72,3.0537126252696685
TR81,1.1721473286251662
UKK1,0.9540780832624401
UKK2,1.0307519921797101
UKK3,1.0911858787619049
UKK4,0.9313985810872435
UKL1,0.48654393788196154
UKL2,0.4785350296366736
UKM5,0.6003506209576249
UKM7,0.3734717798566784
UKM8,0.25821356781742183
UKM9,0.4605198184982515
UKN0,0.5465419230903092
SE21,0.3393402480527307
SE22,0.34488175172331564
SE23,0.23011016685198737
SE31,0.1782800283148173
SE32,0.10175386525527917
SE33,0.09258503585620582
SI03,1.2612216417307724
SI04,1.0186575532445596
SK01,1.678098725729323
SK02,1.1817692345706603
SK03,0.5919317074428937
SK04,0.4820699112500888
TR10,2.0210788806830187
TR21,2.8580932026804002
UKE4,0.8237081105641598
UKF1,1.0335787915329948
UKF2,1.108933051914376
UKF3,1.2861008676725112
UKG1,0.8796949120736541
UKG2,0.7324415959609009
UKG3,0.8709878163208997
UKH1,1.259823291099137
UKH2,1.2298786140016305
UKH3,1.2382325195261823
UKI3,0.9569271418703035
UKI4,1.0999261650897296
UKI5,1.116135755094678
UKI6,1.0339090723394522
UKI7,0.9883602286844576
UKJ1,1.0695003913600731
UKJ2,1.0575714471723392
UKJ3,1.024598030872631
UKJ4,1.0836787748364805
NO09,0.19257269923108117
NO0A,0.1663693315392415
NO0B,0.0
HR05,1.1799920965597521
HR06,1.3770087105854065
NO02,0.0865630554996709
NO06,0.16863626426514308
NO07,0.11171436537948552
NO08,0.13816412922954213
