nuts,September Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2041 - 2070)
ES30,0.29285825279851757
IE05,0.6974627181887627
IE06,0.8332095645988981
IS00,1.2608744084835053
ITC3,0.4815984111279249
FI19,0.8130955561995507
FI1B,0.7434889566153288
FI1C,0.7446611974388361
DEA1,0.8397206146270036
DEA2,0.8272859379649162
DEA3,0.9105223961174488
DEA4,0.8762218768397967
DEA5,0.8093082631627718
DEB1,0.762961752153933
DEB2,0.7011576792846124
DEB3,0.7429713220645984
DEC0,0.6565518528223038
DED2,0.800214854379495
DED4,0.862181244418025
DED5,0.7818812449773153
DEE0,0.7479337119497359
DEF0,0.8501792406663299
DEG0,0.7645676288753748
DK01,0.7456763491034508
DK02,0.8309542054931323
DK03,0.8445568303267161
DK04,0.8032188940793276
ES41,0.28798179601629575
ES42,0.2638773417876413
HU23,0.6285505031545957
HU31,0.6220564348002274
HU32,0.6099383829161524
HU33,0.5510137716308237
IE04,1.0686312204847732
EE00,0.8803036955495676
EL30,0.08639742024242877
EL41,0.1503971081227064
EL43,0.10429696701467037
EL51,0.3390413575495283
EL52,0.37575256265699863
FI20,0.7742302006731431
FR10,0.5761137999594211
FRB0,0.501823316141963
FRC1,0.5600638871081174
FRC2,0.8015068780630827
FRD1,0.5722971533735594
FRD2,0.6319970664878686
FRE1,0.5541113222638766
FRE2,0.5973095442478855
FRF1,0.8123875652750333
NL13,0.8970196252067884
NL21,0.9388772254188855
NL22,0.8410876587033271
NL23,0.9636648478607337
NL31,0.8998129944006602
NL32,1.0610260501503945
ITG2,0.3391369489952922
ITH1,0.797187993178765
ITH2,0.8092660054564476
FRI3,0.5312510398526986
FRJ1,0.39145524545262256
FRJ2,0.5382413688115776
FRK1,0.5742369952922066
FRK2,0.5639633819460869
FRL0,0.4058318934092919
FRM0,0.38519247186680633
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.13322147640089194
TR32,0.19024712030465404
TR33,0.17973000363757213
HR03,0.7116339668631554
HR02,0.6348193187266589
HU11,0.608471617102623
HU12,0.6722819649924835
HU21,0.6876050959651668
HU22,0.6684539454678694
PT16,0.21636551385745406
PT17,0.13060362115502358
FRF2,0.7146773605297009
FRF3,0.799373135715723
FRG0,0.4559666206749777
FRH0,0.49389046548555293
FRI1,0.5670738247533639
FRI2,0.5316678218543529
ITC4,0.5951370537281037
ITF1,0.5226249985396862
ITF2,0.47924901644388834
ITF3,0.6290389424189925
ITF4,0.3995143530269464
ITF5,0.41369227866331737
ITF6,0.45594785921275616
ITG1,0.454052724968642
LT01,0.9361323834086458
LT02,0.9186821851103256
LU00,0.7074366236726443
PL22,0.7694716360419989
PL41,0.7136253010481596
PL42,0.7760026098228991
PT18,0.13647619218875964
PT20,0.0
PT30,0.0
RO11,0.7986798716709018
RO12,0.7162162102448444
RO21,0.4471535793195168
RO22,0.42293765330687166
RO31,0.47083137221634386
RO32,0.36321929320693014
ITH3,0.7457105095187823
ITH4,0.7735927717139324
ITH5,0.5988721113651991
ITI1,0.6028753177262842
ITI2,0.6123128190636635
ITI3,0.5179298213372628
ITI4,0.6227870547523101
LI00,1.0005482961734136
FI1D,0.8094532569249471
TR82,0.4540115886678298
TR83,0.361840175340573
TR90,0.7016402147089441
TRA1,0.362924463643382
TRA2,0.44955356617768605
PL43,0.7398238122463227
PL51,0.7333451362326742
PL52,0.7748286420479417
PL61,0.6776706522951523
PL62,0.8339262628306945
PL63,0.7868338461965323
PL71,0.933878478469948
PL72,0.9034294972817103
PL81,0.8980901874601841
PL82,0.8949932714303335
PL84,0.7540871854871511
PL91,0.9926358354588349
PL92,0.8475699550161759
PT11,0.2579847506557902
PT15,0.05996804994841417
TRB1,0.1702668519380192
TRB2,0.20577022731304168
TRC1,0.06519120347996553
RS12,0.49838675347467265
RS21,0.550565949951609
RS22,0.4894940694173177
SE11,0.686332868039608
SE12,0.6263479843735695
NL33,0.9598460957407952
NL34,0.941431213915348
NL41,0.8488421435157458
NL42,0.7979490990440051
PL21,0.8503063929577669
UKM6,1.2702239513397218
TR22,0.23586603213722507
TRC2,0.07492116919408241
TRC3,0.06668950070937475
UKC1,0.6669268364707629
UKC2,0.7061683962742488
UKD1,0.8638368221620719
UKD3,0.9038250235219797
UKD4,0.9205991427103678
UKD6,0.735883113493522
UKD7,0.8739942948023478
UKE1,0.5763441395014525
UKE2,0.6701728655646245
UKE3,0.5449720079700152
RO41,0.5533956231549382
RO42,0.6475215820595622
RS11,0.7585758569339911
TR41,0.291848438543578
TR42,0.4014489992832144
TR51,0.16629228138675292
TR52,0.11278201630339027
TR61,0.1719485106257101
TR62,0.23857813669989505
TR63,0.15815737222631773
TR71,0.12854674852763612
TR72,0.20142523321943978
TR81,0.5353161452958981
UKK1,0.5339557478825251
UKK2,0.5278120584785938
UKK3,0.6081738128016393
UKK4,0.578761468331019
UKL1,0.8207754189769427
UKL2,0.5937705909212431
UKM5,0.9316445412735145
UKM7,0.8922253074745338
UKM8,1.2405705471833548
UKM9,0.9787070949872335
UKN0,1.0178481243550777
SE21,0.6816801890730858
SE22,0.6843239819010098
SE23,0.7700493278602759
SE31,0.7848265324253589
SE32,0.9215875585873922
SE33,0.9236320545276006
SI03,0.828910444676876
SI04,0.8000210605561733
SK01,0.6968902193009854
SK02,0.5704940091197689
SK03,0.8363852159430584
SK04,0.7690486188977956
TR10,0.3983865345517794
TR21,0.27161836785574756
UKE4,0.6668349308272202
UKF1,0.5397704361627499
UKF2,0.5717419285327197
UKF3,0.5782310439894597
UKG1,0.549111598605911
UKG2,0.60688889734447
UKG3,0.6053978790839513
UKH1,0.5842498345921437
UKH2,0.46680239687363306
UKH3,0.4850372458497683
UKI3,0.35
UKI4,0.35
UKI5,0.45969160050153735
UKI6,0.3667576849460602
UKI7,0.5331498344739278
UKJ1,0.4852285328010718
UKJ2,0.5170373360315959
UKJ3,0.4930533044040203
UKJ4,0.4622859310358763
NO09,0.861996424694856
NO0A,1.2448604255914688
NO0B,1.1562159185608227
HR05,0.6999006072680155
HR06,0.7094827227915327
NO02,0.9793368856112162
NO06,1.3174272606770197
NO07,1.1999910021278386
NO08,0.8863432163993518
