nuts,February Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2041 - 2070)
TR31,0.5785706962148348
TR32,0.5329765104067822
TR33,0.5567372508347035
HR03,0.7769976854324341
HR02,0.8526757671187322
HU11,0.8005926132202148
HU12,0.7729114476591349
HU21,0.6995216282084584
HU22,0.6239855005095403
PT16,0.6126907746928434
PT17,0.40531397064526875
FRF2,0.6878798185537259
FRF3,0.7455003411198656
FRG0,0.5960438708464305
FRH0,0.7009166788309813
FRI1,0.6039687167542677
FRI2,0.7089998768021663
ITC4,0.6274208500050008
ITF1,0.5563005070512493
ITF2,0.7194306551168362
ITF3,0.7024540634204944
ITF4,0.638466780136029
ITF5,0.5604987462361654
ITF6,0.6738638559356331
ITG1,0.5340022560209036
LT01,0.9263195286194483
LT02,0.8354533235232036
LU00,0.5584344362219175
PL22,0.9453311168899139
PL41,0.8265199532732368
PL42,0.8975386479248603
PT18,0.4753783419728279
PT20,0.0
PT30,0.0
RO11,0.8214886722465357
RO12,0.7631326287984848
RO21,0.5696664895862341
RO22,0.3678544731810689
RO31,0.44679823343952496
RO32,0.34994286199410757
ITH3,0.5182890397186081
ITH4,0.6266601244608562
ITH5,0.593444150686264
ITI1,0.5896303646266461
ITI2,0.6400226045399904
ITI3,0.6391230124980212
ITI4,0.6089819998169939
LI00,0.6500391652186711
FI1D,0.5850491102784872
TR82,0.7936621735493342
TR83,0.6938765765478213
TR90,0.9257248161981503
TRA1,0.7419628608661394
TRA2,0.8325680216153463
PL43,0.7631601431096594
PL51,0.883283037878573
PL52,0.9235457816471656
PL61,0.8532633321980635
PL62,0.8668906551164886
PL63,0.9892072319984436
PL71,0.8542255359391372
PL72,0.8407878266026576
PL81,0.8238495372235775
PL82,1.0317243946095307
PL84,0.9929825583472848
PL91,0.8180665376285712
PL92,0.8511402641733488
PT11,0.7200675658881664
PT15,0.35510141812264917
TRB1,0.6664203921022515
TRB2,0.7059673766295115
TRC1,0.47477210766325395
RS12,0.7452542108794054
RS21,0.8361317615956068
RS22,0.6127764548175036
SE11,0.5525947879999876
SE12,0.5503329530979196
NL33,0.5598464275399844
NL34,0.5473313574989637
NL41,0.6003895134975513
NL42,0.7122157270709674
PL21,1.0814972919722399
UKM6,1.1428334653377532
TR22,0.6521281620487571
TRC2,0.5163017125800252
TRC3,0.4001569281021754
UKC1,0.7804514651497205
UKC2,0.7059839855879545
UKD1,0.8776147718230883
UKD3,0.736391694098711
UKD4,0.7550241487721602
UKD6,0.6480617669721445
UKD7,0.7811916328966617
UKE1,0.6934775829315185
UKE2,0.7961365108688673
UKE3,0.7455796591937542
RO41,0.5055512142678101
RO42,0.7032176656338076
RS11,0.7513883762061596
TR41,0.6633527630940079
TR42,0.7772282140950362
TR51,0.5379486182394128
TR52,0.4747714765369892
TR61,0.5826715524618824
TR62,0.5400941873590152
TR63,0.5207821551089485
TR71,0.5612373540798823
TR72,0.6299299944502612
TR81,0.9186351777364811
UKK1,0.7447855912148953
UKK2,0.7045392292241256
UKK3,0.9373275678604841
UKK4,0.7157477375119925
UKL1,1.0102190372844537
UKL2,0.8766337333867947
UKM5,0.8716665488978227
UKM7,0.8874294248099128
UKM8,0.9095215156674386
UKM9,0.8633808651318152
UKN0,0.8815450818588336
SE21,0.7083989637593429
SE22,0.678434590746959
SE23,0.5442651491612196
SE31,0.5613673694587002
SE32,0.6706591993570328
SE33,0.6734970871359109
SI03,0.7010373479997118
SI04,0.683433560281992
SK01,0.5211604562898476
SK02,0.6751049121841788
SK03,0.7877128360172113
SK04,0.8150267451380689
TR10,0.6950629737228156
TR21,0.45684371292591097
UKE4,0.6615533702075481
UKF1,0.6281993582844734
UKF2,0.6299721761296193
UKF3,0.6184449020773173
UKG1,0.6799564529210329
UKG2,0.6310613493124644
UKG3,0.6112058614691098
UKH1,0.6885565948983033
UKH2,0.604212029526631
UKH3,0.6643165479103724
UKI3,0.5333333333333333
UKI4,0.5333333333333333
UKI5,0.6396842633684476
UKI6,0.5388737201690674
UKI7,0.5672171701987584
UKJ1,0.6373609278351069
UKJ2,0.5765144338210424
UKJ3,0.6574992004781961
UKJ4,0.5687873491396507
NO09,0.7749230897054076
NO0A,1.2848819081981977
NO0B,0.9241442496577899
HR05,0.6781348675489426
HR06,0.6505050922433535
NO02,0.7821739130963882
NO06,0.9938867639750242
NO07,0.911048310995102
NO08,0.6999626810352008
