nuts,June Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2041 - 2070)
HU33,0.7641501185794671
IE04,0.6610202406843503
EE00,0.7198228979483247
EL30,0.06205414595703284
EL41,0.08617719908555349
EL43,0.05550086113313834
EL51,0.45882359010477863
EL52,0.4174862133959929
FI20,0.44281035115321477
FR10,0.7009848395983378
FRB0,0.7162388580540816
FRC1,0.9741487900416056
FRC2,1.1836954345305761
FRD1,0.5828361437966426
FRD2,0.656976218521595
FRE1,0.7010513809820016
FRE2,0.7192449713746707
FRF1,1.1011386536061765
NL13,1.0056547383467356
NL21,0.9165781165162722
NL22,1.1655624302724996
NL23,1.0288901130358379
NL31,1.3279394825299582
NL32,1.0502820638318857
ITG2,0.19758829865604638
ITH1,1.2956397897253433
ITH2,1.3145361018677553
FRI3,0.5805977793410421
FRJ1,0.509187151119113
FRJ2,0.6653650365769863
FRK1,0.897651735941569
FRK2,0.8957244797299305
FRL0,0.597203438449651
FRM0,0.39007034053405126
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.14963409745444853
TR32,0.14381855654840667
TR33,0.23453575562064846
HR03,0.535910778461645
HR02,0.8350202585880955
HU11,0.7496444265047709
HU12,0.7211629589398701
HU21,0.6475613911946615
HU22,0.8056981101632118
PT16,0.22922688697775204
PT17,0.12779574642578762
FRF2,0.9350705956419308
FRF3,1.034807793982327
FRG0,0.5131398116548856
FRH0,0.4990528960712254
FRI1,0.5776170862217744
FRI2,0.7461096656819185
ITC4,0.8249632495145003
ITF1,0.5059201668327054
ITF2,0.37244746709863347
ITF3,0.37365928844859203
ITF4,0.31449419539421797
ITF5,0.4154462645451228
ITF6,0.2968772009635965
ITG1,0.14981673940395315
LT01,0.8258849926292896
LT02,0.8333691829194625
LU00,0.9503239964445432
PL22,1.0141554127136867
PL41,0.7920217216014862
PL42,0.8436041149000327
PT18,0.13183609327922266
PT20,0.0
PT30,0.0
RO11,0.9303205329924822
RO12,0.9999957914153735
RO21,0.7874791239077846
RO22,0.7039773800720771
RO31,0.733945927520593
RO32,0.5399575725197792
ITH3,1.032752047603329
ITH4,0.8427871745079756
ITH5,0.5586839704153438
ITI1,0.5015662168463071
ITI2,0.4682918354868889
ITI3,0.5715377972150842
ITI4,0.4203010537351171
LI00,1.3667449921369552
FI1D,0.8709837264070909
TR82,0.5663658332079649
TR83,0.5250455388178428
TR90,0.8064928472042083
TRA1,0.5341295020033916
TRA2,1.0826318035523097
PL43,0.8920577006414533
PL51,0.9134482554470499
PL52,0.8593334905803204
PL61,0.7993389492233595
PL62,0.815990869452556
PL63,0.726003052915136
PL71,0.9109763439744711
PL72,0.978209979335467
PL81,0.8989736770590147
PL82,1.0362864916523298
PL84,0.8138744284709295
PL91,0.8350116567065319
PL92,0.9293651627997558
PT11,0.3224173568189144
PT15,0.0732216569284598
TRB1,0.19619342961038153
TRB2,0.2772294456760089
TRC1,0.09906407942374547
RS12,0.760884664207697
RS21,0.9166895667711894
RS22,0.6619393954674403
SE11,0.6965807837744554
SE12,0.7491537646390498
NL33,1.1140129745006562
NL34,0.8666053533554077
NL41,1.1709192703167597
NL42,1.130113665262858
PL21,1.0668407718340556
UKM6,0.8878814737002055
TR22,0.2951422842219472
TRC2,0.0952731404453516
TRC3,0.08431277672449748
UKC1,0.6688569501042366
UKC2,0.9404546203712623
UKD1,0.9357067849487066
UKD3,0.823785076290369
UKD4,0.908672879387935
UKD6,0.8210656387110551
UKD7,0.8740824580192565
UKE1,0.6564742016295592
UKE2,0.7792199830214183
UKE3,0.6696789806087812
RO41,0.6200569026172161
RO42,0.8224047670761744
RS11,0.7591053870817025
TR41,0.35781724794457354
TR42,0.5494586791843176
TR51,0.2139384111079077
TR52,0.2449116865483423
TR61,0.19495373784253994
TR62,0.3255183528487881
TR63,0.19699861723929643
TR71,0.29633137574419377
TR72,0.4019131948084881
TR81,0.624644649028778
UKK1,0.5433969529966514
UKK2,0.4627064473927021
UKK3,0.6593717108170192
UKK4,0.6132601005335648
UKL1,0.7645903236543139
UKL2,0.6638049997389317
UKM5,0.7840860589096944
UKM7,0.8690102557341258
UKM8,0.9377944479386012
UKM9,0.8890126707653204
UKN0,0.7028992331897219
SE21,0.8694514731566111
SE22,0.8531360844771068
SE23,0.7779896996915341
SE31,0.9197309222382803
SE32,1.005608815451463
SE33,0.9589733228087425
SI03,0.9156233966350555
SI04,0.8397318129738172
SK01,0.7544789716601372
SK02,0.7520552615324656
SK03,0.8598021754374107
SK04,0.8593033359075586
TR10,0.39843739246328674
TR21,0.39975854580601056
UKE4,0.8000759315987428
UKF1,0.731244899208347
UKF2,0.6332294142494599
UKF3,0.6353241122017305
UKG1,0.6556126800676186
UKG2,0.8246229266126951
UKG3,0.7441913276910782
UKH1,0.7797024286041657
UKH2,0.7172177337110043
UKH3,0.6406107430656751
UKI3,0.65
UKI4,0.65
UKI5,0.4870411455631256
UKI6,0.5885551641384761
UKI7,0.5669113367795944
UKJ1,0.6452556322018306
UKJ2,0.562541713565588
UKJ3,0.584919327373306
UKJ4,0.5429992684473594
NO09,1.0148616828024388
NO0A,0.9903873299558957
NO0B,0.5281680226325989
HR05,0.649887756506602
HR06,0.8184555847197771
NO02,1.1682079200011988
NO06,1.3877892831961314
NO07,1.151723032693068
NO08,0.9782373445729414
