nuts,December Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2011 - 2040)
HU33,0.5944723196948568
IE04,1.023382230103016
EE00,0.8038883762434125
EL30,0.39690708853304385
EL41,0.6661464102566242
EL43,0.6375104942669471
EL51,0.5296235790476203
EL52,0.40358746964484454
FI20,0.9452164919426044
FR10,0.7913124044115345
FRB0,0.8765733167529106
FRC1,0.8589699333533645
FRC2,1.1886637590825557
FRD1,0.8832536122451226
FRD2,0.7972483220199744
FRE1,0.9437633713086446
FRE2,0.8807377183809877
FRF1,1.0552011216680208
NL13,1.1304028774301211
NL21,0.9796702330311139
NL22,0.987312558790048
NL23,0.9481060018142065
NL31,0.9585437138875326
NL32,0.9917882849772771
ITG2,0.5936791529258092
ITH1,0.688573369383812
ITH2,0.5145486362278462
FRI3,0.8478106142332157
FRJ1,0.5829523502538602
FRJ2,0.6751350951691468
FRK1,0.8100531498591105
FRK2,0.8410426139831543
FRL0,0.6007611875111858
FRM0,0.7062696628272533
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.6325846924756964
TR32,0.4533728181384504
TR33,0.48710911131153506
HR03,0.7234729308634996
HR02,0.6154014145334562
HU11,0.7089852015177409
HU12,0.7344699031362931
HU21,0.6445883855223655
HU22,0.5050819015751282
PT16,0.7259108445296685
PT17,0.697211687763532
FRF2,0.9351619319990278
FRF3,1.062707473958532
FRG0,0.8799859370104969
FRH0,0.9981365238626798
FRI1,0.7170227723817031
FRI2,0.9401470575481653
ITC4,0.6035313124147554
ITF1,0.5500668004155159
ITF2,0.5799746767928203
ITF3,0.6161735691130161
ITF4,0.572918185343345
ITF5,0.4990650308628877
ITF6,0.5050530564660828
ITG1,0.3926540227606893
LT01,0.8010061332335074
LT02,0.7655051562935113
LU00,1.0251144905885061
PL22,0.9098534985135
PL41,0.6682064640025298
PL42,0.8091028469304243
PT18,0.6559172496199608
PT20,0.0
PT30,0.0
RO11,0.7204792790735761
RO12,0.676832853195568
RO21,0.629675040456156
RO22,0.4151803036220372
RO31,0.428662175219506
RO32,0.4428190397719542
ITH3,0.559664434256653
ITH4,0.6580182313919067
ITH5,0.5596272620682915
ITI1,0.7148305099147062
ITI2,0.6712773735324542
ITI3,0.6931374364222089
ITI4,0.703863059480985
LI00,0.8665100157260894
FI1D,0.7685071527957916
TR82,0.745446190983057
TR83,0.636513258330524
TR90,0.8987794026732445
TRA1,0.8236804214927057
TRA2,0.7998724381128947
PL43,0.6085598752523462
PL51,0.7166593143095573
PL52,0.7627955765773853
PL61,0.7212428378562132
PL62,0.6753264953692754
PL63,0.7561787132173776
PL71,0.8707678234825532
PL72,0.9344526693224907
PL81,0.9818384854743878
PL82,0.8467377107590437
PL84,0.6796716646601756
PL91,0.7640371888875961
PL92,0.708780562132597
PT11,0.7672309476261338
PT15,0.4500690773129463
TRB1,0.8310733117163182
TRB2,0.9168840204675992
TRC1,0.7829923956965407
RS12,0.6500681844850381
RS21,0.7274069475630919
RS22,0.5971412581702074
SE11,0.6947358573476473
SE12,0.6866492733980218
NL33,1.0329002695779006
NL34,1.1055043888588747
NL41,0.8251044816027086
NL42,0.9120731403430303
PL21,0.817666795787712
UKM6,1.221557054668665
TR22,0.5850534372031688
TRC2,0.6566862689331174
TRC3,0.6298595483104388
UKC1,0.9372485600411892
UKC2,0.9421283170580864
UKD1,1.1418816501895586
UKD3,0.6398424754540125
UKD4,0.798432531952858
UKD6,0.5998410128057003
UKD7,0.6739722510178884
UKE1,0.8903108989199002
UKE2,0.8714031885067622
UKE3,0.7059889915088813
RO41,0.5130028282602628
RO42,0.6308179160580039
RS11,0.6899367655316989
TR41,0.6654817398637534
TR42,0.7472152665257454
TR51,0.520684301139166
TR52,0.5060552623433371
TR61,0.521833294723183
TR62,0.5149351995438337
TR63,0.6545902082696557
TR71,0.541248733829707
TR72,0.6200320384465158
TR81,0.8779615099231403
UKK1,0.72272877159218
UKK2,0.7932537128527959
UKK3,0.9584907586375873
UKK4,0.8068663701415062
UKL1,0.7678460873663425
UKL2,0.7092352137590449
UKM5,0.9191124779482682
UKM7,1.0150224042435487
UKM8,1.1066683739423753
UKM9,1.0562960277001063
UKN0,0.8261424971123537
SE21,0.7263757752875487
SE22,0.7567855607718229
SE23,0.8277565869192283
SE31,0.6540156812096636
SE32,0.8829727168815832
SE33,0.7055806304017703
SI03,0.61150138626496
SI04,0.6815614009896914
SK01,0.4876044337948163
SK02,0.6239196540787816
SK03,0.7185047417879105
SK04,0.7307936565329631
TR10,0.7535537040481964
TR21,0.5022762615854541
UKE4,0.714926756421725
UKF1,0.6352576538920403
UKF2,0.6315241924176613
UKF3,0.8163865913947423
UKG1,0.6703903768211603
UKG2,0.6291923262178898
UKG3,0.622127366065979
UKH1,0.6793004500369231
UKH2,0.7714476741850376
UKH3,0.8251788785060247
UKI3,0.7833333333333333
UKI4,0.7833333333333333
UKI5,0.8332231973608335
UKI6,0.8944292709231376
UKI7,0.7889296730359395
UKJ1,0.7124588953951995
UKJ2,1.0202596331636111
UKJ3,0.9082230026523272
UKJ4,0.9580252026518186
NO09,0.9631045897801717
NO0A,1.1151925794780255
NO0B,1.2673876250783602
HR05,0.6501617362101872
HR06,0.5484410662824909
NO02,0.8942272307972113
NO06,0.9599330794066191
NO07,0.828642600402236
NO08,0.7922224819660186
