nuts,Spring Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2041 - 2070)
FRG0,2.364553768436114
FRH0,2.3701332489649456
FRI1,2.465940986076991
FRI2,2.489526096234719
ITC4,2.3837560643752416
ITF1,1.8149662191669147
ITF2,1.627499673763911
ITF3,1.7008117258548736
ITF4,1.3401003783879182
ITF5,1.4834113349517186
ITF6,1.4676375016570091
ITG1,1.116317327817281
LT01,2.94803016235431
LT02,2.7533993581930796
LU00,2.7940175592899323
PL22,3.2944480141003925
PL41,2.457430921991666
PL42,2.677513435482979
PT18,0.8266697842006882
PT20,0.0
PT30,0.0
RO11,2.813790335257848
RO12,3.2917648911476136
RO21,2.498778557777405
RO22,1.9014664401610692
RO31,2.185638956228892
RO32,2.09351958061258
ITH3,2.3986038421591123
ITH4,2.7269658207893372
ITH5,1.942912432551384
ITI1,2.0472808569669723
ITI2,2.0262227296829223
ITI3,1.9425453989456096
ITI4,1.8366755221039057
LI00,3.5005483011404674
FI1D,2.5020777662595113
TR82,2.6004104564587274
TR83,2.5596003125111264
TR90,3.433434045314789
TRA1,3.275522204240163
TRA2,3.5655186752478283
PL43,2.546757710973422
PL51,3.0366887629032133
PL52,2.914530336856842
PL61,2.6894258161385856
PL62,2.8055819993217788
PL63,2.6236822326978047
PL71,2.7398174166679383
PL72,2.824811367193858
PL81,2.9218560695648192
PL82,2.8421658078829446
PL84,2.8556066870689394
PL91,2.7589224676291146
PL92,2.6881271878878277
PT11,1.937375549475352
PT15,0.763234781473875
TRB1,2.187395300467809
TRB2,2.7279959420363107
TRC1,1.2675337716316184
RS12,2.169856882095337
RS21,2.701983148852984
RS22,2.4713833779096603
SE11,2.0815398526688416
SE12,2.2000824386874833
NL33,2.499863584836324
NL34,2.4249615649382275
NL41,2.4887106905380887
NL42,2.5714591185251874
PL21,3.3075479169686637
UKM6,2.939736068248749
TR22,1.320985495299101
TRC2,1.2414249929289023
TRC3,1.404458655913671
UKC1,2.526433575650056
UKC2,2.680534998575846
UKD1,3.0274133324623107
UKD3,2.717798108855883
UKD4,2.847281801700592
UKD6,2.202744159847498
UKD7,2.1053671836853027
UKE1,2.448117396980524
UKE2,2.7269018212954204
UKE3,2.5133897831042606
RO41,2.371164453277985
RO42,2.6668012777964276
RS11,2.287688197692235
TR41,1.7486701210339863
TR42,2.2608899772167206
TR51,1.7108510047197343
TR52,1.4809635562201342
TR61,1.3165562783678373
TR62,1.6048316886027654
TR63,1.6663405845562618
TR71,1.6917914787928263
TR72,2.5420051525036493
TR81,2.6295479873816174
UKK1,2.1749520460764566
UKK2,2.219871613383293
UKK3,2.4569908529520035
UKK4,2.4233046531677247
UKL1,2.5353934576114017
UKL2,2.513267229994138
UKM5,2.906772166490555
UKM7,2.857928999265035
UKM8,2.8713580052057903
UKM9,2.8144713044166565
UKN0,2.901368288199107
SE21,2.4824133117993674
SE22,2.357955725987752
SE23,2.671591361363729
SE31,2.3008849640687306
SE32,2.6817718714475633
SE33,2.4542982002099354
SI03,2.3701427072286605
SI04,2.6394421021143595
SK01,2.126830420891444
SK02,2.517503190040588
SK03,2.77917089064916
SK04,2.4606315553188325
TR10,1.367433421810468
TR21,1.4062731698155404
UKE4,2.541162443161011
UKF1,2.451547400156657
UKF2,2.1955207973718642
UKF3,2.0526925663153333
UKG1,2.2702402542034785
UKG2,2.3372262746095656
UKG3,2.2110801368951796
UKH1,2.1528999894857406
UKH2,2.4264971653620404
UKH3,2.427686619758606
UKI3,2.7
UKI4,2.7
UKI5,2.4870411415894824
UKI6,2.883924925327301
UKI7,2.6348625163237256
UKJ1,2.3110243012507756
UKJ2,2.496462812026342
UKJ3,2.3490577851732573
UKJ4,2.505957312385241
NO09,2.6821348945299786
NO0A,2.712895792722702
NO0B,3.2198801656564076
HR05,1.8337078720331192
HR06,2.021974837779999
NO02,2.97180801431338
NO06,2.9381505797306695
NO07,3.1485199014345806
NO08,2.6922194759051004
