nuts,Autumn Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2011 - 2040)
LT01,2.1552982583021123
LT02,2.1361330568790438
LU00,1.97816149443388
PL22,2.043709583580494
PL41,1.9067375401655833
PL42,1.8716404726107916
PT18,0.8906028558810551
PT20,0.0
PT30,0.0
RO11,1.6314018829415242
RO12,1.6283285826444627
RO21,1.5757366582751273
RO22,1.1976490554710228
RO31,1.293194128572941
RO32,1.1865950947006543
ITH3,1.6309794545173646
ITH4,1.9912321150302887
ITH5,1.7587433397769927
ITI1,1.9092163771390915
ITI2,2.015837375322978
ITI3,1.942795384923617
ITI4,2.094235971570015
LI00,2.3165491769711175
FI1D,2.223719412088394
TR82,1.5874782830476761
TR83,1.5189954094588756
TR90,2.2692327400048575
TRA1,1.6164265563090643
TRA2,1.6660289039214453
PL43,1.8626420787225166
PL51,1.9225556830565134
PL52,1.9364936689535777
PL61,1.9125188420216241
PL62,2.138894912103812
PL63,2.1496003448963164
PL71,1.8870179116725923
PL72,1.9108489116032918
PL81,1.7345287551482518
PL82,1.83812158703804
PL84,1.6200891941785813
PL91,1.8397377550601959
PL92,1.749965391556422
PT11,1.4579566530883312
PT15,0.7885011891523998
TRB1,1.256933636839191
TRB2,1.139281873901685
TRC1,0.9395409815013409
RS12,1.6613271752993266
RS21,1.800706997513771
RS22,1.4888056963682175
SE11,2.143208151559035
SE12,1.784436179200808
NL33,2.4259050846099854
NL34,2.3413701971371967
NL41,2.046905498330792
NL42,2.1261268854141235
PL21,2.047842120130857
UKM6,3.2554741859436036
TR22,1.2396622096498808
TRC2,0.9344352703541517
TRC3,0.9481355215112368
UKC1,1.9186304238935312
UKC2,2.0419515209893384
UKD1,2.952877716223399
UKD3,2.8099023660024005
UKD4,2.960628726085027
UKD6,2.6232969333728153
UKD7,3.009957359234492
UKE1,1.842754498620828
UKE2,2.1813737362623216
UKE3,1.744667670627435
RO41,1.4934281120697657
RO42,1.702975783497095
RS11,1.733632319420576
TR41,1.2645562489827473
TR42,1.6894080248971781
TR51,0.9529427537694574
TR52,0.9024777736514806
TR61,1.0899883494401972
TR62,1.1382117097576459
TR63,1.1598604882756869
TR71,1.1268392484635115
TR72,1.3494601094474394
TR81,1.8826943616072336
UKK1,1.8595544149478276
UKK2,1.9692918693025907
UKK3,2.535760935147603
UKK4,2.1961188087860744
UKL1,2.7109747370084127
UKL2,2.2854581673940024
UKM5,2.7325188477834064
UKM7,2.7321096201737722
UKM8,3.1614834030469257
UKM9,2.937389250596364
UKN0,2.789592524369558
SE21,2.0485861668984096
SE22,2.1704750140508016
SE23,2.0753369629383087
SE31,2.07261035044988
SE32,2.272081439693769
SE33,2.4652489006519316
SI03,1.8647743582725524
SI04,2.0515246083339056
SK01,1.705402310192585
SK02,1.7256231085707745
SK03,1.9087511897087097
SK04,1.7818748146295547
TR10,1.5540284278492134
TR21,1.1762313137451808
UKE4,2.0340355351567267
UKF1,1.7960294576982656
UKF2,1.8163215776284536
UKF3,1.625528238217036
UKG1,1.9034160340825717
UKG2,2.1021916061639785
UKG3,1.8774616926908494
UKH1,1.9901054600874584
UKH2,1.538274629910787
UKH3,1.7895413398742677
UKI3,1.6833333333333333
UKI4,1.6833333333333333
UKI5,1.786637307703495
UKI6,1.827914304037889
UKI7,1.6107033361991248
UKJ1,1.6962308462709188
UKJ2,1.9845756230254967
UKJ3,1.7990659857789675
UKJ4,1.9351661423842113
NO09,2.5665885438521703
NO0A,3.1843702216943104
NO0B,2.648288498322169
HR05,1.694041179617246
HR06,1.6674521478513877
NO02,2.39286478360494
NO06,2.835981378952662
NO07,2.8042286256949107
NO08,2.3323449114958446
