nuts,May Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2011 - 2040)
FRL0,0.6207181272407373
FRM0,0.46245618859926857
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.23909084958334764
TR32,0.31914663380011915
TR33,0.47193364618966976
HR03,0.6694868708650271
HR02,0.7060467748592297
HU11,0.7328987588485082
HU12,0.718373662357529
HU21,0.766720270862182
HU22,0.7467423352102439
PT16,0.48228272441774606
PT17,0.34996577029426895
FRF2,0.9561617061806221
FRF3,0.972839622447888
FRG0,0.744656809574614
FRH0,0.6878263565090795
FRI1,0.7649165563285351
FRI2,0.7162822966774305
ITC4,0.8492955609535178
ITF1,0.5269356071949005
ITF2,0.4393964096903801
ITF3,0.39606702886521816
ITF4,0.2960559325913588
ITF5,0.2953000626216332
ITF6,0.344255115215977
ITG1,0.19464201585700114
LT01,0.9229817440112432
LT02,0.7752224557722608
LU00,0.8668921130398909
PL22,1.0879021699229876
PL41,0.6862040104344487
PL42,0.7107949952284495
PT18,0.37467888568838437
PT20,0.0
PT30,0.0
RO11,1.0220854154477517
RO12,0.9970156272252401
RO21,0.710815577271084
RO22,0.5837034099424879
RO31,0.7351551664993167
RO32,0.583576375246048
ITH3,0.8555778301010529
ITH4,0.9545645162463188
ITH5,0.6475120375553767
ITI1,0.5964306941876809
ITI2,0.5631611927102009
ITI3,0.5378523021315534
ITI4,0.523967532068491
LI00,1.483529156446457
FI1D,0.8044421742359797
TR82,0.7378827354870736
TR83,0.7836791577438513
TR90,1.1379380226135254
TRA1,1.2645601361989975
TRA2,1.3154549280802408
PL43,0.6938368435328205
PL51,0.8467602811753749
PL52,0.7997456777840852
PL61,0.6588743070761363
PL62,1.037957123418649
PL63,0.7961706149081389
PL71,0.8308812821283936
PL72,1.0026003061483304
PL81,0.8748371840765079
PL82,0.9805423123141129
PL84,1.1395523112267256
PL91,0.7667438318332036
PL92,0.8787964853768547
PT11,0.691609523134927
PT15,0.28154250668982667
TRB1,0.6935230117291212
TRB2,0.660679817199707
TRC1,0.41840459158023197
RS12,0.6650140383591254
RS21,0.707566907008489
RS22,0.7446736389150223
SE11,0.4933603506535292
SE12,0.5295025726469854
NL33,0.5572179401914279
NL34,0.756540305664142
NL41,0.7580091280241807
NL42,0.8567103738586108
PL21,1.1061037570858996
UKM6,0.8999378985725344
TR22,0.37828652346506714
TRC2,0.30884384239713353
TRC3,0.2660919832686583
UKC1,0.5868309363722801
UKC2,0.6627589400857687
UKD1,0.8388304168979327
UKD3,0.820098294566075
UKD4,0.8316565163433551
UKD6,0.7970257642368476
UKD7,0.6036959007382393
UKE1,0.6252214605609576
UKE2,0.5837993554770946
UKE3,0.548555996020635
RO41,0.892225609595577
RO42,0.9439449005449811
RS11,0.6510801215966543
TR41,0.5275039841110508
TR42,0.6350705121333401
TR51,0.5161896585486829
TR52,0.4569435221453508
TR61,0.4214697478339076
TR62,0.5724504804238677
TR63,0.5468600798398257
TR71,0.5392506419991453
TR72,0.7157999912897746
TR81,0.6777787839372953
UKK1,0.7457827347020308
UKK2,0.6919217300911744
UKK3,0.8492585896203916
UKK4,0.7679218870898088
UKL1,0.8143529961506526
UKL2,0.9160967331379652
UKM5,0.776575917750597
UKM7,0.9591955233365297
UKM8,0.7905860463778178
UKM9,0.7297550565252702
UKN0,0.8015798492978017
SE21,0.6974578123074024
SE22,0.6503107188890378
SE23,0.63444485925138
SE31,0.6092087248961131
SE32,0.7264097915341456
SE33,0.6648605536669493
SI03,0.756176795065403
SI04,0.902022742976745
SK01,0.829673542579015
SK02,0.8738402595122655
SK03,1.0860056701426706
SK04,0.8643901226421197
TR10,0.3415664109090964
TR21,0.40227079795052606
UKE4,0.635867082575957
UKF1,0.597198648750782
UKF2,0.5926345832645893
UKF3,0.6750634003430604
UKG1,0.7192489318549633
UKG2,0.8027461094160875
UKG3,0.7108896344900131
UKH1,0.6833778856943051
UKH2,0.7180358231067657
UKH3,0.745010548333327
UKI3,0.6166666666666667
UKI4,0.6166666666666667
UKI5,0.6196769192814827
UKI6,0.6828327481945355
UKI7,0.6889296670754751
UKJ1,0.6139311487476031
UKJ2,0.7538282452772062
UKJ3,0.6088367501894633
UKJ4,0.8511512381335099
NO09,0.6676750857693453
NO0A,0.983978661770622
NO0B,0.5187987168629964
HR05,0.6722013453642527
HR06,0.6494308059414228
NO02,0.9401072196662426
NO06,1.0105211125065883
NO07,0.8784495340660214
NO08,0.6534093335270882
