nuts,July Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2011 - 2040)
ES30,0.16999316066503525
IE05,0.7680839521810412
IE06,0.7069995141277711
IS00,0.937392304589351
ITC3,0.4124614632378022
FI19,0.7666262626647949
FI1B,0.6660527594387531
FI1C,0.728119509977599
DEA1,0.7475094459950924
DEA2,0.796923282990853
DEA3,0.778818974395593
DEA4,0.764845394094785
DEA5,0.8384137695034345
DEB1,0.659132992538313
DEB2,0.9145535447945198
DEB3,0.6430646348744631
DEC0,0.628465528289477
DED2,0.6965169354031483
DED4,0.7462180100381375
DED5,0.6244194780786833
DEE0,0.6650607315202554
DEF0,0.8032237470149994
DEG0,0.7568395892779033
DK01,0.6521331372360388
DK02,0.6780287774900595
DK03,0.7432483861843745
DK04,0.7166573372979959
ES41,0.2833111835643649
ES42,0.17683602751543123
HU23,0.556610960389177
HU31,0.4428152721375227
HU32,0.5220647927373647
HU33,0.47959344225625195
IE04,1.0377087018142144
EE00,0.8288117612401644
EL30,0.04212243581811587
EL41,0.0501205259313186
EL43,0.04329573102295399
EL51,0.40803558081388475
EL52,0.31379386863360803
FI20,0.5079669946183761
FR10,0.5614807300890485
FRB0,0.574732375331223
FRC1,0.6354197931786378
FRC2,0.7064261553188165
FRD1,0.6710398778319359
FRD2,0.672125140329202
FRE1,0.5308235449095567
FRE2,0.6051273442804813
FRF1,0.7261269095043341
NL13,0.8722080553571383
NL21,0.8670568143328031
NL22,0.8957069506247838
NL23,0.6850816763937473
NL31,0.603991350531578
NL32,0.6581625570853551
ITG2,0.08011830952018499
ITH1,0.924102945625782
ITH2,1.0158455880979698
FRI3,0.40317254945014913
FRJ1,0.4545277359584967
FRJ2,0.5544835782920321
FRK1,0.6779156472533941
FRK2,0.6114387348294258
FRL0,0.34876899430528285
FRM0,0.1431154148032268
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.052934313441316286
TR32,0.07891873208185037
TR33,0.14380884813144804
HR03,0.3502609068527818
HR02,0.5328181587470074
HU11,0.5834913522005081
HU12,0.4569517694413662
HU21,0.4226993987957636
HU22,0.5405303317432603
PT16,0.21222749889517825
PT17,0.06391728247205417
FRF2,0.6779650177806615
FRF3,0.7224518055717151
FRG0,0.5742709656556447
FRH0,0.5763317048239212
FRI1,0.5712150544549028
FRI2,0.571077536791563
ITC4,0.6995531728801628
ITF1,0.42114578063289326
ITF2,0.35504452971120676
ITF3,0.2565207647159696
ITF4,0.21050208422044914
ITF5,0.3035053741186857
ITF6,0.2085342065120737
ITG1,0.05570391618336241
LT01,0.8804123389224211
LT02,0.8968117316563924
LU00,0.9547057310740154
PL22,0.7411147103955348
PL41,0.7215833219389121
PL42,0.792557148480167
PT18,0.06406201086938382
PT20,0.0
PT30,0.0
RO11,0.8038596867583692
RO12,1.1159900236874818
RO21,0.8292143075416486
RO22,0.5909005788465341
RO31,0.6849879298980037
RO32,0.8329900600016117
ITH3,0.7192381085207065
ITH4,0.835438230385383
ITH5,0.41647820062935353
ITI1,0.2562142210391661
ITI2,0.2694579117000103
ITI3,0.3073110970358054
ITI4,0.3046662272885442
LI00,0.9501958171526591
FI1D,0.8251812855402628
TR82,0.3820002853870392
TR83,0.28486328093955915
TR90,0.6562426609297594
TRA1,0.3669661841355264
TRA2,0.6330782234668731
PL43,0.6356975063681602
PL51,0.723071532510221
PL52,0.7995945386588573
PL61,0.7211210542668899
PL62,0.8443886076410612
PL63,0.7961622310181459
PL71,0.6445152410616477
PL72,0.6001495379954577
PL81,0.8317829257498185
PL82,0.8193497455368439
PL84,0.9476553663611412
PL91,0.8794944499929745
PL92,0.8689773455262184
PT11,0.23063371100773414
PT15,0.01998565308749676
TRB1,0.2006884530497094
TRB2,0.05539879898230235
TRC1,0.1620693010588487
RS12,0.42845652339359125
RS21,0.5430124223232269
RS22,0.47969556810955205
SE11,0.6348071502521634
SE12,0.8293232488756378
NL33,0.6555555902421475
NL34,0.7220346291859945
NL41,0.749390322342515
NL42,0.7180539938310783
PL21,0.8088794839878877
UKM6,1.024980364739895
TR22,0.1951841602101922
TRC2,0.08917301995679736
TRC3,0.031098308165868123
UKC1,0.6469132376213869
UKC2,0.7724933435519536
UKD1,0.8536889185508092
UKD3,0.8098034342130025
UKD4,0.7976140365004539
UKD6,0.6667548378308614
UKD7,0.7116339040299257
UKE1,0.6436544621984164
UKE2,0.6386403679847718
UKE3,0.7129973262548447
RO41,0.4992178330818812
RO42,0.6662549111992121
RS11,0.3843913751343886
TR41,0.2723811606566111
TR42,0.4197433639317751
TR51,0.10828411436329285
TR52,0.11898012307162086
TR61,0.14026279027263325
TR62,0.2571490339934826
TR63,0.17391717582941055
TR71,0.11884907639274994
TR72,0.1662651163370659
TR81,0.5522738636781772
UKK1,0.6401150117317835
UKK2,0.6619408962627252
UKK3,0.5791794074078401
UKK4,0.7481856649120648
UKL1,0.6723144882669051
UKL2,0.6808821707963943
UKM5,0.8857548816750447
UKM7,0.8827405124902725
UKM8,0.8687200104196866
UKM9,0.918850060304006
UKN0,0.8762556002785762
SE21,0.5723029391219219
SE22,0.6756758327285449
SE23,0.7502972386777401
SE31,0.9000662381450335
SE32,1.0007792487740517
SE33,0.9135905613501867
SI03,0.7056918626030286
SI04,0.635136624549826
SK01,0.5756700466076533
SK02,0.5825415667767326
SK03,0.6631797925258677
SK04,0.6966385542104642
TR10,0.3335426408797503
TR21,0.3460099625090758
UKE4,0.6562272888918718
UKF1,0.810054004068176
UKF2,0.6648586623370647
UKF3,0.6128579586744308
UKG1,0.6718002617359161
UKG2,0.7763750075052182
UKG3,0.7667295262217522
UKH1,0.7208661355078221
UKH2,0.6076045090953509
UKH3,0.7100198964277903
UKI3,0.5166666666666667
UKI4,0.5166666666666667
UKI5,0.6530469626188278
UKI6,0.5666666701436043
UKI7,0.644220170378685
UKJ1,0.5705836900820335
UKJ2,0.5480888633678357
UKJ3,0.481248115003109
UKJ4,0.7129691718767087
NO09,0.9217347552378973
NO0A,1.1157134552796681
NO0B,0.4810811216632525
HR05,0.5376966903607051
HR06,0.5531952411557237
NO02,1.0710497998942932
NO06,1.1656392777959506
NO07,0.9260462592045466
NO08,1.0032622069120407
