nuts,July Days With High Fire Danger (days) ensemble median - RCP4.5 - (2041 - 2070)
EL65,25.71403589248657
ES11,3.588625069459279
ES12,0.18851135099927585
ES13,0.3571600151558717
ES21,1.1099897864585122
ES22,8.12328879435857
ES23,8.302280696233113
ES24,17.035392053922017
ES30,23.95065231323242
IE05,0.1768819609967371
IE06,0.2236660509991149
IS00,0.10142049132846295
ITC3,1.0093919190267722
FI19,0.16643960958657164
FI1B,0.44820158431927365
FI1C,0.3765283624641597
DEA1,1.2058775328099727
DEA2,1.083769241347909
DEA3,1.0583092362930377
DEA4,0.8495581353083252
DEA5,0.7137690869470438
DEB1,1.4155121348177393
DEB2,1.2986863519375522
DEB3,2.1494354576493304
DEC0,1.6640956614166498
DED2,1.1038364286224047
DED4,0.7736721699436505
DED5,1.644110812743505
DEE0,1.6205303384612004
DEF0,0.5723115308210254
DEG0,0.8823175925761462
DK01,1.2944917718569438
DK02,0.981915083527565
DK03,0.8557975123946865
DK04,0.6056441525618236
ES41,15.184899171193441
ES42,25.97147378921509
HU23,2.791255041304976
HU31,3.8090261980891227
HU32,4.6674481369555
HU33,4.373117966701587
IE04,0.07673602725068727
EE00,0.4214964122666667
EL30,29.349369621276857
EL41,29.816666666666666
EL43,27.923024622599282
EL51,12.248325673739116
EL52,11.951539834340414
FI20,0.3333333333333333
FR10,3.002363137404124
FRB0,3.5019090712380905
FRC1,2.3049875353773435
FRC2,1.6293065819268426
FRD1,1.3372760191870232
FRD2,1.5235779169946908
FRE1,1.5060605051616827
FRE2,1.6733688636062045
FRF1,1.5644856894388794
NL13,0.6223339065909386
NL21,0.937108480433623
NL22,1.193086647056043
NL23,0.8343389083941778
NL31,1.113986007620891
NL32,0.6095201273759207
ITG2,23.98538783391317
ITH1,0.01010765265673399
ITH2,0.01775702542314927
FRI3,3.2707666161159676
FRJ1,11.449224853515625
FRJ2,2.6114971127361057
FRK1,1.6630732990180452
FRK2,2.910536622007688
FRL0,11.434921550750733
FRM0,6.8823612113793695
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,29.1388064066569
TR32,28.462164878845215
TR33,25.802753702799478
HR03,4.663005950922767
HR02,1.9203350353365143
HU11,4.729223882158597
HU12,5.205549258738756
HU21,4.30898566916585
HU22,3.052352467427651
PT16,21.055996656417847
PT17,24.358965555826824
FRF2,2.2806694241861503
FRF3,1.812936131718258
FRG0,2.601782273299371
FRH0,1.4355307266426582
FRI1,2.361492163563768
FRI2,1.7839730690543851
ITC4,1.2341709047555924
ITF1,5.360493541757266
ITF2,11.111419089635213
ITF3,14.398229044675826
ITF4,22.63910827636719
ITF5,19.02627158164978
ITF6,10.94914578795433
ITG1,25.685593287150066
LT01,1.0299364475533366
LT02,1.0893811689068873
LU00,1.1751593921333552
PL22,0.7419462053105235
PL41,2.205219821104159
PL42,1.2719656712686023
PT18,27.862988090515138
PT20,0.0
PT30,0.0
RO11,0.6208026808065673
RO12,0.21446259678341448
RO21,1.8592467446811498
RO22,7.308841966589292
RO31,4.998243438700835
RO32,4.0236270527044935
ITH3,0.7796197463447849
ITH4,0.10887900305291016
ITH5,4.85775495643417
ITI1,9.585425633192063
ITI2,13.56050522327423
ITI3,8.500089960793654
ITI4,12.268682378530503
LI00,0.0
FI1D,0.010473916413805759
TR82,11.071069018046062
TR83,12.588847732543945
TR90,1.9963618059953054
TRA1,10.706115905443827
TRA2,0.6363172809282939
PL43,1.8497550386935473
PL51,1.0995824411821862
PL52,0.9314486445859075
PL61,1.7889496325825651
PL62,1.5491135145071895
PL63,1.3797254503704608
PL71,2.0488526734213033
PL72,1.39264731866618
PL81,1.686352902588745
PL82,0.5155291573454936
PL84,1.5978050900623202
PL91,2.0601286571472883
PL92,1.9435073056568701
PT11,11.89426634311676
PT15,28.776992162068684
TRB1,28.07798131306966
TRB2,25.685961087544758
TRC1,30.490231704711913
RS12,4.042870700607697
RS21,2.6666205589969953
RS22,4.931482569873333
SE11,0.838482407728831
SE12,0.6609547077367703
NL33,0.5823065181573231
NL34,0.8518741669754187
NL41,1.5142479727665583
NL42,1.278462109963099
PL21,0.3199952391286691
UKM6,0.04181057781291505
TR22,25.38172133763631
TRC2,30.882548141479493
TRC3,30.94508590698242
UKC1,0.14312813095748425
UKC2,0.10734336872895558
UKD1,0.06648693550378085
UKD3,0.21672481223940848
UKD4,0.07557007521390915
UKD6,0.2966611394037803
UKD7,0.17354533871014913
UKE1,0.5384413719177246
UKE2,0.34478208093593515
UKE3,0.6821625664830208
RO41,5.143971028923988
RO42,1.460719429794699
RS11,4.220732975999514
TR41,20.706842120488485
TR42,5.4795580983161924
TR51,24.73055454889933
TR52,27.73543446858724
TR61,23.83567066192627
TR62,18.53782869974772
TR63,27.463261604309082
TR71,27.662841415405275
TR72,22.506498781840005
TR81,3.367921777566274
UKK1,1.3031839547057946
UKK2,0.9362535687784354
UKK3,0.366784522185723
UKK4,0.3705921031534672
UKL1,0.22011592257767915
UKL2,0.32979115303605794
UKM5,0.08253693295021852
UKM7,0.04537582832078139
UKM8,0.05095476508140564
UKM9,0.06660608227054278
UKN0,0.06683194239934286
SE21,0.8668171106216808
SE22,0.9613851416856051
SE23,0.49353696655792495
SE31,0.2616423830312366
SE32,0.03287356644868851
SE33,0.009190846742906917
SI03,0.16271150009706617
SI04,0.1497174287835757
SK01,3.712086808184783
SK02,2.8608986689398685
SK03,0.4246668692367772
SK04,0.4120072847853104
TR10,14.0214231411616
TR21,18.512761926651002
UKE4,0.3602044448256493
UKF1,0.7858156012992065
UKF2,1.834299088269472
UKF3,1.123869240283966
UKG1,1.1914644360542297
UKG2,0.6896209981292486
UKG3,1.2743287444114686
UKH1,0.9681459245582421
UKH2,1.5994280558079481
UKH3,0.7682067682345708
UKI3,0.8999775181214015
UKI4,0.8746842508514722
UKI5,0.9376073618729909
UKI6,0.8723043193419774
UKI7,1.1745856220523516
UKJ1,1.8085044398903847
UKJ2,1.0917751317222912
UKJ3,1.5347721139589945
UKJ4,0.7550644246240457
NO09,0.4036248610044519
NO0A,0.049986937440310915
NO0B,0.0
HR05,1.25416592558225
HR06,0.984964223826925
NO02,0.09659672651905567
NO06,0.006633473808566729
NO07,0.01696623966175442
NO08,0.30686717020968596
