nuts,May Days With High Fire Danger (days) ensemble median - RCP4.5 - (2041 - 2070)
EL65,5.030841798583666
ES11,0.1330984890460968
ES12,0.012717041249076525
ES13,0.062761735667785
ES21,0.14294915025432905
ES22,1.9581943520655234
ES23,1.3995865097890297
ES24,5.6415557583173115
ES30,5.307641585667928
IE05,0.02418629148354133
IE06,0.047523817295829454
IS00,0.015151593686702351
ITC3,0.013837049156427384
FI19,0.038669928644473356
FI1B,0.03723031245172024
FI1C,0.032822743089248735
DEA1,0.2331957345828414
DEA2,0.1889981055011352
DEA3,0.40097816437482836
DEA4,0.2628528033693632
DEA5,0.26516596507281065
DEB1,0.13791013477991024
DEB2,0.13645280512670677
DEB3,0.2214044734214743
DEC0,0.13514140446980794
DED2,0.1874720939124624
DED4,0.11309073294202486
DED5,0.3512608642379443
DEE0,0.44100506075968343
DEF0,0.25867678175369896
DEG0,0.11315802149474621
DK01,0.4110528747240702
DK02,0.1293710498760144
DK03,0.2020053761700789
DK04,0.10494035879770915
ES41,2.6155614101327957
ES42,7.6683148125807445
HU23,0.5312982343137265
HU31,1.1439692574863634
HU32,1.2869314456979433
HU33,1.216756118958195
IE04,0.043282640942682825
EE00,0.038619903723398845
EL30,12.497523347536722
EL41,5.233333333333333
EL43,12.866136519114177
EL51,1.8012244651714961
EL52,1.0558959799197813
FI20,0.0
FR10,0.5948284741491079
FRB0,0.4712899907802542
FRC1,0.156694762641564
FRC2,0.09162759532531102
FRD1,0.26821689984450736
FRD2,0.4241770153865218
FRE1,0.27173794383804
FRE2,0.38490552625929314
FRF1,0.09559415386368832
NL13,0.36870644489924115
NL21,0.4611728347837925
NL22,0.4525083152577281
NL23,0.44896390835444133
NL31,0.40551480650901794
NL32,0.23818633457024893
ITG2,3.0137994130452475
ITH1,0.0007191302254796028
ITH2,0.002803740898768107
FRI3,0.5794689376217623
FRJ1,1.5531800866127015
FRJ2,0.23645330007808904
FRK1,0.12298981460432211
FRK2,0.22282468788325788
FRL0,1.6104614159092308
FRM0,0.32984578274190424
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,8.132963625590007
TR32,10.116023163000742
TR33,7.511711731553078
HR03,0.1566493999833862
HR02,0.2626502638061841
HU11,0.9169350574413936
HU12,1.0132875118404627
HU21,0.8247687398145597
HU22,0.641808292021354
PT16,3.9363229560355344
PT17,6.594935930768648
FRF2,0.20110012798880536
FRF3,0.08737065996974706
FRG0,0.4440737911810478
FRH0,0.23458318045983712
FRI1,0.3180954600063463
FRI2,0.1321130819618702
ITC4,0.22131111550455293
ITF1,0.21927712472776573
ITF2,0.9340785954147577
ITF3,0.5282264276097218
ITF4,4.623858469973007
ITF5,2.6952220030128955
ITF6,0.726961295803388
ITG1,7.5568264154096445
LT01,0.06986182183027267
LT02,0.13783815076264241
LU00,0.07180325587590536
PL22,0.18233297197148204
PL41,0.6803325271544357
PL42,0.3750992829290529
PT18,8.68370461165905
PT20,0.0
PT30,0.0
RO11,0.2558208241437872
RO12,0.09102653954178094
RO21,0.7613751536079992
RO22,1.9268124745537838
RO31,1.3746024368641276
RO32,1.3698792976637681
ITH3,0.0974889342362682
ITH4,0.006851303577423096
ITH5,0.4612591863920291
ITI1,0.3333241373921434
ITI2,0.7525060875962178
ITI3,0.3342491959532102
ITI4,0.46400714327270787
LI00,0.0
FI1D,0.010720414392805348
TR82,1.557135964681705
TR83,1.5202985902006427
TR90,0.04875419521704316
TRA1,0.625998535597076
TRA2,0.1172163426876068
PL43,0.7712277404032648
PL51,0.2882072068440417
PL52,0.37017548779646553
PL61,0.36388301824529967
PL62,0.16246820067365964
PL63,0.24149498489374915
PL71,0.5320809418956439
PL72,0.21210823003202678
PL81,0.12992175417020918
PL82,0.08893259322891632
PL84,0.18814475735028585
PL91,0.3626687730352084
PL92,0.28809257118652265
PT11,1.2866333012469113
PT15,10.439703211188316
TRB1,5.169153368519619
TRB2,1.0714443410436312
TRC1,11.80589493215084
RS12,1.2525941121081512
RS21,0.3916180307666461
RS22,0.6853214043968667
SE11,0.13679613843560218
SE12,0.15767321805469692
NL33,0.24215254411101342
NL34,0.31086570347348846
NL41,0.3324810874958833
NL42,0.23469278799990814
PL21,0.07274673903981844
UKM6,0.01456711944192648
TR22,5.099217981472611
TRC2,14.808860607941945
TRC3,16.605099727710087
UKC1,0.060808770606915155
UKC2,0.05950086688001951
UKD1,0.014757733543713887
UKD3,0.11658917864163716
UKD4,0.03349851866563161
UKD6,0.11372418304284414
UKD7,0.07348750233650207
UKE1,0.2529293616612752
UKE2,0.08126713025073211
UKE3,0.3510870896279812
RO41,1.2747118520239988
RO42,0.4029043581957618
RS11,0.8882769326368968
TR41,5.233730147158107
TR42,0.6656640352060398
TR51,7.743245631890992
TR52,9.018640316526096
TR61,5.905331636965275
TR62,3.4263314525286357
TR63,7.611235544582208
TR71,8.362497503279398
TR72,3.808649110297362
TR81,0.2984956276913484
UKK1,0.3050495939950148
UKK2,0.19997935108840464
UKK3,0.139434065669775
UKK4,0.18405630961060523
UKL1,0.07927534679571788
UKL2,0.12124287864814202
UKM5,0.006059974680344264
UKM7,0.028579890045026937
UKM8,0.029759898285071053
UKM9,0.036741521364698805
UKN0,0.02592159832517306
SE21,0.4149724781047553
SE22,0.32783057522028686
SE23,0.2244214842716853
SE31,0.07460546671257665
SE32,0.0936223640339449
SE33,0.047987391580439485
SI03,0.04401097120717168
SI04,0.009681761575241884
SK01,1.1251660520831743
SK02,0.6930746718309819
SK03,0.10629670231913527
SK04,0.21263398366669814
TR10,1.2632153717180092
TR21,3.5788992175211507
UKE4,0.11349734862645468
UKF1,0.36585746705532074
UKF2,0.640740738188227
UKF3,0.562287014722824
UKG1,0.31981209057072796
UKG2,0.10567147973924876
UKG3,0.3001762703061104
UKH1,0.46266317162662746
UKH2,0.5354221284389495
UKH3,0.5018177936474483
UKI3,0.6749437808990478
UKI4,0.7581980586051941
UKI5,0.6997810006141663
UKI6,0.5611185789108276
UKI7,0.6332206110159556
UKJ1,0.5164435884604851
UKJ2,0.46362172439694405
UKJ3,0.41858917474746704
UKJ4,0.3738446665306886
NO09,0.1232233520441999
NO0A,0.04382890217627088
NO0B,0.0
HR05,0.23668510963519415
HR06,0.24362746278444927
NO02,0.18619669769735386
NO06,0.03837755896771947
NO07,0.01958315640222281
NO08,0.08993958136998118
