nuts,Autumn Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
PT11,13.665978138263409
PT15,33.21648399646465
TRB1,40.28186754079965
TRB2,37.88402997530424
TRC1,46.68139853844276
RS12,5.394913540436671
RS21,3.65261125134734
RS22,5.758786682899181
SE11,0.1398124282176678
SE12,0.14058967149601534
NL33,0.4874467368309314
NL34,0.863199573296767
NL41,1.0729189331714923
NL42,1.3998718353418202
PL21,0.43607122938220316
UKM6,0.00867891705666597
TR22,28.63263276907114
TRC2,50.336293147160454
TRC3,53.85247479952299
UKC1,0.2354625787299413
UKC2,0.1397401117361509
UKD1,0.02565417610681974
UKD3,0.2460510226396414
UKD4,0.08535124705387996
UKD6,0.29938869866041035
UKD7,0.061671903500190146
UKE1,1.295267416880681
UKE2,0.43147939959397685
UKE3,1.1437967327924876
RO41,3.7803374437185435
RO42,2.338154822587967
RS11,5.628066209646372
TR41,25.19999254666842
TR42,8.255435906923735
TR51,36.490624501154976
TR52,41.695235619178185
TR61,33.405769935021034
TR62,37.22102443988506
TR63,39.87949928870568
TR71,38.87382463308481
TR72,33.58613263643705
TR81,6.991138412402226
UKK1,2.0438901896660147
UKK2,1.906348040757271
UKK3,0.860833248266807
UKK4,1.2523802381295424
UKL1,0.2421056694136216
UKL2,0.5525859157339885
UKM5,0.028139963746070862
UKM7,0.1485882974587954
UKM8,0.05661666909089455
UKM9,0.03323239088058472
UKN0,0.0936810695208036
SE21,0.1193867026326748
SE22,0.14730723517445418
SE23,0.09790242979159722
SE31,0.05897959035176497
SE32,0.0
SE33,0.00021622439201634663
SI03,0.035543009280585326
SI04,0.02245624277454156
SK01,2.4611680198174257
SK02,2.098753360601572
SK03,0.4128671638094462
SK04,0.6009311304212763
TR10,15.116419810515184
TR21,23.667422661414513
UKE4,0.6517937401166329
UKF1,1.3712035153920834
UKF2,2.0828065319130054
UKF3,1.9164805286205733
UKG1,1.4998454245237203
UKG2,0.9286405280805551
UKG3,1.4787653799240406
UKH1,1.7958243068021078
UKH2,2.846587797197012
UKH3,2.54209267691924
UKI3,3.1733104219803443
UKI4,2.9430354948227224
UKI5,2.8135308015805025
UKI6,3.0127687866871176
UKI7,2.846336052967952
UKJ1,2.387636913703038
UKJ2,3.0862952654178324
UKJ3,2.718018467609699
UKJ4,2.296923423042664
NO09,0.02855942570246183
NO0A,0.0016715635473911578
NO0B,0.0
HR05,0.37713567396769154
HR06,0.314637543920141
NO02,0.010512990697931785
NO06,0.0
NO07,0.00367803517012642
NO08,0.08226375955228622
