nuts,April Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
UKE3,0.008889763553937276
RO41,0.2585891174307714
RO42,0.11404959640155236
RS11,0.22500599498550097
TR41,1.461653441687425
TR42,0.17086849653472502
TR51,2.083502846211195
TR52,3.020079572933416
TR61,0.7035376246708135
TR62,0.6862777051205436
TR63,1.0577957121034463
TR71,2.372441918418432
TR72,0.8420005211606622
TR81,0.0167005588610967
UKK1,0.009378037850062053
UKK2,0.006400153040885925
UKK3,0.021202763666709264
UKK4,0.014699134354790052
UKL1,0.005690476981302103
UKL2,0.00827644628783067
UKM5,0.008147270729144415
UKM7,0.007917066166798273
UKM8,0.0
UKM9,0.006906353247662385
UKN0,0.0
SE21,0.10847651492804289
SE22,0.025576970043281713
SE23,0.03471754292647044
SE31,0.06552765184702973
SE32,0.05332513417427739
SE33,0.009221799733738104
SI03,0.019688439990083375
SI04,0.002956444708009561
SK01,0.24925864984591803
SK02,0.23211637241765856
SK03,0.050192148486773176
SK04,0.05880936030298471
TR10,0.19562456694742045
TR21,0.4443156007056435
UKE4,0.017731791734695433
UKF1,0.01394260215262572
UKF2,0.0027965540687243146
UKF3,0.00829609353095293
UKG1,0.004759691158930461
UKG2,0.009432625273863475
UKG3,0.011114576458930969
UKH1,0.005788080145915349
UKH2,0.02166170577208201
UKH3,0.02804244582851728
UKI3,0.008344576756159464
UKI4,0.008355860908826193
UKI5,0.014304109414418538
UKI6,0.027770314613978067
UKI7,0.0
UKJ1,0.023576497907439868
UKJ2,0.017288408428430557
UKJ3,0.012642166018486023
UKJ4,0.019022138168414433
NO09,0.027652491225550573
NO0A,0.0006244916003197432
NO0B,0.0
HR05,0.003337023158868154
HR06,0.04079357261459033
NO02,0.029120198513070742
NO06,0.0025437609292566776
NO07,0.0
NO08,0.037935375298062964
