nuts,April Days With High Fire Danger (days) ensemble median - RCP8.5 - (2011 - 2040)
HU21,0.192804339962701
HU22,0.2463127845277389
PT16,0.9209298627451062
PT17,1.662797404328982
FRF2,0.01069123273094495
FRF3,0.014081837174793084
FRG0,0.0765961437796553
FRH0,0.05772096874813239
FRI1,0.162770071796452
FRI2,0.09352637305855752
ITC4,0.1270264335287114
ITF1,0.012539778463542461
ITF2,0.1577959472934405
ITF3,0.012737728034456572
ITF4,0.8301889178032676
ITF5,0.28999348158637683
ITF6,0.033380115032196046
ITG1,1.5624759205306569
LT01,0.003288130710522334
LT02,0.019980919361114503
LU00,0.011722745498021443
PL22,0.07603174932301045
PL41,0.07942396813693146
PL42,0.02809708969046672
PT18,2.4186317801165083
PT20,0.0
PT30,0.0
RO11,0.08885936972995599
RO12,0.027080345277984936
RO21,0.12653295720616978
RO22,0.5623316080619891
RO31,0.25860303609321517
RO32,0.2888888289531072
ITH3,0.03367707043265303
ITH4,0.005337418615818023
ITH5,0.08568515830362837
ITI1,0.0068983059997359914
ITI2,0.01854050358136495
ITI3,0.001803829458852609
ITI4,0.010938615600268046
LI00,0.0
FI1D,0.004438863974064589
TR82,0.30640068544695775
TR83,0.29248577918236457
TR90,0.006412627858420213
TRA1,0.05724727548658848
TRA2,0.0
PL43,0.07096773305286964
PL51,0.05232544420287013
PL52,0.06078745983541012
PL61,0.023465210696061452
PL62,0.01098438377181689
PL63,0.016942574580510458
PL71,0.06904126517474651
PL72,0.049409525593121846
PL81,0.03273410176237424
PL82,0.019802568573504688
PL84,0.027394968705872696
PL91,0.021410733461380005
PL92,0.028379073226824404
PT11,0.26171430237591264
PT15,3.375547761718432
TRB1,0.4506688482904186
TRB2,0.19997878422339757
TRC1,2.2787352316081524
RS12,0.548013458494097
RS21,0.06308102967838446
RS22,0.09779268813629945
SE11,0.0
SE12,0.00794739630073309
NL33,0.0
NL34,0.033303468922774
NL41,0.020041464517513912
NL42,0.015113714337348937
PL21,0.018697323525945345
UKM6,0.0
TR22,0.3944105366865794
TRC2,4.362787191042056
TRC3,5.138343776638309
UKC1,0.009806729356447856
UKC2,0.01564579059680303
UKD1,0.007428024212519328
UKD3,0.016647295157114664
UKD4,0.01578974723815918
UKD6,0.009810234109560648
UKD7,0.0
UKE1,0.03128019720315933
UKE2,0.014360424006978671
UKE3,0.03997810656825702
RO41,0.2603394789310793
RO42,0.1687894456864645
RS11,0.44865958852072557
TR41,1.2711461428552866
TR42,0.0891324633732438
TR51,1.8336546510457992
TR52,3.2074729004253943
TR61,0.6529125409200788
TR62,0.6761417193959157
TR63,0.8959593671063583
TR71,2.2572042532265186
TR72,0.762313246447593
TR81,0.004401534795761108
UKK1,0.008734220266342163
UKK2,0.011529152592023214
UKK3,0.00912745197614034
UKK4,0.007979107399781546
UKL1,0.011543742256859939
UKL2,0.005359747509161631
UKM5,0.0
UKM7,0.0023214101791381838
UKM8,0.0
UKM9,0.0032536955550312996
UKN0,0.0
SE21,0.05986949857324362
SE22,0.02772219479084015
SE23,0.013609168274948994
SE31,0.0315530934681495
SE32,0.026540044027691088
SE33,0.004036669173122694
SI03,0.006256285309791565
SI04,0.0022198156764109927
SK01,0.20032135670383772
SK02,0.10866301991045475
SK03,0.02610044904674093
SK04,0.04438465821246306
TR10,0.0978669504324595
TR21,0.25395022208491963
UKE4,0.017803378899892173
UKF1,0.027707463999589284
UKF2,0.007384055356184641
UKF3,0.024965769549210867
UKG1,0.0007925561318794886
UKG2,0.003142706553141276
UKG3,0.0
UKH1,0.012082255880037944
UKH2,0.003331520160039266
UKH3,0.005242978533109029
UKI3,0.016666666169961295
UKI4,0.02502254645029704
UKI5,0.014304131269454956
UKI6,0.005548092722892761
UKI7,0.008336163560549418
UKJ1,0.00815801868836085
UKJ2,0.009351246058940887
UKJ3,0.01588211953639984
UKJ4,0.004755501449108124
NO09,0.004720716613034407
NO0A,0.00014507089120646317
NO0B,0.0
HR05,0.006651929020881653
HR06,0.02423977665603161
NO02,0.00624635445419699
NO06,0.00015414680043856303
NO07,0.0
NO08,0.0028608575308074554
