nuts,Autumn Days With High Fire Danger (days) ensemble median - RCP4.5 - (2041 - 2070)
DEA5,0.5691443162659804
DEB1,1.0331913967927298
DEB2,1.110277902459105
DEB3,1.4202718389530977
DEC0,1.0398377183824778
DED2,0.14076748701433342
DED4,0.09601222487787406
DED5,0.44101013739903766
DEE0,0.621383061632514
DEF0,0.0845529810215036
DEG0,0.3603481583297253
DK01,0.08889477054278055
DK02,0.11514806697765986
DK03,0.03418961763381958
DK04,0.05945041577021281
ES41,13.78878276348114
ES42,22.642978048324586
HU23,0.38716642862806716
HU31,1.315927704796195
HU32,1.999919475739201
HU33,1.417612321053942
IE04,0.05258158923437198
EE00,0.03312784531153738
EL30,29.179603163401286
EL41,26.616666666666667
EL43,32.700140412648516
EL51,10.376455211639405
EL52,4.78012704650561
FI20,0.2
FR10,3.5523928644756477
FRB0,5.250265152100473
FRC1,2.381041156252225
FRC2,1.3510962219908833
FRD1,1.8282375579699874
FRD2,1.6046325247734785
FRE1,1.4355491839970151
FRE2,1.9788477580373487
FRF1,0.938768279676636
NL13,0.36707833260297773
NL21,0.5123543709516525
NL22,0.5625232852995395
NL23,0.21868785793582599
NL31,0.275153216222922
NL32,0.1460195541381836
ITG2,12.183210464318593
ITH1,0.005792787609001
ITH2,0.0027872149522105852
FRI3,5.782369621284306
FRJ1,5.545934983094534
FRJ2,2.7765421513778468
FRK1,2.2575972442825636
FRK2,1.4387564099083343
FRL0,4.817897222439448
FRM0,3.1305992394685744
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,26.488254992167153
TR32,32.66510136922201
TR33,26.52661631902059
HR03,1.7601103792587915
HR02,0.45959567377964655
HU11,1.0128354450066885
HU12,1.3761155297979712
HU21,0.6593863799547156
HU22,0.486202358516554
PT16,18.17027881145477
PT17,17.804816714922588
FRF2,1.9534073458674053
FRF3,1.3167036939412355
FRG0,5.633874750649556
FRH0,3.7000218130648137
FRI1,3.5640089615248143
FRI2,3.1041464919845265
ITC4,0.2978719284757972
ITF1,0.8577785026902954
ITF2,3.3651419382542374
ITF3,2.9330630719661714
ITF4,9.245598443349202
ITF5,5.96199559327215
ITF6,1.9376813620328903
ITG1,9.854147138198217
LT01,0.34839068291087943
LT02,0.22431665073769788
LU00,1.0210805281996727
PL22,0.29168410872419676
PL41,0.6578697934746742
PL42,0.37250529378652575
PT18,23.978066841761272
PT20,0.0
PT30,0.0
RO11,0.3375644206379851
RO12,0.06519789782663186
RO21,0.4456349578065177
RO22,2.578224178341528
RO31,1.7737802495559056
RO32,1.0525144850214323
ITH3,0.20022986146310964
ITH4,0.027438970593114693
ITH5,1.144598850235343
ITI1,1.7810215105923513
ITI2,3.0958526292815804
ITI3,1.6081559009850026
ITI4,2.5215461320864656
LI00,0.0
FI1D,0.01250689746423935
TR82,10.789444041252136
TR83,11.67754205862681
TR90,3.7289252320925397
TRA1,18.37462418874105
TRA2,1.0382018784681957
PL43,0.4595570558992525
PL51,0.38010310344398024
PL52,0.4132738610108693
PL61,0.3829047761236628
PL62,0.167695935551698
PL63,0.3051813046137492
PL71,0.9104182896514733
PL72,0.304649613580356
PL81,0.33424311396665873
PL82,0.10816879024108252
PL84,0.39871945660561325
PL91,0.29154602289199827
PL92,0.40483780512586237
PT11,11.594800841808318
PT15,27.04015744527181
TRB1,36.19596055348714
TRB2,31.70701134999593
TRC1,45.18808809916178
RS12,1.9727780011792977
RS21,0.9833279039710761
RS22,2.0296091308196385
SE11,0.02844211334983508
SE12,0.02680551220352451
NL33,0.18676180442174276
NL34,0.8081629946827888
NL41,0.9601219519972801
NL42,1.2740063263724248
PL21,0.07622526589160164
UKM6,0.013662551715970039
TR22,20.49233563741048
TRC2,48.635946655273436
TRC3,52.095475641886395
UKC1,0.09419554149111112
UKC2,0.05619653115669886
UKD1,0.02584351096302271
UKD3,0.0699535051981608
UKD4,0.03341087301572164
UKD6,0.06284294165670871
UKD7,0.026685943206151325
UKE1,0.7575916290283203
UKE2,0.2484129088620345
UKE3,0.5532290630042553
RO41,2.5336736927429837
RO42,0.6289202818802248
RS11,2.228782892227173
TR41,19.34456837972005
TR42,4.278219352165858
TR51,29.705023924509685
TR52,37.0566655476888
TR61,25.94795759518941
TR62,28.204465039571126
TR63,37.52854684193929
TR71,34.839677747090654
TR72,30.395050493876138
TR81,2.8791503603259723
UKK1,0.7894263030961156
UKK2,0.5427013009786605
UKK3,0.22461585054794947
UKK4,0.22012519799172878
UKL1,0.07548142739882072
UKL2,0.12275818946460883
UKM5,0.03250502832233906
UKM7,0.028323541985203822
UKM8,0.01578451966245969
UKM9,0.029109830254067978
UKN0,0.016950246691703797
SE21,0.066027337902536
SE22,0.1349416529138883
SE23,0.03521835282444954
SE31,0.013073889119550586
SE32,0.00031263170142968496
SE33,0.0012230215827003122
SI03,0.019489472514639297
SI04,0.02012984212487936
SK01,1.037613287816445
SK02,0.7917408869601786
SK03,0.08131616842001677
SK04,0.14101182793577513
TR10,10.294138332207998
TR21,17.855923159917197
UKE4,0.3179075891772906
UKF1,0.6271241039037705
UKF2,0.9372779117276271
UKF3,1.225968407280743
UKG1,0.576996277521054
UKG2,0.22482428476214408
UKG3,0.5631830871105195
UKH1,1.6892437636852264
UKH2,1.7898556587596735
UKH3,1.8639243969072898
UKI3,1.3750337253014246
UKI4,1.6247970029711722
UKI5,1.6091666579246522
UKI6,1.3889336834351222
UKI7,1.312312562763691
UKJ1,1.019397652707994
UKJ2,1.6230557901163896
UKJ3,1.3635295381148655
UKJ4,1.3622927817205588
NO09,0.01680469592101872
NO0A,0.00013120540728171667
NO0B,0.0
HR05,0.21669245387117067
HR06,0.17224756584813197
NO02,0.004529374077295264
NO06,0.0
NO07,0.000981533449764053
NO08,0.01826644513445596
