nuts,September Days With High Fire Danger (days) ensemble median - RCP8.5 - (2041 - 2070)
FRE1,0.9236873112618923
FRE2,1.8335904400795697
FRF1,0.631283055866758
NL13,0.3035685653487841
NL21,0.3802500347296397
NL22,0.36377991090218226
NL23,0.2930452267328898
NL31,0.36396299799283344
NL32,0.17545362710952758
ITG2,9.729333000381787
ITH1,0.003615552435318629
ITH2,0.0028037408366799353
FRI3,4.418406470927099
FRJ1,5.984915121396383
FRJ2,2.7384657511642825
FRK1,1.853117027754585
FRK2,1.5061907559633254
FRL0,3.987860345840454
FRM0,2.471894926329454
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,21.945767720540363
TR32,23.695769023895263
TR33,21.38334035873413
HR03,1.768074853035311
HR02,0.32095133683954674
HU11,0.7666177223126094
HU12,0.826868195955952
HU21,0.4416629202043017
HU22,0.4063399809102217
PT16,14.391547552744548
PT17,15.063575307528177
FRF2,1.9477607529610395
FRF3,1.413989315306147
FRG0,4.389446835095684
FRH0,2.7090136148035526
FRI1,2.663045633646349
FRI2,2.1335372711842258
ITC4,0.25063623351355396
ITF1,0.9777344960719347
ITF2,3.4417296131451924
ITF3,3.5347965906063714
ITF4,9.072587880492211
ITF5,6.936714440087477
ITF6,2.3419221428533397
ITG1,8.630365054309369
LT01,0.20665394968042772
LT02,0.13573129065334796
LU00,1.1040552700559298
PL22,0.470591559757789
PL41,0.6297638143102328
PL42,0.6295524563329915
PT18,17.965454896291096
PT20,0.0
PT30,0.0
RO11,0.3319750015313427
RO12,0.12328305514529347
RO21,0.9050852492451668
RO22,3.7351294996837776
RO31,1.9081959187984467
RO32,1.4411311835050582
ITH3,0.20432629038890202
ITH4,0.019046760102113088
ITH5,1.0857644581546386
ITI1,2.0248976255456608
ITI2,3.4193233996629715
ITI3,1.8274687511225542
ITI4,2.1220366693101824
LI00,0.0
FI1D,0.006036226940341294
TR82,8.957032402356466
TR83,8.84348567724228
TR90,2.9675180772940317
TRA1,13.91972271601359
TRA2,3.298802649974823
PL43,0.7689007000687221
PL51,0.4555128583063682
PL52,0.5221545978138844
PL61,0.6060020836691061
PL62,0.46094718476136526
PL63,0.267570265258352
PL71,0.8553224946682652
PL72,0.2885455700879296
PL81,0.2465946737676859
PL82,0.07042560540139675
PL84,0.3547529567964375
PL91,0.3400671690702438
PL92,0.34562057863610485
PT11,9.649000251293183
PT15,18.59568117459615
TRB1,26.87989590962728
TRB2,25.098069763183595
TRC1,28.4395393371582
RS12,2.1504391387104986
RS21,1.5227625998357932
RS22,3.0662368757029372
SE11,0.08322650988896688
SE12,0.05935652405023575
NL33,0.25341021418571474
NL34,0.36667680193980534
NL41,0.5645415065189202
NL42,0.9252843707799911
PL21,0.08746455069631338
UKM6,0.0032991381362080575
TR22,18.829698554674785
TRC2,29.259922790527344
TRC3,29.590496508280435
UKC1,0.14902754525343578
UKC2,0.09085664674639701
UKD1,0.013827807456254958
UKD3,0.01667636036872864
UKD4,0.007077227532863617
UKD6,0.09807411966224512
UKD7,0.026724491516749063
UKE1,0.7608247632781665
UKE2,0.32226866732041043
UKE3,0.48894259383281075
RO41,2.845666675766309
RO42,0.7674456298351288
RS11,2.4919120791057745
TR41,16.487238788604735
TR42,4.997240911920866
TR51,21.327901490529378
TR52,25.204627641042073
TR61,19.63093640009562
TR62,18.075441487630208
TR63,24.599740982055664
TR71,24.634004847208658
TR72,20.906319046020506
TR81,4.423580987254779
UKK1,1.1318744331598283
UKK2,0.7744095129271348
UKK3,0.41873592709501584
UKK4,0.37101265030602615
UKL1,0.11225944484273592
UKL2,0.23804498836398125
UKM5,0.041352730120221774
UKM7,0.04860849355657895
UKM8,0.022769523908694585
UKM9,0.0360420602063338
UKN0,0.03216490000486374
SE21,0.1221533584718903
SE22,0.24730400157471497
SE23,0.043405103186766304
SE31,0.0526565117140611
SE32,0.006196711794473231
SE33,0.0027126038757463297
SI03,0.015435330073038737
SI04,0.013411082824071248
SK01,0.7851251540084679
SK02,0.7397291141251723
SK03,0.10235752478862802
SK04,0.18167918973291913
TR10,11.795107954740525
TR21,16.485281578699748
UKE4,0.24670721565683681
UKF1,0.5730229413757721
UKF2,1.3623729795217514
UKF3,1.077123480041822
UKG1,1.0186910837888719
UKG2,0.2846381320307652
UKG3,0.8006118521094322
UKH1,1.349233618316551
UKH2,1.542888884122173
UKH3,1.4539221618324518
UKI3,1.3666666587193808
UKI4,1.3415989796320598
UKI5,1.366460497180621
UKI6,1.3111111164093017
UKI7,1.3750365912914275
UKJ1,1.345237961659829
UKJ2,1.30903862118721
UKJ3,1.0741447122146686
UKJ4,1.1029192360738913
NO09,0.020361346937716008
NO0A,0.004365866382916768
NO0B,0.0
HR05,0.10333703731497129
HR06,0.07595945422848066
NO02,0.024082379539807637
NO06,0.00029485253617167473
NO07,0.0007458418607711792
NO08,0.04005603144566218
