nuts,July Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
UKE4,0.45126043011744815
UKF1,0.8698111135512591
UKF2,1.3959178645163774
UKF3,0.9221988248328368
UKG1,0.9850367107739051
UKG2,0.6843414845565955
UKG3,1.2074754416942597
UKH1,0.9890264683092634
UKH2,1.3631336818138757
UKH3,1.1351082563400268
UKI3,1.3248987952868143
UKI4,1.2665314435958863
UKI5,1.2996907750765483
UKI6,1.1666367928187051
UKI7,1.3291427512963614
UKJ1,1.2302941041688125
UKJ2,1.2214133163293204
UKJ3,1.2046823079387348
UKJ4,0.9500218808650971
NO09,0.3626470249767105
NO0A,0.06090639615431428
NO0B,0.0
HR05,1.0104973169664542
HR06,0.8022729847580194
NO02,0.15335165685974061
NO06,0.009472550746674338
NO07,0.01839639319029326
NO08,0.3523396263675143
