nuts,Spring Days With High Fire Danger (days) ensemble median - RCP4.5 - (2071 - 2100)
TR22,6.701996517367661
TRC2,25.404014477363
TRC3,27.714529899450447
UKC1,0.040760254057554096
UKC2,0.059948430611537054
UKD1,0.057214100200396314
UKD3,0.046113624022557184
UKD4,0.008130412835341234
UKD6,0.01814242910880309
UKD7,0.0
UKE1,0.1877036140515254
UKE2,0.08354538564498608
UKE3,0.230828746007039
RO41,2.3433774510541787
RO42,0.42787974943908363
RS11,1.7110868411568494
TR41,7.442307994915889
TR42,0.8101407057390764
TR51,9.761424000446613
TR52,16.02081062243535
TR61,7.915884682765374
TR62,6.495275285381537
TR63,10.66577098919795
TR71,11.774876227745644
TR72,4.701561441788306
TR81,0.14361670011511216
UKK1,0.2155554609803053
UKK2,0.1066508419238604
UKK3,0.09105628900803052
UKK4,0.0431559719145298
UKL1,0.029703297294103183
UKL2,0.030336617277218744
UKM5,0.056295632456357665
UKM7,0.07865618283932026
UKM8,0.12174952947176419
UKM9,0.08035234018014027
UKN0,0.017393132528433435
SE21,0.5240568653322183
SE22,0.3368108712423306
SE23,0.4617748804963552
SE31,0.40425540719969344
SE32,0.3183987599152785
SE33,0.14541612902226356
SI03,0.31127487259128916
SI04,0.03758508755037418
SK01,2.3404780104756355
SK02,1.202111922347775
SK03,0.17364497067263493
SK04,0.2956250410956832
TR10,1.6805496433606515
TR21,5.732345562714797
UKE4,0.15392124882111183
UKF1,0.2329372875392437
UKF2,0.18551586109858292
UKF3,0.24564862709779006
UKG1,0.12444565502496865
UKG2,0.08611539693979117
UKG3,0.11960755976346824
UKH1,0.24292210374887174
UKH2,0.3191138586172691
UKH3,0.1899226697591635
UKI3,0.26928267112145055
UKI4,0.1924116611480713
UKI5,0.1428826359602121
UKI6,0.17945273793660677
UKI7,0.2212286373743644
UKJ1,0.2705550660880712
UKJ2,0.1597245828463481
UKJ3,0.22682584994114363
UKJ4,0.09888634314903846
NO09,0.4191289180173324
NO0A,0.05921269158044687
NO0B,0.0
HR05,0.5309307317321117
HR06,0.6248150913474652
NO02,0.3108967269699161
NO06,0.04090064327017619
NO07,0.037716330288766094
NO08,0.23004817425344998
