nuts,May Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
FRF1,0.0789099544286728
NL13,0.3453877617915471
NL21,0.6052468145887057
NL22,0.4709603026509285
NL23,0.32983015378316244
NL31,0.3778033435344696
NL32,0.3210895707209905
ITG2,3.5366505017504095
ITH1,0.0007224493349591891
ITH2,0.002768638792137305
FRI3,0.38162012690057356
FRJ1,1.3623991295074422
FRJ2,0.3990964506442348
FRK1,0.1651615892847379
FRK2,0.18531220257282258
FRL0,1.703112677919368
FRM0,0.3727654491861661
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,5.942111465334892
TR32,7.6276890929788355
TR33,5.826960045099258
HR03,0.1405267863534391
HR02,0.48987731517603
HU11,0.8169058640797933
HU12,0.910012036251525
HU21,0.5702524419873953
HU22,0.44927774866422016
PT16,2.3111001711028316
PT17,3.1421667257944743
FRF2,0.16837114741404852
FRF3,0.06475773692751924
FRG0,0.31073010911544163
FRH0,0.15472974727551142
FRI1,0.37326587152977786
FRI2,0.16912436584631602
ITC4,0.2310765154659748
ITF1,0.10923703952382008
ITF2,0.6748669962088267
ITF3,0.5979434792573254
ITF4,4.41856729388237
ITF5,2.784737293794751
ITF6,0.5797041155397892
ITG1,7.407606136798859
LT01,0.04797382280230522
LT02,0.07585843494938066
LU00,0.056554303814967476
PL22,0.21644191235924762
PL41,0.6924731952448686
PL42,0.5127532925767203
PT18,5.048962434443335
PT20,0.0
PT30,0.0
RO11,0.1648039653742065
RO12,0.03716651530315478
RO21,0.5780250187031925
RO22,1.9829341697040945
RO31,1.5708061148412527
RO32,1.7803756239513555
ITH3,0.15716722107802827
ITH4,0.009909453988075256
ITH5,0.7086031873710453
ITI1,0.3810694140692552
ITI2,0.8678343774750829
ITI3,0.24294460924963157
ITI4,0.34229639020437996
LI00,0.0
FI1D,0.03463278559502214
TR82,1.1122689748803773
TR83,0.8479156332090497
TR90,0.013827328678841393
TRA1,0.21257124406596026
TRA2,0.11721633672714234
PL43,0.9261278196858863
PL51,0.3983839043416083
PL52,0.3600830485423406
PL61,0.43558483372131984
PL62,0.19415442690563697
PL63,0.2101081132267912
PL71,0.4842004906386137
PL72,0.1967947666843732
PL81,0.2577676544586817
PL82,0.07707503652200103
PL84,0.2717043025108675
PL91,0.39908173531293867
PL92,0.3274448156512032
PT11,0.9028942450570564
PT15,6.525094050168991
TRB1,2.2934770341962576
TRB2,0.3207535649339358
TRC1,8.712641134733955
RS12,1.7550902279714744
RS21,0.44682921388496954
RS22,0.725784304489692
SE11,0.1437201922138532
SE12,0.3018725618564834
NL33,0.31549918626745543
NL34,0.34792682925860086
NL41,0.2944547170152267
NL42,0.2101912130912145
PL21,0.050958360483249025
UKM6,0.011011160941173633
TR22,3.9082605890308817
TRC2,11.052830129861832
TRC3,12.446844472487767
UKC1,0.051055480539798734
UKC2,0.04474757413069407
UKD1,0.057342175766825675
UKD3,0.1466647227605184
UKD4,0.08940981104969978
UKD6,0.1195302573343118
UKD7,0.10001928607622783
UKE1,0.24661713341871896
UKE2,0.09798645892490944
UKE3,0.17325352728366852
RO41,1.2368413134788474
RO42,0.4746172145474702
RS11,1.1257583732406298
TR41,4.182400442225238
TR42,0.4969076473576327
TR51,5.88597525258859
TR52,7.148361549774806
TR61,3.734210167328517
TR62,2.0649773412694534
TR63,4.548551792775592
TR71,6.000726606883108
TR72,1.7875674121547491
TR81,0.09539534896612167
UKK1,0.2378531062354644
UKK2,0.16148315593600274
UKK3,0.16071569050351778
UKK4,0.13061527212460836
UKL1,0.08691685994466146
UKL2,0.08106994840006033
UKM5,0.02236133844902118
UKM7,0.03887235547105471
UKM8,0.06490229815244675
UKM9,0.049617520750810704
UKN0,0.06617172434926033
SE21,0.40669246582935253
SE22,0.2905374233921369
SE23,0.3160233268359055
SE31,0.10247023230573783
SE32,0.1256429960563158
SE33,0.04997658371382083
SI03,0.06739913995067279
SI04,0.014121423413356145
SK01,0.659343026826779
SK02,0.5130981160017352
SK03,0.13574148199210564
SK04,0.1837701040630539
TR10,1.2256788770357767
TR21,2.3266790099752446
UKE4,0.1333919423321883
UKF1,0.21216719759007294
UKF2,0.27490845633049804
UKF3,0.32589883940915265
UKG1,0.18963737760980923
UKG2,0.11496306868890921
UKG3,0.20748576174179714
UKH1,0.300944719898204
UKH2,0.3362762774030367
UKH3,0.1928767244021098
UKI3,0.3166441818078359
UKI4,0.2416666398445765
UKI5,0.22856958607832592
UKI6,0.24441458582878112
UKI7,0.3166948467493057
UKJ1,0.2323644212136666
UKJ2,0.24640438109636306
UKJ3,0.2378674844900767
UKJ4,0.1762159764766693
NO09,0.09476404807840784
NO0A,0.023934781535839042
NO0B,0.0
HR05,0.22998896439870198
HR06,0.26302718445658685
NO02,0.1251031305718546
NO06,0.01896232427097857
NO07,0.0023003507715960345
NO08,0.1280676131757597
