nuts,June Days With High Fire Danger (days) ensemble median - RCP4.5 - (2041 - 2070)
UKK2,0.2771152692536513
UKK3,0.15478038961688678
UKK4,0.11740711132685343
UKL1,0.014902898793419201
UKL2,0.02592174137632052
UKM5,0.0233209232489268
UKM7,0.016532464077075322
UKM8,0.02633168299992879
UKM9,0.02863723294188579
UKN0,0.020188687493403752
SE21,1.2465907680646826
SE22,0.8585300265500942
SE23,0.7862553805423279
SE31,0.19997178768583884
SE32,0.08114429297856987
SE33,0.08625129099818878
SI03,0.2505697699263692
SI04,0.04826084952801466
SK01,2.589519949754079
SK02,1.8062510469928383
SK03,0.38405871440966927
SK04,0.3154155716920892
TR10,4.786779668927193
TR21,8.425383015473683
UKE4,0.07553914288679758
UKF1,0.11203745876749356
UKF2,0.1725057303905487
UKF3,0.18755731855829558
UKG1,0.0874357839425405
UKG2,0.05008307738850514
UKG3,0.11112493971983592
UKH1,0.32387342117726803
UKH2,0.5414948038756847
UKH3,0.4612943227092425
UKI3,0.875033717850844
UKI4,0.6501577059427898
UKI5,0.604763749241829
UKI6,0.666547259191672
UKI7,0.700112807750702
UKJ1,0.36290072550376257
UKJ2,0.5968341959019502
UKJ3,0.47644174297650654
UKJ4,0.5789377212524414
NO09,0.31592519730329516
NO0A,0.17875139877821009
NO0B,0.0
HR05,0.6667255895833174
HR06,0.8665556469311316
NO02,0.08825514651058862
NO06,0.11385493446141481
NO07,0.1209404872575154
NO08,0.2505377057318886
