nuts,August Days With High Fire Danger (days) ensemble median - RCP4.5 - (2071 - 2100)
FRM0,6.784932998510508
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,27.881790161132812
TR32,29.342600162212666
TR33,25.163396395169773
HR03,5.021829389608824
HR02,2.187998964236333
HU11,2.749994030365577
HU12,2.6671564349761376
HU21,3.0821297724659624
HU22,2.715608039154456
PT16,23.05042662987342
PT17,22.870509367722732
FRF2,3.283599078941804
FRF3,3.2092441112662735
FRG0,6.5176563538037815
FRH0,2.4090495973538895
FRI1,3.116290108085825
FRI2,2.5144085666308036
ITC4,0.8693599006734215
ITF1,4.98860433869637
ITF2,11.014735029293941
ITF3,13.70768861587231
ITF4,21.680991649627686
ITF5,19.319197471325214
ITF6,9.377178902809437
ITG1,24.05169494335468
LT01,0.6009174448509629
LT02,0.5448633225348133
LU00,1.9264295611243982
PL22,1.268887848020173
PL41,2.4365285233451197
PL42,1.895510585548786
PT18,27.911917906541092
PT20,0.0
PT30,0.0
RO11,0.49830711546998757
RO12,0.10622097351230107
RO21,0.9422112272049372
RO22,5.961561247706413
RO31,2.7227469413326335
RO32,2.2475840208622127
ITH3,0.8266183544810002
ITH4,0.19850130264575666
ITH5,3.408027341732612
ITI1,8.351012229919434
ITI2,12.794927138548632
ITI3,5.770646787606752
ITI4,11.206511185719418
LI00,0.0
FI1D,0.028859560664456625
TR82,13.799233968441303
TR83,15.336816567641039
TR90,3.691613655823928
TRA1,13.822571827815128
TRA2,1.8162091832894545
PL43,2.9916453659534454
PL51,1.747414551388759
PL52,1.7167273072096019
PL61,1.2529970872430847
PL62,1.1136526419566228
PL63,0.8631181189647088
PL71,2.0491586980911403
PL72,1.4247353658653223
PL81,1.0765847639324
PL82,0.47023321193857837
PL84,1.4449061705515935
PL91,1.1799852830859332
PL92,1.1442558453060114
PT11,15.81673343365009
PT15,27.542199501624474
TRB1,29.343921661376953
TRB2,28.2795771085299
TRC1,30.821667157686672
RS12,4.313893213295019
RS21,2.6832658510941725
RS22,4.381675541400909
SE11,0.21605765991486037
SE12,0.2099642283641375
NL33,0.1486982382260836
NL34,0.5381633857121835
NL41,0.9186155956525069
NL42,1.1571546013538654
PL21,0.3342660605334319
UKM6,0.010422366098142587
TR22,25.33746513953576
TRC2,30.869361730722282
TRC3,30.911554483266976
UKC1,0.0723530208835235
UKC2,0.024169286283162925
UKD1,0.0021069969695348004
UKD3,0.030742416015038125
UKD4,0.004059263719962194
UKD6,0.1680123542363827
UKD7,0.06171634564032921
UKE1,0.7428731471300125
UKE2,0.22710625941936785
UKE3,0.6459339673702533
RO41,3.0340252851064387
RO42,1.1491615898334062
RS11,4.389066072610708
TR41,21.53060795710637
TR42,8.561842212310204
TR51,25.196077200082634
TR52,29.6369451376108
TR61,27.408486879788914
TR62,24.57817239027757
TR63,29.051528050349308
TR71,29.544952392578125
TR72,26.95202460655799
TR81,6.921476089037382
UKK1,1.4963732361793518
UKK2,0.8138853013515472
UKK3,0.5949216720003349
UKK4,0.5354602428582999
UKL1,0.22906730137765408
UKL2,0.41752766416623044
UKM5,0.0231287800348722
UKM7,0.02377807692839549
UKM8,0.0
UKM9,0.004286314432437603
UKN0,0.0
SE21,0.47067911149217534
SE22,0.26608639325086886
SE23,0.13101450353860855
SE31,0.2009224768799658
SE32,0.06286474621783082
SE33,0.06580228269852412
SI03,0.4570240735148008
SI04,0.21970708711216083
SK01,4.157525698152872
SK02,3.0893367099074216
SK03,0.4268696531653404
SK04,0.2600954862024922
TR10,16.079549752748928
TR21,21.057685411893406
UKE4,0.2564154754464443
UKF1,1.105527254824455
UKF2,1.7922340218837445
UKF3,1.4903404999237795
UKG1,1.3408627487145937
UKG2,0.8857098175929143
UKG3,1.7520278417147124
UKH1,1.521464609182798
UKH2,1.8491488852753089
UKH3,1.61436750797125
UKI3,1.2884355966861432
UKI4,1.28830525966791
UKI5,1.4388081844036396
UKI6,1.3335055296237652
UKI7,1.471209147801766
UKJ1,1.614302440904654
UKJ2,1.322901627765252
UKJ3,1.3180977129019225
UKJ4,1.065757043659687
NO09,0.16385235078632832
NO0A,0.0279340622230218
NO0B,0.0
HR05,2.269902837964205
HR06,1.9208609278385456
NO02,0.15920076651785237
NO06,0.0014272939700346726
NO07,0.010003450407216756
NO08,0.21786841592536524
