nuts,June Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
ES24,15.595124318049503
ES30,18.584056597489578
IE05,0.024628070684579704
IE06,0.045570141420914576
IS00,0.259125022092261
ITC3,1.2145389375778346
FI19,0.050023161680795826
FI1B,0.49152233508917004
FI1C,0.2652861172190079
DEA1,0.37037015190491307
DEA2,0.3158952427598146
DEA3,0.4305571409372183
DEA4,0.38222467053968173
DEA5,0.439988469848266
DEB1,0.8453303526800412
DEB2,0.6863201787838569
DEB3,1.2020549258360496
DEC0,1.0256284446670458
DED2,0.4738017337826582
DED4,0.23244600571118867
DED5,0.43502190021368176
DEE0,0.26766710871687305
DEF0,0.3296682364665545
DEG0,0.14964960458186957
DK01,0.42275336155524623
DK02,0.17062199087097094
DK03,0.11886172999556248
DK04,0.09458977743410148
ES41,11.921578966654264
ES42,20.72077487065242
HU23,3.660330722681605
HU31,4.389852144970344
HU32,4.999346285771865
HU33,4.582657956661513
IE04,0.005105022054452162
EE00,0.16408228752418205
EL30,28.33143894488995
EL41,25.5
EL43,26.355828065138596
EL51,8.490244331268164
EL52,10.815189141493578
FI20,0.23076923076923078
FR10,2.834985303477599
FRB0,2.7211266417916002
FRC1,1.7608168705796392
FRC2,1.0639251608114977
FRD1,1.8621252600390177
FRD2,1.5180242260774741
FRE1,0.8957721957793603
FRE2,1.373283206556852
FRF1,0.7516169115327872
NL13,0.37385714512604934
NL21,0.5619009733200073
NL22,0.3369494584890512
NL23,0.2135001512674185
NL31,0.48071620097527135
NL32,0.2316279663489415
ITG2,19.320509617145245
ITH1,0.05642406470500506
ITH2,0.07716089472747766
FRI3,2.9519327947726617
FRJ1,8.328242879647474
FRJ2,2.650410413598785
FRK1,1.3325650554436903
FRK2,2.1421881560236216
FRL0,9.098153756215023
FRM0,4.431746381979722
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,25.037635583143967
TR32,23.161109777597282
TR33,21.10996488424448
HR03,3.1164653473175488
HR02,1.9384326327305574
HU11,3.991260507932076
HU12,4.321376152336597
HU21,3.7913647036139784
HU22,2.778862946308576
PT16,14.922956906832182
PT17,18.597765665787918
FRF2,1.9082977736655335
FRF3,1.1394775648816273
FRG0,2.6603977301946053
FRH0,2.1593825478966417
FRI1,2.0658139779877205
FRI2,1.3276572830688496
ITC4,2.157724895944389
ITF1,5.7658078991449795
ITF2,13.6207794042734
ITF3,13.509454287015474
ITF4,23.30103191962609
ITF5,20.9257045342372
ITF6,13.790854600759653
ITG1,25.954794223491962
LT01,0.679915018666249
LT02,0.5084342006593943
LU00,0.6012703656004026
PL22,0.6847415566444397
PL41,1.426434366283222
PL42,0.8551617448146527
PT18,21.703786703256462
PT20,0.0
PT30,0.0
RO11,1.4262112407013774
RO12,0.7541039713586752
RO21,2.9426113480272202
RO22,7.761387510941579
RO31,3.9684341893746304
RO32,3.118922804410641
ITH3,1.3424688279628754
ITH4,0.26881256584937757
ITH5,5.434329576217211
ITI1,5.309771955013275
ITI2,8.874375077394339
ITI3,7.710051664939294
ITI4,8.041976295984709
LI00,0.0
FI1D,0.015749387375902958
TR82,6.310533037552466
TR83,9.066841198847843
TR90,2.9867768173034372
TRA1,11.832595274998592
TRA2,1.5843527179497938
PL43,1.3171708196258316
PL51,0.7143077725687852
PL52,1.0632394504948304
PL61,0.8806731706628432
PL62,0.666630604590934
PL63,0.7368215713649988
PL71,1.5269945970234962
PL72,0.8736346619060407
PL81,1.0226264730668986
PL82,0.6281098981316273
PL84,0.490549919123833
PL91,1.0872762362257793
PL92,0.9639236961419766
PT11,8.62965502188756
PT15,22.37186475900503
TRB1,25.541352345393253
TRB2,20.607260135503914
TRC1,27.78072635944073
RS12,4.737412730088601
RS21,2.4665833031042266
RS22,5.2956552393734455
SE11,0.3185981878867516
SE12,0.3595973228534254
NL33,0.3640374931005331
NL34,0.5468807931129749
NL41,0.5209738239645958
NL42,0.388219225865144
PL21,0.33474615230583227
UKM6,0.005205386067525699
TR22,20.55892856304462
TRC2,28.840976568368767
TRC3,29.163680590116062
UKC1,0.10405539807218772
UKC2,0.09389828718625583
UKD1,0.023475614877847526
UKD3,0.01534883792583759
UKD4,0.02835515599984389
UKD6,0.022678020481879894
UKD7,0.0
UKE1,0.09168693881768447
UKE2,0.10212119812002549
UKE3,0.11278679852302258
RO41,4.7563470762509565
RO42,1.3734306291891978
RS11,3.7690033201987925
TR41,16.167607160714958
TR42,4.5018382255847635
TR51,18.172769913306603
TR52,21.402030908144436
TR61,18.512769368978645
TR62,17.63582420349121
TR63,23.868078231811523
TR71,20.489034505990837
TR72,19.0172328215379
TR81,1.7734268777645552
UKK1,0.20486519886897162
UKK2,0.22229875509555524
UKK3,0.09107464093428391
UKK4,0.06461255366985615
UKL1,0.008829965041233944
UKL2,0.013641641976741644
UKM5,0.04206267572366274
UKM7,0.053183239239912763
UKM8,0.0040715972964580245
UKM9,0.06286039719214806
UKN0,0.0029156741041403552
SE21,0.741416391558372
SE22,0.4276577550917864
SE23,0.2765064490959048
SE31,0.12291560296972211
SE32,0.05660094886731643
SE33,0.06544136807609063
SI03,1.039551648669518
SI04,0.49685905472590375
SK01,3.148053646660768
SK02,2.4864134131572566
SK03,0.7577357054329835
SK04,0.8124310831324413
TR10,8.127604044400728
TR21,13.798658361801735
UKE4,0.092346734725512
UKF1,0.08771323770857774
UKF2,0.4646425797389104
UKF3,0.2795079184266237
UKG1,0.1500868843151973
UKG2,0.06059210288983125
UKG3,0.13681061451251691
UKH1,0.379301327925462
UKH2,0.3302284295742328
UKH3,0.24269150770627534
UKI3,0.17310286943729108
UKI4,0.15379410065137422
UKI5,0.17574343314537635
UKI6,0.2308381199836731
UKI7,0.19229467098529524
UKJ1,0.29450632058657134
UKJ2,0.4865541137181796
UKJ3,0.4399096988714658
UKJ4,0.3466313893978412
NO09,0.28123002785902756
NO0A,0.2484488097520975
NO0B,0.0
HR05,1.8383850787694638
HR06,1.922520679779924
NO02,0.08433923051835826
NO06,0.07146454294427083
NO07,0.18424139997492042
NO08,0.14362601316175783
