nuts,August Days With High Fire Danger (days) ensemble median - RCP8.5 - (2011 - 2040)
HU22,2.5131333472828072
PT16,19.97969528834025
PT17,22.178729565938315
FRF2,1.0726753724428515
FRF3,1.0924264176127811
FRG0,1.7543614286308487
FRH0,0.8247282388309638
FRI1,1.2149699194977681
FRI2,0.6783946747891605
ITC4,0.7057202712011834
ITF1,4.7724674438436825
ITF2,9.416700162490208
ITF3,11.08377350171407
ITF4,18.630390775203704
ITF5,15.872139863173167
ITF6,6.788294528921445
ITG1,20.199614651997884
LT01,0.30835189546147984
LT02,0.445477110814924
LU00,0.5274462381998698
PL22,0.8286214697485169
PL41,1.7427847698330878
PL42,0.9465874274571736
PT18,27.064461263020835
PT20,0.0
PT30,0.0
RO11,0.5273818229014675
RO12,0.06914109201170504
RO21,1.096648547022293
RO22,4.559770349909862
RO31,3.247565891345342
RO32,2.5786019161343576
ITH3,0.5399717688870926
ITH4,0.09591642965873083
ITH5,3.012781734764576
ITI1,5.277686727543672
ITI2,8.992264121522506
ITI3,5.432977797836065
ITI4,8.83904555439949
LI00,0.0
FI1D,0.04712561679383119
TR82,12.833703049023946
TR83,14.721676238377889
TR90,2.5612918615341185
TRA1,11.860357689857484
TRA2,0.9042403300603231
PL43,1.9717060886013011
PL51,1.089905434846878
PL52,1.0748340867459774
PL61,0.9355891940494379
PL62,0.7032370825608572
PL63,0.5911907757321994
PL71,1.570439799129963
PL72,1.2294521994888783
PL81,0.8815476311991612
PL82,0.3597723750397563
PL84,0.9744919579476118
PL91,0.9879416395599644
PL92,1.313007938908413
PT11,11.805285374323526
PT15,27.478756014506022
TRB1,28.75581645965576
TRB2,27.181521479288737
TRC1,30.61921418507894
RS12,3.436679274092118
RS21,2.0116436591371896
RS22,3.746735855191946
SE11,0.19858365952968599
SE12,0.28226146434123317
NL33,0.43553943037986753
NL34,0.5034992968042692
NL41,0.6423801342646281
NL42,0.6397450243433317
PL21,0.2980843568841616
UKM6,0.014707484391207497
TR22,25.43838005065918
TRC2,30.9072057723999
TRC3,30.933434359232585
UKC1,0.17075206053753694
UKC2,0.12940444114307562
UKD1,0.07118691851695379
UKD3,0.18333334475755692
UKD4,0.13012510736783345
UKD6,0.17669114110370476
UKD7,0.08007708887259166
UKE1,0.7802071630954742
UKE2,0.4058367038766543
UKE3,0.6333784018953641
RO41,2.7386625627676646
RO42,1.2103513859212398
RS11,3.7949860335638124
TR41,21.290793800354002
TR42,7.056016532580058
TR51,25.953865432739256
TR52,28.655049514770507
TR61,24.67545534769694
TR62,20.137848122914633
TR63,28.04186102549235
TR71,29.325330543518067
TR72,25.97552572886149
TR81,5.24025281953315
UKK1,0.6724883371343215
UKK2,0.46536816557248434
UKK3,0.2606997067729632
UKK4,0.2810858078300953
UKL1,0.12962722865243753
UKL2,0.18611516188830138
UKM5,0.025098345801234247
UKM7,0.026365891130020223
UKM8,0.042177494366963705
UKM9,0.058916123832265535
UKN0,0.019460199276606242
SE21,0.4611168302595615
SE22,0.5105158207938075
SE23,0.4679019023664296
SE31,0.126358670500728
SE32,0.10551209732269247
SE33,0.07236427084426396
SI03,0.3636436522938311
SI04,0.13618940822780132
SK01,3.4703665014356373
SK02,2.260764118283987
SK03,0.30621200340489546
SK04,0.31175427287817004
TR10,14.643462351957957
TR21,18.567930563290915
UKE4,0.3643998824059963
UKF1,0.6965476622184118
UKF2,0.8113490195944906
UKF3,0.8509535893797875
UKG1,0.4365916012475888
UKG2,0.305521187496682
UKG3,0.4297563925385475
UKH1,1.0199679201468825
UKH2,1.159436790148417
UKH3,0.9712868188818296
UKI3,0.9666666626930237
UKI4,0.9167116622130076
UKI5,0.8951460291941961
UKI6,0.8555257032314937
UKI7,0.9207953294118245
UKJ1,0.8783452892055114
UKJ2,0.790350304916501
UKJ3,0.6851921717325846
UKJ4,0.6880535771449406
NO09,0.23443516455590724
NO0A,0.04172552265226841
NO0B,0.0
HR05,1.6073080122470855
HR06,1.3862918851276238
NO02,0.09258731887675822
NO06,0.013640094020714363
NO07,0.015341565075019995
NO08,0.1916259242221713
