nuts,Spring Days With High Fire Danger (days) ensemble median - RCP8.5 - (2041 - 2070)
PL21,0.10263370322063566
UKM6,0.032363183811927834
TR22,7.313486203551292
TRC2,24.76337604522705
TRC3,25.264018376668293
UKC1,0.06673196703195572
UKC2,0.05732714335123698
UKD1,0.03689265251159668
UKD3,0.24334885229667028
UKD4,0.12289804096023242
UKD6,0.2038801575700442
UKD7,0.1400000145037969
UKE1,0.17549622704585394
UKE2,0.1312732530136903
UKE3,0.2934519127011299
RO41,2.410864397774761
RO42,0.7083727055694908
RS11,2.2761452278743186
TR41,9.00976012845834
TR42,1.4225739191286266
TR51,13.179452800750733
TR52,18.024159224828086
TR61,9.891656540334225
TR62,8.248008487621943
TR63,11.685895242293675
TR71,14.738304726282756
TR72,5.508260414004326
TR81,0.5007130959381659
UKK1,0.3662063356488943
UKK2,0.18468101794521014
UKK3,0.09397011746962865
UKK4,0.08274782796700796
UKL1,0.08658288766940435
UKL2,0.11934720613062381
UKM5,0.03528936766088009
UKM7,0.05767056370774905
UKM8,0.03861527889966965
UKM9,0.060403352075566845
UKN0,0.0975380559762319
SE21,0.7672789632342756
SE22,0.25219269494215646
SE23,0.3643378271100422
SE31,0.27118125567988804
SE32,0.21471644329528014
SE33,0.09460735763811196
SI03,0.10408035296325882
SI04,0.02605925630778074
SK01,1.6194324129571518
SK02,1.0562826736209294
SK03,0.2531317756511271
SK04,0.3777098442117373
TR10,1.9378473043441773
TR21,4.468564721941948
UKE4,0.20916524628798167
UKF1,0.33342101785043876
UKF2,0.46242426075041293
UKF3,0.42977054938673975
UKG1,0.31554761541386445
UKG2,0.2268635873372356
UKG3,0.39265943864981334
UKH1,0.32362499671677747
UKH2,0.466598038127025
UKH3,0.3755788947145144
UKI3,0.41662169446547825
UKI4,0.3998421822985013
UKI5,0.41395623485247296
UKI6,0.32793449858824414
UKI7,0.4707219978173574
UKJ1,0.4153004795933763
UKJ2,0.4160345450043678
UKJ3,0.3729521205027898
UKJ4,0.393102640658617
NO09,0.27303590167624253
NO0A,0.028397292348866662
NO0B,0.0
HR05,0.38658561383684475
HR06,0.5253980709860723
NO02,0.18846710079815238
NO06,0.04504312933422625
NO07,0.025130392448045314
NO08,0.23048067851923407
