nuts,Summer Days With High Fire Danger (days) ensemble median - RCP8.5 - (2041 - 2070)
PL51,2.8817989255301653
PL52,3.1683091891308623
PL61,2.715283229574561
PL62,2.2474151505778233
PL63,1.6349346508582434
PL71,3.970733605263134
PL72,2.2200177282094957
PL81,1.565306135515372
PL82,0.7504022965518137
PL84,3.1943365120949845
PL91,2.537577255504827
PL92,2.565156385783727
PT11,36.37745691935221
PT15,76.94668426513672
TRB1,79.42670008341472
TRB2,72.46870829264323
TRC1,87.5634999593099
RS12,15.18422447045644
RS21,8.381621750195821
RS22,15.541973543167114
SE11,2.1191865960756937
SE12,1.4768289250011246
NL33,1.1850251048803329
NL34,2.3187201082706452
NL41,2.6377822908262414
NL42,2.6152370820442834
PL21,0.577280507174631
UKM6,0.3454670617977778
TR22,71.32385851542155
TRC2,89.88622233072917
TRC3,90.73237609863281
UKC1,0.592333846911788
UKC2,0.5903651025146246
UKD1,0.5203375254447261
UKD3,0.5799496424694855
UKD4,0.4420356824994087
UKD6,0.7813943615804116
UKD7,0.4538729747136434
UKE1,1.1227610369523366
UKE2,0.9590351438770691
UKE3,1.5041098654270173
RO41,13.451995833714802
RO42,5.363878501454989
RS11,15.007510788738728
TR41,62.229710261027016
TR42,22.370003350575765
TR51,72.94147020975748
TR52,80.1068239847819
TR61,70.77533442179362
TR62,56.1155652364095
TR63,77.74906527201334
TR71,79.36297696431478
TR72,68.19587860107421
TR81,18.19543218612671
UKK1,2.285782838240266
UKK2,1.561314998815457
UKK3,0.8947977249821027
UKK4,0.8969398401677608
UKL1,0.6943061506996552
UKL2,0.7763733830302953
UKM5,0.4835638781388601
UKM7,0.46111462398742636
UKM8,0.3656441293656826
UKM9,0.5143472402977447
UKN0,0.24452860814829666
SE21,2.18026790524212
SE22,2.0489867435147366
SE23,1.5766005010033648
SE31,0.6100842625911658
SE32,0.37250606388164065
SE33,0.256442942621652
SI03,1.0383996155733863
SI04,0.4853219480564197
SK01,8.635747496287028
SK02,6.599665656685829
SK03,1.1734437411030134
SK04,1.1510549392861624
TR10,40.52863788604736
TR21,52.63387934366862
UKE4,1.215347977479299
UKF1,1.7631241566191116
UKF2,2.3670823076119025
UKF3,2.324458486586809
UKG1,1.7783459808677435
UKG2,1.219792894522349
UKG3,1.7039503693580627
UKH1,2.2045978256190817
UKH2,3.17871876458327
UKH3,2.9297694583733875
UKI3,3.3585019523898763
UKI4,3.2084455837806067
UKI5,3.2284533262252806
UKI6,3.3722744837403296
UKI7,3.179272339741389
UKJ1,2.8775169255211948
UKJ2,3.299655910457174
UKJ3,3.0244608198602996
UKJ4,2.9292140434185665
NO09,1.2486540325606863
NO0A,0.5383150027909627
NO0B,0.0
HR05,4.665776352584362
HR06,4.239645153284073
NO02,0.37298149928295365
NO06,0.10969717968255281
NO07,0.18853240714330846
NO08,0.9397164479829371
