nuts,August Days With High Fire Danger (days) ensemble median - RCP8.5 - (2041 - 2070)
UKD4,0.30690723955631255
UKD6,0.4102613562097152
UKD7,0.28701356252034504
UKE1,0.6473011781771978
UKE2,0.43431175214548906
UKE3,0.6533061708013217
RO41,4.171401651700338
RO42,1.9026606460412343
RS11,6.360708469152451
TR41,22.65766487121582
TR42,8.141101706027985
TR51,26.752933184305828
TR52,29.79623508453369
TR61,26.57414150238037
TR62,23.054874738057453
TR63,28.703688367207846
TR71,30.244461441040038
TR72,27.796896743774415
TR81,7.006301808357239
UKK1,1.470764105891188
UKK2,0.8657359657188256
UKK3,0.609679122765859
UKK4,0.5013441850741704
UKL1,0.4000764844318231
UKL2,0.41979813848932584
UKM5,0.05861021329959234
UKM7,0.1421569953362147
UKM8,0.11238965292771658
UKM9,0.18810437781115372
UKN0,0.11080200461049874
SE21,0.18954261949596304
SE22,0.256061556811134
SE23,0.04814434978179634
SE31,0.11988862766884267
SE32,0.052881560668659705
SE33,0.022289903209699938
SI03,0.38059019747500616
SI04,0.28689628299325703
SK01,3.41543210670352
SK02,2.432582014923294
SK03,0.36536353193223475
SK04,0.378144804512461
TR10,18.145607916514077
TR21,21.572354888916017
UKE4,0.5132435207565625
UKF1,0.9824425113697847
UKF2,1.5250060896078745
UKF3,1.4856866086522738
UKG1,1.119344454507033
UKG2,0.6088288933038711
UKG3,1.0334473714232444
UKH1,1.2593002431094646
UKH2,1.5946668947736422
UKH3,1.3080839852492014
UKI3,1.2251011684536934
UKI4,1.1165762195984523
UKI5,1.142577213048935
UKI6,1.1555406386653582
UKI7,1.3416694104671478
UKJ1,1.5448456055795152
UKJ2,1.3222270101308822
UKJ3,1.618255391716957
UKJ4,1.1696366926034292
NO09,0.09311455444743236
NO0A,0.04480066659549872
NO0B,0.0
HR05,2.274748168885708
HR06,1.8308391888936362
NO02,0.04479862105411788
NO06,0.008466905603806177
NO07,0.005763989636519303
NO08,0.08091519788528483
