nuts,August Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
DE22,0.2005452798679471
DE23,0.4689656101167202
DE24,0.8577818247800072
DE25,0.8742603457222382
DE26,1.1287445316712061
DE27,0.18544712935884794
DE30,2.1251080244779588
EL42,15.6
LV00,0.4972146616006891
ME00,1.4879098003109297
MK00,6.701820010940234
MT00,0.0
NL11,0.6716362595558166
NL12,0.585694304605325
EL64,14.788324650128683
EL65,21.062479305267335
ES11,3.3683377621074517
ES12,0.18580335415899754
ES13,0.4681276850402355
ES21,0.9099893204867839
ES22,6.305429885784785
ES23,6.709476411342621
ES24,12.240161967277526
ES30,23.987121613820396
IE05,0.12272710725665092
IE06,0.11857240234191219
IS00,0.02941514361494531
ITC3,0.21587427432338396
FI19,0.3436123583931476
FI1B,0.8190620247895519
FI1C,0.5893230626980464
DEA1,1.1233857147395612
DEA2,1.0267945845921835
DEA3,1.3605326257646084
DEA4,1.1399236539999644
DEA5,0.8014907916386922
DEB1,1.363480528195699
DEB2,1.1457300392289957
DEB3,1.9763965848833323
DEC0,1.566158216446638
DED2,1.1502286528547605
DED4,0.6326954705019792
DED5,1.571731468414267
DEE0,1.584793896600604
DEF0,0.8494065190354984
DEG0,0.962366137218972
DK01,0.916579241057237
DK02,0.8963597397009532
DK03,0.538793787608544
DK04,0.3636770248413086
ES41,15.323460523287455
ES42,24.650613339742026
HU23,2.6540372115870317
HU31,2.2557761890192825
HU32,2.853633290156722
HU33,3.4124901738328237
IE04,0.026462154090404512
EE00,0.4662031859780351
EL30,26.013812446594237
EL41,28.2
EL43,27.065026092529298
EL51,11.860435756047567
EL52,6.9872094591458636
FI20,0.2
FR10,2.4254179312537114
FRB0,2.8683715838938952
FRC1,1.3227839498159786
FRC2,1.3275285217290123
FRD1,0.8431093851725261
FRD2,1.033364505507052
FRE1,0.6291450858737032
FRE2,1.338259449104468
FRF1,1.1947807436188063
NL13,0.8839740375677745
NL21,1.1313346644242606
NL22,1.125662115899225
NL23,0.9564990897973379
NL31,0.8971048295497894
NL32,0.5845549027125041
ITG2,20.373222223917644
ITH1,0.0007224493349591891
ITH2,0.010274219823380311
FRI3,2.960767574359973
FRJ1,7.0363570094108585
FRJ2,1.2544680246151985
FRK1,0.9879756691555183
FRK2,1.4863098827501138
FRL0,8.161834414800008
FRM0,5.555192213257154
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,27.865075810750326
TR32,28.4467009862264
TR33,25.360663890838623
HR03,3.856759660659979
HR02,1.8733708470438917
HU11,2.70006809035937
HU12,2.9616748727858067
HU21,3.0400834644834203
HU22,2.698283230078717
PT16,19.358862177530924
PT17,20.53619227409363
FRF2,1.7341648483648897
FRF3,1.5612725684419275
FRG0,2.1955785762052984
FRH0,0.9168705232441425
FRI1,1.478525050667425
FRI2,0.8828808950881163
ITC4,0.7304383127950131
ITF1,4.973051774253448
ITF2,9.4196938748161
ITF3,10.740036046753326
ITF4,18.171346378326415
ITF5,15.483160320917765
ITF6,7.15417078435421
ITG1,20.73173926671346
LT01,0.7209131819506486
LT02,0.8305995609921714
LU00,1.0525449437399705
PL22,0.2629125175997615
PL41,1.206589088588953
PL42,1.4258996204783518
PT18,25.33443113962809
PT20,0.0
PT30,0.0
RO11,0.4172540830137829
RO12,0.09477266895895203
RO21,0.9886485202082743
RO22,5.088028460741043
RO31,3.5197369936853646
RO32,2.719772170980771
ITH3,0.7875466142160197
ITH4,0.14391944607098897
ITH5,2.928308884302775
ITI1,5.851209751764933
ITI2,10.53879153529803
ITI3,6.540313151230415
ITI4,9.23048817118009
LI00,0.0
FI1D,0.0677973526432955
TR82,11.972491749127705
TR83,14.063561916351318
TR90,2.2006306926409405
TRA1,10.897971534729004
TRA2,0.1840400536855062
PL43,2.2349984970564645
PL51,0.8563928042228023
PL52,0.47445168122649195
PL61,0.5210297169784704
PL62,0.8846779574640096
PL63,0.58335289247334
PL71,0.6957415440119803
PL72,0.38516222114364307
PL81,0.32541939124154545
PL82,0.2052293705443541
PL84,0.7482543832312027
PL91,0.3904027091960112
PL92,0.44400874053438505
PT11,11.64274666706721
PT15,25.631245772043865
TRB1,28.979532750447593
TRB2,27.259541575113932
TRC1,30.77311159769694
RS12,4.129654553625732
RS21,2.4187681269521515
RS22,4.300306035702428
SE11,0.3345597301920255
SE12,0.32704372763012846
NL33,0.559852235019207
NL34,0.7816787342230479
NL41,0.9550233170390129
NL42,1.036667502919833
PL21,0.10178274242207408
UKM6,0.020974189772581062
TR22,24.530792299906413
TRC2,30.901551818847658
TRC3,30.93176333109538
UKC1,0.22168873883783818
UKC2,0.1804704229036967
UKD1,0.06274482825150092
UKD3,0.21998254830638567
UKD4,0.10369885265827179
UKD6,0.3476044344405333
UKD7,0.15350678463776907
UKE1,0.9842525463551283
UKE2,0.47263614914069574
UKE3,0.7039425012965997
RO41,3.439049678451071
RO42,1.2399449430561313
RS11,3.9370272738238175
TR41,20.06263902982076
TR42,6.4746570269266766
TR51,25.341364606221518
TR52,29.37010866800944
TR61,24.7986257870992
TR62,21.43168608347575
TR63,28.2769526163737
TR71,29.944488207499187
TR72,26.495266151428222
TR81,4.714839790264765
UKK1,0.9237946938723326
UKK2,0.5693384391566118
UKK3,0.3030501164495945
UKK4,0.3052858923872312
UKL1,0.272047635478278
UKL2,0.4170548295602202
UKM5,0.04458116926252842
UKM7,0.05590129345655441
UKM8,0.031663780411084495
UKM9,0.07544501945376396
UKN0,0.032060426597793894
SE21,0.5803803764904539
SE22,0.5836412296320002
SE23,0.3650031670928001
SE31,0.2071296965237707
SE32,0.1119419018815582
SE33,0.06203228538894715
SI03,0.3663999114806453
SI04,0.13838802582273882
SK01,3.0650153948614993
SK02,2.0873538444750013
SK03,0.22814021135369936
SK04,0.2228163056075573
TR10,14.68440712292989
TR21,19.051903533935548
UKE4,0.460204491019249
UKF1,0.8153914522379637
UKF2,1.2879734696199496
UKF3,1.06270350938042
UKG1,0.9865957063933214
UKG2,0.7455631335576375
UKG3,0.841036840279897
UKH1,1.230306401041647
UKH2,1.3461335947116215
UKH3,1.2048068513472876
UKI3,1.074898797273636
UKI4,1.041396008928617
UKI5,1.0566881308952967
UKI6,0.8944369832674662
UKI7,1.0415906066695848
UKJ1,1.143354325617353
UKJ2,0.8183932180205981
UKJ3,0.9253102590640386
UKJ4,0.7258175084988276
NO09,0.19915515828567246
NO0A,0.04958651705334584
NO0B,0.0
HR05,2.023875268548727
HR06,1.6501152994732062
NO02,0.12460676635770748
NO06,0.020770288724452256
NO07,0.008848416432738305
NO08,0.23002990377135574
