nuts,September Days With High Fire Danger (days) ensemble median - RCP8.5 - (2011 - 2040)
PT18,15.987322303156057
PT20,0.0
PT30,0.0
RO11,0.23236196575065454
RO12,0.06037681174154083
RO21,0.44866008929287393
RO22,2.2028285031206907
RO31,1.8027830563485623
RO32,1.057052840044101
ITH3,0.057219588104635476
ITH4,0.0045821413397789
ITH5,0.4897552993148565
ITI1,0.8980835676193237
ITI2,1.926285478224357
ITI3,0.8208350207656622
ITI4,1.368808011089762
LI00,0.0
FI1D,0.002262366037272538
TR82,6.734025228023529
TR83,7.425234758853913
TR90,1.9534138478338718
TRA1,10.327968072891235
TRA2,0.7200432399908702
PL43,0.2964093695084254
PL51,0.19415117368722956
PL52,0.26535575166344644
PL61,0.14171242440740267
PL62,0.06215332994858424
PL63,0.05888967514038086
PL71,0.3705593391011159
PL72,0.19700901135802268
PL81,0.17699625728031
PL82,0.09669721232106289
PL84,0.13333964956303437
PL91,0.16936905961483717
PL92,0.1534226377805074
PT11,7.612797743578752
PT15,17.176563080151876
TRB1,25.38880624771118
TRB2,22.195261637369793
TRC1,27.858837445576984
RS12,1.5980528107533851
RS21,0.6277377855653564
RS22,1.325366716956099
SE11,0.07473215262095133
SE12,0.05097913891077042
NL33,0.1067105308175087
NL34,0.16309786637624105
NL41,0.14021510655681294
NL42,0.1851377233862877
PL21,0.041675294563174245
UKM6,0.0071055849082767965
TR22,16.899801977475484
TRC2,28.951912879943848
TRC3,29.2056786219279
UKC1,0.08824853748083114
UKC2,0.0740228126446406
UKD1,0.011018361647923787
UKD3,0.06662793879707654
UKD4,0.022908331950505574
UKD6,0.058855678389469784
UKD7,0.013314069310824076
UKE1,0.35667585134506224
UKE2,0.14726752464969953
UKE3,0.2533964018026988
RO41,2.18213987549146
RO42,0.3903360104809205
RS11,1.704312474032243
TR41,13.483891852696736
TR42,3.3853900889555613
TR51,19.23065996170044
TR52,24.203440475463868
TR61,18.316299525896707
TR62,16.627937094370523
TR63,23.667516962687174
TR71,23.47770264943441
TR72,19.859064451853435
TR81,2.508616775646806
UKK1,0.3059498564650615
UKK2,0.20906855737169583
UKK3,0.19416724567612012
UKK4,0.20144857528309026
UKL1,0.027860181157787642
UKL2,0.06303397131462891
UKM5,0.024199505647023518
UKM7,0.01841073061029116
UKM8,0.010513729353745779
UKM9,0.03235787836213907
UKN0,0.01697690859436989
SE21,0.10455206700911125
SE22,0.1568058704957366
SE23,0.06536045322815577
SE31,0.015716369294871888
SE32,0.0017043850074211755
SE33,0.0013698168331757188
SI03,0.008584415757407744
SI04,0.0007415933534502984
SK01,0.6316721628109614
SK02,0.6410355490942796
SK03,0.0714455485343933
SK04,0.11071968668450911
TR10,7.910537674029668
TR21,12.380986638863881
UKE4,0.12226568733652433
UKF1,0.37068987395614383
UKF2,0.49518136543532215
UKF3,0.637449614641567
UKG1,0.34143709515531856
UKG2,0.15592490285634994
UKG3,0.270419920484225
UKH1,0.5440847961852948
UKH2,0.54976211587588
UKH3,0.4328304633498192
UKI3,0.40836706161499026
UKI4,0.3667568216721217
UKI5,0.3714948376019796
UKI6,0.40002985994021095
UKI7,0.39992104172706605
UKJ1,0.4267200816422701
UKJ2,0.4695482882360617
UKJ3,0.41106475591659547
UKJ4,0.34798206637303036
NO09,0.018330287684996924
NO0A,0.0007197868699828784
NO0B,0.0
HR05,0.11338491340478261
HR06,0.1000959595044454
NO02,0.009983140556141735
NO06,0.0
NO07,0.00010663444797197978
NO08,0.029526575887575745
