nuts,Spring Days With High Fire Danger (days) ensemble median - RCP4.5 - (2041 - 2070)
IE06,0.047523817295829454
IS00,0.015151593686702351
ITC3,0.11352192920943101
FI19,0.07495915455122788
FI1B,0.06378352654476961
FI1C,0.07244013114832341
DEA1,0.34700353667140005
DEA2,0.2619404479861259
DEA3,0.5044268449768424
DEA4,0.29468728403250377
DEA5,0.2946765711531043
DEB1,0.14423073443273704
DEB2,0.14162034913897514
DEB3,0.2214044734214743
DEC0,0.13514140446980794
DED2,0.1874720939124624
DED4,0.11309073294202486
DED5,0.3549405756096045
DEE0,0.4561827847113212
DEF0,0.3106300823390484
DEG0,0.1362372547077636
DK01,0.4110528747240702
DK02,0.1791872297724088
DK03,0.2755834862589836
DK04,0.10732751563191414
ES41,4.134571389853955
ES42,13.246475970745086
HU23,0.6286711994558573
HU31,1.516108465505143
HU32,1.7188887201249599
HU33,1.5031849200526872
IE04,0.05749029697229465
EE00,0.04937314609996975
EL30,17.905237237612408
EL41,6.016666666666667
EL43,17.723145882288616
EL51,1.8598792617519697
EL52,1.2479924842404821
FI20,0.0
FR10,0.7545335479701559
FRB0,0.5961949288224181
FRC1,0.21080972029206654
FRC2,0.13820075715581576
FRD1,0.3548533024576803
FRD2,0.441471834294498
FRE1,0.3663179572671652
FRE2,0.5414965319136779
FRF1,0.09559415386368832
NL13,0.39347335398197175
NL21,0.4885945752263069
NL22,0.47416495960205796
NL23,0.46379600862661996
NL31,0.4442555862168471
NL32,0.3258144567410151
ITG2,4.000334060316285
ITH1,0.003607243113219738
ITH2,0.01024325688680013
FRI3,0.7557472509332002
FRJ1,2.2695067897439003
FRJ2,0.41266403485399983
FRK1,0.2593693323433399
FRK2,0.3253401778638363
FRL0,2.6789989630381266
FRM0,0.4108890095104774
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,8.892677776018779
TR32,12.217993199825287
TR33,9.62724988659223
HR03,0.17787729743868114
HR02,0.34675755727415286
HU11,1.2707172900438308
HU12,1.3338723665103316
HU21,0.9890245746200284
HU22,0.7793733729670446
PT16,6.046808686107397
PT17,9.290480481584867
FRF2,0.2665013128425926
FRF3,0.1040864683377246
FRG0,0.6258397209613273
FRH0,0.3264645971978704
FRI1,0.5344996741196761
FRI2,0.3244743685858945
ITC4,0.441998067808648
ITF1,0.2450295377522707
ITF2,1.085692827651898
ITF3,0.5691732961684466
ITF4,5.740102259566386
ITF5,3.1649074470624328
ITF6,0.779086900005738
ITG1,9.641480489323536
LT01,0.08175265450651446
LT02,0.13794692206041267
LU00,0.0833905003964901
PL22,0.22504366661111513
PL41,0.7863721987853448
PL42,0.4584502085732917
PT18,12.630795101324717
PT20,0.0
PT30,0.0
RO11,0.28604659140110017
RO12,0.17223413083702327
RO21,0.8779110288092246
RO22,2.089700282116731
RO31,1.6667504138002793
RO32,1.5609529751042526
ITH3,0.13071580349157255
ITH4,0.015947961310545603
ITH5,0.5933779762747388
ITI1,0.3344755094498396
ITI2,0.7770092053959767
ITI3,0.35078349399069947
ITI4,0.48728839481870334
LI00,0.0
FI1D,0.02595045032018485
TR82,2.000789569194118
TR83,2.046964011279245
TR90,0.0737356431161364
TRA1,0.7669757137695948
TRA2,0.1172163426876068
PL43,0.7846499695753058
PL51,0.3031534118888279
PL52,0.42843224505583444
PL61,0.47975369840860366
PL62,0.21388205864156287
PL63,0.33243163824081423
PL71,0.8301213423411051
PL72,0.28069984931498765
PL81,0.17774589854913453
PL82,0.09169011134654284
PL84,0.19620010778307914
PL91,0.4841411381959915
PL92,0.4160405810922384
PT11,2.000125463989874
PT15,15.962393972774347
TRB1,6.5033244690392165
TRB2,1.4676270042856534
TRC1,17.373278101285297
RS12,1.6943851051541665
RS21,0.5192483915016055
RS22,0.8591833505003402
SE11,0.13679613843560218
SE12,0.17562347090182204
NL33,0.3020231934885184
NL34,0.36644784087936083
NL41,0.4170664427181085
NL42,0.3380297224968672
PL21,0.08919483882685503
UKM6,0.01456711944192648
TR22,5.623091776296496
TRC2,21.770109828313192
TRC3,23.389688762029014
UKC1,0.06277723784248034
UKC2,0.05950086688001951
UKD1,0.01568203344941139
UKD3,0.13331397548317908
UKD4,0.038775536914666495
UKD6,0.11568397916853428
UKD7,0.07348750233650207
UKE1,0.2529293616612752
UKE2,0.10292586733897527
UKE3,0.36220892642935115
RO41,1.7021867747108141
RO42,0.5043393480436256
RS11,1.3030567231277626
TR41,7.784874058018128
TR42,1.226579556086411
TR51,10.665907472372055
TR52,14.239439702033996
TR61,7.217786304155985
TR62,4.202205795049667
TR63,9.4102583527565
TR71,11.716952049732209
TR72,4.6990494896968205
TR81,0.31609687382976215
UKK1,0.4251094773411751
UKK2,0.27047321187953155
UKK3,0.2121225210527579
UKK4,0.225456415861845
UKL1,0.09604997932910919
UKL2,0.12124287864814202
UKM5,0.006059974680344264
UKM7,0.028579890045026937
UKM8,0.029759898285071053
UKM9,0.036741521364698805
UKN0,0.0265457305436333
SE21,0.4805682033766061
SE22,0.39109873566776515
SE23,0.2757306500648459
SE31,0.26177005176432433
SE32,0.23248880901373922
SE33,0.09247049085873489
SI03,0.06327277810002367
SI04,0.015629340149462222
SK01,1.4656721594432989
SK02,0.8444427769941588
SK03,0.1555965065024793
SK04,0.2672638351718585
TR10,1.9000872194766998
TR21,3.777155106669913
UKE4,0.12907936697204908
UKF1,0.37790007491906485
UKF2,0.7283103179186583
UKF3,0.6719659460087617
UKG1,0.3206024437521895
UKG2,0.10726306239763896
UKG3,0.3113012726108233
UKH1,0.5937369241689642
UKH2,0.6909920891125997
UKH3,0.5597109752396743
UKI3,0.6749437808990478
UKI4,0.7581980586051941
UKI5,0.7045318593581518
UKI6,0.5889933680494627
UKI7,0.6332206110159556
UKJ1,0.5452933487171928
UKJ2,0.5184006450076898
UKJ3,0.42353368115921813
UKJ4,0.47617143342892326
NO09,0.1560359881259501
NO0A,0.046736357578386865
NO0B,0.0
HR05,0.26335179855426155
HR06,0.2775980144118269
NO02,0.25324545965219536
NO06,0.04079281408339739
NO07,0.021377273862405368
NO08,0.17597345716009538
