nuts,Annual Aridity Actual (-) ensemble median - RCP4.5 - (2071 - 2100) e_hypegrid
EL52,2.465418577194214
FI20,0.9379449784755707
FR10,1.3846209049224854
FRB0,1.462160050868988
FRC1,1.1522039771080017
FRC2,0.8704390227794647
FRD1,1.2972268462181091
FRD2,1.3164432048797607
FRE1,1.2737208604812622
FRE2,1.3012511730194092
FRF1,0.9674370884895325
NL13,0.8584531247615814
NL21,0.9470575749874115
NL22,1.0862879157066345
NL23,1.401036024093628
NL31,1.1322112679481506
NL32,1.080726981163025
ITG2,5.178098917007446
ITH1,0.5992370843887329
ITH2,0.8447603583335876
FRI3,1.2915710806846619
FRJ1,1.9366416335105896
FRJ2,1.2998822927474976
FRK1,1.0212927460670471
FRK2,1.1374770998954773
FRL0,2.7089178562164307
FRM0,4.647865295410156
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,5.448569297790527
TR32,4.459436655044556
TR33,3.614924669265747
HR03,1.9121907353401184
HR02,1.1131458282470703
HU11,1.5744751691818237
HU12,1.4936504364013672
HU21,1.5909225344657898
HU22,1.3873552083969116
PT16,4.252783417701721
PT17,5.72618556022644
FRF2,1.1373893022537231
FRF3,0.9923612475395203
FRG0,1.499876081943512
FRH0,1.4308323860168457
FRI1,1.235178291797638
FRI2,0.9723778963088989
ITC4,1.6874077320098877
ITF1,2.0442702770233154
ITF2,2.096113383769989
ITF3,2.5709424018859863
ITF4,2.717324376106262
ITF5,2.969935894012451
ITF6,3.3935227394104004
ITG1,5.949620246887207
LT01,0.7103263735771179
LT02,0.7924911677837372
LU00,0.9700188934803009
PL22,0.7950814366340637
PL41,0.9968061447143555
PL42,0.9501555562019348
PT18,6.112772226333618
PT20,0.0
PT30,0.0
RO11,1.1225999593734741
RO12,1.0189794301986694
RO21,1.2372863292694092
RO22,2.089619994163513
RO31,1.8488680720329285
RO32,1.9799434542655945
ITH3,1.6271060109138489
ITH4,0.9912891089916229
ITH5,1.9584248661994934
ITI1,1.952643871307373
ITI2,1.9534348249435425
ITI3,1.9514908194541931
ITI4,2.5629634857177734
LI00,0.5095691084861755
FI1D,0.593084067106247
TR82,1.5732461810112
TR83,1.591905653476715
TR90,0.7110880017280579
TRA1,0.7268798053264618
TRA2,0.0
PL43,1.0056229829788208
PL51,0.9289442300796509
PL52,0.9575150310993195
PL61,1.0021706521511078
PL62,0.9874421656131744
PL63,0.9340643286705017
PL71,0.9588285684585571
PL72,0.936989963054657
PL81,0.9309537708759308
PL82,0.8315044939517975
PL84,0.873845249414444
PL91,1.0209167003631592
PL92,0.9911198914051056
PT11,3.1954128742218018
PT15,7.207675218582153
TRB1,5.751199007034302
TRB2,0.0
TRC1,5.293359994888306
RS12,1.423384189605713
RS21,1.221434772014618
RS22,1.8363084197044373
SE11,1.0900341272354126
SE12,1.022905707359314
NL33,1.1376284956932068
NL34,1.2332481741905212
NL41,1.3264188170433044
NL42,1.1630173325538635
PL21,0.7695523202419281
UKM6,0.42695021629333496
TR22,5.834437370300293
TRC2,0.0
TRC3,0.0
UKC1,0.7381372451782227
UKC2,0.6611423790454865
UKD1,0.5504409968852997
UKD3,0.756584644317627
UKD4,0.6901217699050903
UKD6,0.8593020141124725
UKD7,0.8153983652591705
UKE1,1.0644431710243225
UKE2,0.8456019759178162
UKE3,0.9333994090557098
RO41,2.1183310747146606
RO42,1.390023410320282
RS11,1.3335928916931152
TR41,3.1959474086761475
TR42,2.474882483482361
TR51,3.5145208835601807
TR52,4.235263228416443
TR61,4.815494775772095
TR62,4.983587265014648
TR63,4.6509010791778564
TR71,4.147414207458496
TR72,3.5342626571655273
TR81,1.5199403762817383
UKK1,1.2131962180137634
UKK2,1.1590915322303772
UKK3,1.0215153694152832
UKK4,0.9161909818649292
UKL1,0.7015223503112793
UKL2,0.7693755328655243
UKM5,0.5918616652488708
UKM7,0.5836293995380402
UKM8,0.5208851099014282
UKM9,0.5111019462347031
UKN0,0.606669545173645
SE21,1.0333130359649658
SE22,1.1760130524635315
SE23,0.9347544312477112
SE31,0.7118149399757385
SE32,0.5370038747787476
SE33,0.48609380424022675
SI03,0.8767863810062408
SI04,0.7260733544826508
SK01,1.222320020198822
SK02,1.2822540402412415
SK03,0.8642813861370087
SK04,0.8461047112941742
TR10,3.4956148862838745
TR21,3.616410493850708
UKE4,0.8112171590328217
UKF1,0.9752117991447449
UKF2,1.272583782672882
UKF3,1.2685204148292542
UKG1,1.2554848194122314
UKG2,0.9700387418270111
UKG3,1.1122292280197144
UKH1,1.3878662586212158
UKH2,1.5107219219207764
UKH3,1.597296953201294
UKI3,1.4192399382591248
UKI4,1.5881836414337158
UKI5,1.589713990688324
UKI6,1.1805912256240845
UKI7,1.3051214814186096
UKJ1,1.2620854377746582
UKJ2,1.4199982285499573
UKJ3,1.1481286883354187
UKJ4,1.4258834719657898
NO09,0.5827411115169525
NO0A,0.35358262062072754
NO0B,0.0
HR05,1.0437793731689453
HR06,1.101516604423523
NO02,0.4862249046564102
NO06,0.39778633415699005
NO07,0.41178977489471436
NO08,0.6692710220813751
