nuts,Annual Aridity Actual (-) ensemble median - RCP8.5 - (2041 - 2070) e_hypegrid
DEA5,0.7786541879177094
DEB1,1.030581772327423
DEB2,1.0229202508926392
DEB3,1.1184839010238647
DEC0,1.086989164352417
DED2,0.9321040511131287
DED4,0.8192569613456726
DED5,1.0602394342422485
DEE0,1.0643236637115479
DEF0,1.0003019273281097
DEG0,0.9403847754001617
DK01,1.1141087412834167
DK02,1.2143465876579285
DK03,1.022499442100525
DK04,1.0338594913482666
ES41,3.390733242034912
ES42,4.462705850601196
HU23,1.4656581282615662
HU31,1.405640184879303
HU32,1.357856571674347
HU33,1.468284010887146
IE04,0.5833892822265625
EE00,0.9494375288486481
EL30,5.674401521682739
EL41,7.790321350097656
EL43,8.239514350891113
EL51,2.414717435836792
EL52,2.4249502420425415
FI20,1.0636478066444397
FR10,1.4309946298599243
FRB0,1.3196781277656555
FRC1,1.14436936378479
FRC2,0.8782872259616852
FRD1,1.2787189483642578
FRD2,1.2624053359031677
FRE1,1.156971037387848
FRE2,1.2771680355072021
FRF1,1.0081053972244263
NL13,0.8340201675891876
NL21,0.9571793675422668
NL22,0.9419142007827759
NL23,1.3338353037834167
NL31,0.9737854897975922
NL32,1.049562394618988
ITG2,5.619131565093994
ITH1,0.5350612103939056
ITH2,0.7777977287769318
FRI3,1.2368512749671936
FRJ1,1.8250053524971008
FRJ2,1.306976556777954
FRK1,0.9563877582550049
FRK2,0.9761132299900055
FRL0,2.3502979278564453
FRM0,4.72403621673584
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,6.328624248504639
TR32,5.013510227203369
TR33,3.7731937170028687
HR03,1.9570403099060059
HR02,1.0804993510246277
HU11,1.560161530971527
HU12,1.5407415628433228
HU21,1.6705210208892822
HU22,1.399701178073883
PT16,4.7278361320495605
PT17,6.668902397155762
FRF2,1.1204492449760437
FRF3,1.0701525807380676
FRG0,1.3746889233589172
FRH0,1.2664901614189148
FRI1,1.2264341115951538
FRI2,0.948295921087265
ITC4,1.4271587133407593
ITF1,2.226454496383667
ITF2,2.4435653686523438
ITF3,2.798173666000366
ITF4,2.6890546083450317
ITF5,3.2732518911361694
ITF6,3.961925745010376
ITG1,6.163838863372803
LT01,0.7864801585674286
LT02,0.8789767622947693
LU00,1.0700949430465698
PL22,0.837011307477951
PL41,1.0350627899169922
PL42,0.9418078064918518
PT18,7.196788787841797
PT20,0.0
PT30,0.0
RO11,1.0736425518989563
RO12,1.0506898760795593
RO21,1.270094633102417
RO22,1.9991961121559143
RO31,1.7806020975112915
RO32,1.9970526099205017
ITH3,1.548549771308899
ITH4,1.1643785238265991
ITH5,1.8342384696006775
ITI1,2.061568856239319
ITI2,1.879042148590088
ITI3,2.100575268268585
ITI4,2.749611258506775
LI00,0.526252031326294
FI1D,0.6263120770454407
TR82,1.5512658953666687
TR83,1.706826090812683
TR90,0.7699540257453918
TRA1,0.8244393467903137
TRA2,0.0
PL43,1.0493835806846619
PL51,0.9319367110729218
PL52,1.0169265866279602
PL61,1.0034877061843872
PL62,0.9822338819503784
PL63,0.8978691399097443
PL71,0.9642457962036133
PL72,0.9207755327224731
PL81,0.9280396103858948
PL82,0.8412983417510986
PL84,0.8526553213596344
PL91,0.9815768301486969
PL92,0.9619239866733551
PT11,3.3839491605758667
PT15,8.453981876373291
TRB1,6.235692024230957
TRB2,0.0
TRC1,5.035675048828125
RS12,1.3881517052650452
RS21,1.105970561504364
RS22,1.639445424079895
SE11,1.244201123714447
SE12,1.140720009803772
NL33,0.9914686977863312
NL34,1.0881515145301819
NL41,1.109831988811493
NL42,1.0860100388526917
PL21,0.7652640640735626
UKM6,0.43801629543304443
TR22,6.073853969573975
TRC2,0.0
TRC3,0.0
UKC1,0.7348722219467163
UKC2,0.6746619343757629
UKD1,0.5801022052764893
UKD3,0.8128063082695007
UKD4,0.754418671131134
UKD6,0.943038672208786
UKD7,0.8538749814033508
UKE1,1.1726099252700806
UKE2,0.9147904813289642
UKE3,0.9952345788478851
RO41,1.9116916060447693
RO42,1.3123623728752136
RS11,1.2267593145370483
TR41,3.2213330268859863
TR42,2.4973167181015015
TR51,3.3744834661483765
TR52,3.979033946990967
TR61,4.891172885894775
TR62,4.693190336227417
TR63,4.9560346603393555
TR71,4.0090978145599365
TR72,3.39309298992157
TR81,1.4158421754837036
UKK1,1.0717686414718628
UKK2,1.0076408386230469
UKK3,0.8521146774291992
UKK4,0.7933115661144257
UKL1,0.7261664569377899
UKL2,0.7452420592308044
UKM5,0.6077635884284973
UKM7,0.585420697927475
UKM8,0.5650540590286255
UKM9,0.5314933061599731
UKN0,0.6197421848773956
SE21,1.0954115986824036
SE22,1.1346539855003357
SE23,0.9515828192234039
SE31,0.7423243522644043
SE32,0.5741886794567108
SE33,0.5135753750801086
SI03,0.8336718678474426
SI04,0.7651111483573914
SK01,1.161653459072113
SK02,1.203670084476471
SK03,0.8882838189601898
SK04,0.8633634746074677
TR10,3.336660385131836
TR21,2.9549449682235718
UKE4,0.8955094516277313
UKF1,1.0164446830749512
UKF2,1.2876744270324707
UKF3,1.3015124797821045
UKG1,1.1309180855751038
UKG2,0.9547063708305359
UKG3,1.0013175308704376
UKH1,1.2442129254341125
UKH2,1.2167969942092896
UKH3,1.284439742565155
UKI3,1.2012848258018494
UKI4,1.4568780660629272
UKI5,1.370553195476532
UKI6,1.02253258228302
UKI7,1.081064224243164
UKJ1,1.1566658020019531
UKJ2,1.1856250166893005
UKJ3,1.1129282712936401
UKJ4,1.2890954613685608
NO09,0.5841494500637054
NO0A,0.3683892488479614
NO0B,0.0
HR05,1.002191185951233
HR06,1.0658039450645447
NO02,0.509517639875412
NO06,0.4116715043783188
NO07,0.4250738173723221
NO08,0.6978542506694794
