nuts,Annual Aridity Actual (-) ensemble median - RCP8.5 - (2071 - 2100) e_hypegrid
UKD7,0.8738148212432861
UKE1,1.2510513067245483
UKE2,0.9720010459423065
UKE3,1.10878187417984
RO41,2.3058125972747803
RO42,1.4913554787635803
RS11,1.383896291255951
TR41,3.72802472114563
TR42,3.3454123735427856
TR51,3.621992588043213
TR52,4.005008339881897
TR61,4.638832092285156
TR62,4.8250508308410645
TR63,4.848907709121704
TR71,4.184725761413574
TR72,4.159290075302124
TR81,1.988913357257843
UKK1,1.482370138168335
UKK2,1.411937177181244
UKK3,1.0109562873840332
UKK4,1.0118811130523682
UKL1,0.7997271716594696
UKL2,0.8759702742099762
UKM5,0.6644734740257263
UKM7,0.6487269103527069
UKM8,0.5786995589733124
UKM9,0.5564407408237457
UKN0,0.6614567041397095
SE21,0.9365711212158203
SE22,1.0347160696983337
SE23,0.9291190207004547
SE31,0.7625903785228729
SE32,0.5748590528964996
SE33,0.5390433371067047
SI03,1.090613842010498
SI04,0.8362066745758057
SK01,1.2145154476165771
SK02,1.304776906967163
SK03,0.9072007834911346
SK04,0.9558694660663605
TR10,4.383541822433472
TR21,3.7404849529266357
UKE4,0.9422974288463593
UKF1,1.2142449021339417
UKF2,1.7387214303016663
UKF3,1.4241667985916138
UKG1,1.4427073001861572
UKG2,1.1216180920600891
UKG3,1.3119539618492126
UKH1,1.3598094582557678
UKH2,1.5977379083633423
UKH3,1.5382021069526672
UKI3,1.768218457698822
UKI4,1.82079017162323
UKI5,1.7883931398391724
UKI6,1.4168970584869385
UKI7,1.6507856845855713
UKJ1,1.6203086376190186
UKJ2,1.774749219417572
UKJ3,1.5852112770080566
UKJ4,1.532715380191803
NO09,0.6292076706886292
NO0A,0.37288637459278107
NO0B,0.0
HR05,1.2933169603347778
HR06,1.3476184010505676
NO02,0.5186696350574493
NO06,0.4151693284511566
NO07,0.4553931951522827
NO08,0.747837096452713
